Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.853s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	3.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.75	0.00	0.00	0.00	0.00	0.00	2.75	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	3.75	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	3.74	3.68	4.26	0.04	0.00	2.83	0.71	0.45	0.01	0.32	0.07	0.00	0.00	1.03	1.47	0.00	0.53	2.13	0.15
6.00	3.75	3.75	3.45	0.17	0.00	0.96	0.26	0.00	0.55	1.02	1.22	0.03	0.00	1.90	0.13	0.31	0.23	1.66	0.77
7.00	3.75	3.75	3.44	0.00	0.00	0.48	0.85	0.00	1.20	0.98	0.22	0.01	0.00	1.95	1.32	0.00	0.14	0.97	1.08
8.00	3.75	3.75	3.45	0.00	0.00	0.00	0.00	2.68	0.00	0.00	1.66	0.00	0.00	0.62	2.11	0.00	0.89	0.00	0.14
9.00	3.74	3.74	3.45	0.17	0.00	0.40	0.18	1.44	0.07	1.27	0.15	1.48	0.00	0.32	1.95	0.00	1.84	1.62	0.45
10.00	3.75	3.75	3.45	0.97	0.00	2.10	1.74	0.21	2.09	0.00	0.86	0.77	0.00	0.13	1.58	0.12	0.95	1.32	1.67
11.00	3.75	3.75	3.45	0.00	0.00	0.04	0.81	0.01	1.70	0.37	0.12	1.08	0.00	0.71	0.25	0.00	0.12	0.03	0.72
12.00	3.74	3.74	3.45	1.57	0.00	0.00	0.00	2.28	2.70	0.42	0.56	2.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00
13.00	3.75	3.75	3.44	0.04	0.00	0.00	0.00	3.61	2.39	0.00	0.46	1.22	0.00	0.00	1.47	0.57	0.96	1.11	0.16
14.00	3.75	3.75	3.45	0.63	0.00	0.00	0.06	0.87	0.00	0.00	0.00	0.71	0.00	2.52	0.00	1.69	0.04	0.00	0.73
15.00	3.75	3.75	3.45	1.12	0.00	0.00	0.40	0.00	0.24	0.74	1.70	0.65	0.00	0.46	0.06	0.20	0.00	2.02	1.37
16.00	3.74	3.74	3.45	0.12	0.00	0.00	2.18	1.68	2.47	0.37	1.77	0.30	0.00	0.00	0.90	0.95	0.00	1.64	0.65
17.00	3.75	3.75	3.45	0.00	0.00	0.00	0.37	0.00	0.00	0.01	0.24	0.00	0.00	0.00	1.91	0.00	0.00	1.64	0.85
18.00	3.75	3.75	3.45	0.69	0.00	0.00	0.38	0.41	3.44	1.02	1.53	1.20	0.00	0.00	0.10	0.56	0.40	1.66	0.75
19.00	3.74	3.74	3.44	3.61	0.00	0.00	2.24	0.00	2.70	0.51	1.96	0.37	0.00	0.00	0.13	0.24	0.27	1.64	0.75
20.00	3.75	3.75	3.45	3.45	0.00	0.80	0.48	0.38	0.88	0.89	0.60	0.00	0.00	1.08	1.61	0.00	0.62	0.51	0.55
21.00	3.75	3.75	3.45	3.45	0.00	0.00	0.00	0.21	0.00	0.00	0.06	0.00	0.00	0.03	1.02	0.03	0.06	0.88	0.94
22.00	3.75	3.75	3.45	3.45	0.00	0.00	1.11	1.92	0.00	0.00	0.00	0.22	0.00	2.40	0.00	0.06	1.03	0.00	0.25
23.00	3.74	3.74	3.45	1.55	0.00	0.00	1.34	1.36	0.00	0.00	0.00	0.65	0.00	0.59	0.60	0.30	0.06	1.15	0.00
24.00	3.75	3.75	3.44	2.23	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.14	2.63	0.06	1.03	0.06	0.00
25.00	3.75	3.75	3.45	1.29	0.00	0.00	2.58	0.00	2.83	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.36	0.14	0.01
26.00	3.75	3.75	3.45	0.00	0.00	0.00	1.97	0.00	2.10	0.00	0.21	0.00	0.00	0.73	0.02	0.00	1.30	0.00	0.00
27.00	3.74	3.74	3.45	0.00	0.00	0.00	0.71	0.00	0.31	0.00	0.14	0.00	0.00	0.00	0.48	0.00	0.99	1.09	0.90
28.00	3.75	3.75	3.45	0.12	0.00	0.00	2.79	0.31	0.00	3.44	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.52
29.00	3.75	3.75	3.45	0.00	0.00	0.00	0.81	0.00	0.45	0.80	0.59	0.00	0.00	0.00	1.61	0.00	0.06	1.76	0.00
30.00	3.74	3.74	3.44	0.00	0.00	0.00	2.27	1.62	0.00	0.34	0.88	0.77	0.00	1.09	0.13	0.00	0.93	1.25	0.00
31.00	3.75	3.75	3.45	0.20	0.00	0.00	0.00	2.70	0.00	1.12	0.00	0.00	0.00	0.00	1.54	0.00	1.74	0.00	1.41
32.00	3.75	3.75	3.45	0.00	0.63	0.00	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.01	1.26	0.75
33.00	3.75	3.75	3.45	0.00	0.75	0.00	0.14	0.40	0.00	0.00	0.63	0.00	0.00	0.00	1.02	0.00	1.62	0.00	0.75
34.00	3.74	3.74	3.45	0.00	0.00	0.00	0.00	1.22	0.00	0.57	2.16	0.00	0.00	0.00	0.20	0.00	2.32	0.00	0.75
35.00	3.75	3.75	3.45	0.00	0.00	0.00	0.44	0.15	0.00	0.06	0.68	0.00	0.00	0.00	1.15	0.00	0.12	0.00	0.36
36.00	3.75	3.75	3.44	0.00	0.00	0.00	0.00	0.71	0.00	0.00	0.07	0.00	0.00	0.00	1.95	0.00	0.53	0.00	0.00
37.00	3.75	3.74	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	1.95	0.00	0.38	0.00	1.64
38.00	3.74	3.75	3.45	0.83	0.00	0.00	0.00	0.00	0.00	2.17	0.58	0.00	0.00	0.00	0.59	0.00	0.57	0.00	0.75
39.00	3.75	3.75	3.45	0.00	0.00	0.00	0.00	0.61	0.00	0.90	0.08	0.00	0.00	0.00	0.60	0.00	0.00	1.64	0.20
40.00	3.75	3.75	3.45	0.00	0.00	0.00	0.82	0.05	0.00	2.06	0.75	0.00	0.00	0.00	0.00	0.00	0.40	1.61	1.02
41.00	3.74	3.74	3.44	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00	0.00	1.66	0.00	1.03
42.00	3.75	3.75	3.45	2.31	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	1.09	0.00	0.00	0.72	0.00	0.75
43.00	3.75	3.75	3.45	1.49	0.00	0.00	1.45	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.75
44.00	3.75	3.75	3.45	1.53	0.10	0.00	1.62	0.33	1.49	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74
45.00	3.74	3.74	3.45	0.68	1.64	0.00	0.90	0.67	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.75
46.00	3.75	3.75	3.45	1.28	0.16	0.00	0.17	0.17	0.00	0.00	0.62	0.00	0.00	0.11	0.00	0.00	2.52	0.00	0.76
47.00	3.75	3.75	3.44	3.22	0.00	0.00	0.00	0.00	0.00	1.25	1.50	0.00	0.00	0.00	0.30	0.00	1.64	0.00	0.74
48.00	3.74	3.74	3.45	0.21	0.00	0.00	0.94	1.53	0.00	0.01	0.81	0.00	0.00	0.00	1.84	0.00	1.66	0.00	0.75
