Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.742s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	4.95	2.15	3.89	0.04	0.41	0.00	1.22	0.73	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.22
3.00	4.95	2.70	3.90	0.00	0.70	0.00	0.01	0.95	0.00	0.00	0.00	0.00	1.88	2.25	0.42	0.10
4.00	4.95	2.51	3.90	0.99	0.00	2.01	0.03	0.00	3.35	0.00	0.39	0.00	0.03	0.00	1.53	1.07
5.00	4.96	1.76	3.89	2.46	2.25	0.10	1.28	0.96	0.02	0.00	0.00	0.01	0.00	0.00	1.80	0.00
6.00	4.95	4.34	3.90	0.85	1.12	0.16	0.09	0.00	0.57	0.00	0.45	2.28	0.77	1.08	0.73	0.51
7.00	4.95	4.36	3.90	1.52	2.00	1.95	0.26	0.19	0.50	0.00	0.16	2.10	0.00	1.74	1.67	0.00
8.00	4.96	4.34	3.89	0.04	0.00	2.17	1.08	0.00	0.86	0.00	0.00	2.10	0.00	1.80	1.80	0.00
9.00	4.95	4.36	3.90	0.21	0.52	0.04	0.00	0.00	0.00	0.00	0.65	2.11	0.10	1.81	1.80	0.00
10.00	4.95	4.34	3.90	0.37	1.84	0.00	0.31	0.49	0.76	0.00	0.39	2.10	0.87	1.80	1.81	0.00
11.00	4.96	4.36	3.89	0.81	0.00	1.29	0.75	0.28	3.46	0.00	1.03	2.10	0.00	1.80	1.80	0.00
12.00	4.95	4.34	3.90	1.80	0.00	0.90	0.15	0.33	2.85	0.00	0.00	2.11	0.51	1.81	1.81	0.00
13.00	4.95	4.36	3.90	3.75	0.00	0.28	0.00	0.21	2.85	0.00	0.00	2.10	0.00	1.80	1.80	0.11
14.00	4.96	4.34	3.89	3.75	0.67	0.00	0.69	0.15	1.14	0.00	0.00	2.10	0.00	1.80	1.80	0.00
15.00	4.95	4.36	3.90	3.75	0.00	0.27	1.21	0.47	0.00	0.00	0.00	1.93	0.00	1.80	1.81	0.00
16.00	4.95	4.34	3.90	3.75	4.28	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	1.80	0.49
17.00	4.96	4.36	3.89	2.22	2.55	2.85	0.15	0.19	0.30	0.00	0.00	0.07	0.00	1.80	0.76	0.00
18.00	4.95	4.34	3.90	0.00	0.00	3.30	1.38	0.48	1.21	0.00	0.00	0.52	0.00	1.80	0.00	0.00
19.00	4.95	4.36	3.90	1.54	0.17	1.17	0.00	1.68	0.98	0.00	0.00	0.91	0.00	1.80	0.00	0.00
20.00	4.95	4.34	3.89	0.66	0.53	0.00	0.00	1.92	0.00	0.00	0.00	1.08	0.00	1.81	0.00	0.00
21.00	4.96	4.36	3.90	0.51	0.88	0.32	1.88	0.15	2.88	0.00	0.00	2.10	0.00	1.80	0.59	0.00
22.00	4.95	4.34	3.90	0.04	0.00	0.00	0.07	0.00	0.80	0.00	0.00	2.10	2.96	1.81	0.00	0.00
23.00	4.95	4.36	3.89	0.00	1.83	0.09	0.73	0.00	0.03	0.00	0.00	2.11	0.01	1.80	0.00	0.00
24.00	4.96	4.34	3.90	0.17	2.60	2.74	0.00	0.00	0.77	0.00	0.00	0.35	0.90	1.80	0.00	0.00
25.00	4.95	4.36	3.90	0.52	2.78	2.64	0.00	0.00	0.00	0.00	0.00	0.51	0.42	1.81	0.19	0.00
26.00	4.95	4.34	3.89	0.61	0.00	0.07	2.92	0.00	0.33	0.00	0.00	0.00	1.02	1.80	0.00	0.00
27.00	4.96	4.36	3.90	0.00	0.80	3.62	3.30	0.00	0.00	0.00	0.00	0.49	0.00	1.80	0.00	0.00
28.00	4.95	4.34	3.90	0.03	0.29	3.30	2.38	0.00	0.00	0.00	0.00	1.48	0.87	1.80	0.47	0.00
29.00	4.95	4.36	3.89	0.82	0.06	3.30	3.94	0.88	0.68	0.00	0.00	0.24	0.52	1.80	0.15	0.00
30.00	4.96	4.35	3.90	0.00	1.89	3.30	0.00	0.00	0.00	0.00	0.00	0.11	0.24	1.81	0.00	0.00
31.00	4.95	4.35	3.90	0.46	0.60	1.02	3.53	0.00	1.72	0.00	0.53	0.00	0.00	1.80	0.60	0.00
32.00	4.95	4.36	3.89	1.22	0.17	1.51	1.24	0.72	1.21	0.00	0.00	0.51	0.00	1.80	0.00	0.00
33.00	4.96	4.34	3.90	1.29	0.00	0.00	2.56	0.18	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00
34.00	4.95	4.36	3.90	3.75	0.30	0.11	3.30	0.00	0.68	0.00	0.00	0.00	0.00	1.80	0.66	0.00
35.00	4.95	4.34	3.89	3.75	0.00	0.09	3.30	0.64	0.43	0.00	0.00	0.19	0.00	1.81	0.00	0.57
36.00	4.95	4.36	3.90	3.25	0.00	0.70	2.71	0.86	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.16
37.00	4.96	4.34	3.90	0.26	0.00	0.15	3.90	1.61	0.00	0.00	0.00	2.96	0.01	1.80	0.00	0.00
38.00	4.95	4.36	3.89	0.24	4.16	3.15	0.03	0.00	0.00	0.00	0.00	0.78	0.98	1.81	0.00	0.00
39.00	4.95	4.34	3.90	0.00	0.69	0.94	0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.72
40.00	4.96	4.36	3.90	2.34	1.29	1.68	0.40	0.00	0.95	0.00	0.00	0.00	0.02	1.80	0.00	1.73
41.00	4.95	4.34	3.89	0.00	0.03	3.31	0.21	0.00	0.95	0.00	0.00	0.00	0.00	1.81	0.00	1.36
42.00	4.95	4.36	3.90	0.46	0.00	3.27	2.80	0.00	0.98	0.00	0.00	0.00	0.00	1.80	0.00	1.36
43.00	4.96	4.34	3.90	0.06	0.00	0.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.12
44.00	4.95	4.36	3.89	0.06	0.00	2.87	1.55	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00
45.00	4.95	4.34	3.90	0.00	0.00	3.30	2.88	0.85	0.83	0.00	0.00	1.83	0.00	1.80	0.00	0.00
46.00	4.96	4.36	3.90	0.00	0.00	3.30	0.00	0.70	0.00	0.00	0.00	2.10	0.00	1.80	0.00	0.71
47.00	4.95	4.34	3.89	0.99	0.00	3.30	1.13	0.00	0.00	0.00	0.15	2.11	0.00	1.80	0.00	0.42
48.00	4.95	4.36	3.90	0.51	0.55	1.07	1.35	0.00	0.30	0.00	1.02	2.09	0.12	1.81	0.00	0.26
49.00	4.96	4.34	3.90	0.14	0.35	3.20	0.20	0.00	1.28	0.00	0.00	0.14	0.00	1.80	2.35	0.00
50.00	4.95	4.36	3.89	0.00	4.08	1.12	0.90	0.00	2.66	0.00	0.00	0.23	0.00	1.80	1.80	0.00
51.00	4.95	4.34	3.90	0.00	3.45	0.03	1.18	0.00	2.85	0.00	0.25	0.79	0.00	1.81	1.81	0.00
52.00	4.95	4.36	3.90	0.36	3.44	2.54	0.37	0.00	2.85	0.00	0.00	0.00	0.20	1.80	1.80	2.12
53.00	4.96	4.34	3.89	0.00	3.45	0.12	0.00	0.00	2.85	0.00	0.00	0.00	0.00	1.81	1.78	1.34
54.00	4.95	4.36	3.90	0.00	3.45	0.28	0.06	0.00	2.85	0.00	0.57	0.30	0.00	1.80	1.82	1.36
55.00	4.95	4.34	3.90	0.71	3.45	0.04	0.70	0.00	2.85	0.00	0.00	0.24	0.00	1.80	1.80	1.36
56.00	4.96	4.36	3.89	0.00	0.54	0.65	1.37	0.00	2.85	0.00	0.00	0.98	0.00	1.81	1.81	1.34
57.00	4.95	4.35	3.90	0.60	0.04	0.62	2.28	0.00	2.85	0.00	0.00	0.38	0.00	1.80	1.78	1.36
58.00	4.95	4.35	3.90	0.48	0.76	0.00	0.12	0.00	2.28	0.00	0.00	0.45	0.00	1.80	1.81	1.34
59.00	4.96	4.36	3.89	0.39	1.36	0.43	1.62	0.00	0.00	0.00	0.00	1.11	0.15	1.80	1.81	0.63
