Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.700s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	3.74	0.55	0.15	0.00	0.04	0.00	0.00	0.12	0.80	0.00	0.00
3.00	3.75	3.43	0.49	0.00	0.00	0.00	0.20	2.34	0.52	0.13	0.00
4.00	3.75	3.15	3.28	1.22	0.00	0.03	0.24	0.00	0.00	0.00	0.69
5.00	3.74	3.15	0.55	0.60	0.00	0.00	2.11	0.03	0.00	0.00	0.32
6.00	3.75	3.15	0.00	0.63	0.00	0.00	1.17	1.72	1.44	0.00	0.00
7.00	3.75	3.15	0.33	1.16	0.00	0.00	0.85	0.41	0.36	0.37	2.17
8.00	3.75	3.15	0.09	0.00	0.00	0.00	0.00	0.42	0.54	2.18	0.33
9.00	3.74	3.15	1.66	0.72	0.00	0.00	0.35	0.51	0.55	1.66	0.00
10.00	3.75	3.15	3.00	0.68	0.00	0.00	0.24	0.00	0.75	1.64	0.00
11.00	3.75	3.15	1.85	0.00	0.00	0.00	0.00	0.00	1.98	1.33	0.58
12.00	3.74	3.15	1.38	2.41	0.13	0.00	0.00	2.07	0.42	1.34	0.00
13.00	3.75	3.15	0.00	0.50	0.90	0.00	0.00	2.55	0.00	0.00	0.00
14.00	3.75	3.15	0.03	0.22	1.05	0.00	0.00	2.18	0.29	0.00	0.00
15.00	3.75	3.14	2.93	1.54	0.76	0.00	0.00	0.00	0.46	0.87	0.07
16.00	3.74	3.15	1.12	0.00	1.54	0.00	0.00	0.26	1.56	0.37	0.00
17.00	3.75	3.15	2.26	0.00	0.64	0.00	0.00	1.81	2.57	0.93	0.00
18.00	3.75	3.15	2.50	0.00	0.68	0.00	0.00	0.01	1.80	0.00	0.00
19.00	3.75	3.15	0.00	0.00	0.00	0.00	0.16	0.62	0.00	0.17	0.00
20.00	3.75	3.15	3.67	0.00	0.00	0.00	0.00	0.32	1.22	1.60	2.01
21.00	3.75	3.15	1.54	0.00	1.59	0.00	0.00	1.41	0.00	0.98	0.68
22.00	3.75	3.15	0.16	0.92	0.15	0.00	2.36	1.71	0.82	0.27	1.39
23.00	3.74	3.15	0.02	0.06	0.27	0.00	1.06	1.66	0.07	0.13	0.46
24.00	3.75	3.15	0.55	1.57	1.67	0.00	0.00	0.75	0.00	0.00	1.85
25.00	3.75	3.15	0.00	0.72	0.52	0.00	0.18	0.63	1.10	0.76	0.03
26.00	3.75	3.15	2.57	0.00	0.00	0.00	0.00	2.76	1.13	0.56	0.00
27.00	3.74	3.15	2.88	0.00	0.00	0.34	0.00	2.36	2.40	0.12	0.00
28.00	3.75	3.15	0.70	0.00	0.00	0.40	0.00	0.04	0.57	0.00	1.25
29.00	3.75	3.14	2.13	0.58	0.35	0.36	0.00	2.22	1.27	0.93	1.49
30.00	3.74	3.15	2.55	0.00	0.00	0.00	0.00	2.55	0.82	0.09	1.13
31.00	3.75	3.15	0.00	0.00	0.00	0.00	0.00	2.55	0.00	0.00	1.05
32.00	3.75	3.15	0.62	0.31	0.00	0.07	0.00	0.26	0.22	0.00	1.54
33.00	3.75	3.15	3.22	0.38	0.53	0.00	0.00	0.14	0.00	0.00	1.49
34.00	3.74	3.15	0.00	0.00	0.00	0.10	0.01	0.00	2.31	0.00	1.51
35.00	3.75	3.15	0.01	3.70	0.00	0.00	0.03	0.82	0.22	0.00	1.49
36.00	3.75	3.15	0.39	1.11	0.46	0.09	0.00	0.00	0.16	0.00	1.13
37.00	3.75	3.15	1.18	0.00	0.41	0.28	0.05	0.00	0.44	0.00	0.39
38.00	3.75	3.15	0.03	0.00	0.18	0.00	0.00	0.68	0.11	2.31	0.00
39.00	3.75	3.15	1.27	0.00	0.31	0.00	0.00	0.00	0.00	1.30	1.50
40.00	3.75	3.15	1.78	0.00	0.04	0.00	0.01	0.00	0.00	0.08	0.15
41.00	3.74	3.15	1.05	0.00	0.00	0.00	1.22	0.00	0.62	0.44	0.00
42.00	3.75	3.14	0.01	0.00	0.00	0.00	0.00	3.28	2.08	0.36	0.00
43.00	3.75	3.15	0.35	0.00	0.17	0.00	0.00	2.55	0.00	0.00	0.00
44.00	3.75	3.15	0.00	0.07	0.00	0.11	1.34	2.55	0.06	0.63	0.00
45.00	3.74	3.15	0.00	0.00	2.63	0.00	0.67	2.55	0.00	0.69	0.00
46.00	3.75	3.15	0.00	0.78	0.00	0.00	1.11	2.29	0.00	0.57	0.00
47.00	3.75	3.15	0.03	0.11	0.00	0.00	0.37	1.10	1.98	0.89	0.65
48.00	3.74	3.15	1.31	0.00	1.21	0.11	0.00	0.43	2.47	0.00	0.68
49.00	3.75	3.15	1.58	1.32	0.89	0.42	0.00	0.00	2.01	0.34	0.00
50.00	3.75	3.15	0.69	0.25	2.15	0.01	0.00	1.71	1.28	0.01	0.00
51.00	3.75	3.15	0.00	0.00	0.00	0.00	0.00	0.10	2.41	0.26	0.00
52.00	3.74	3.15	1.78	0.00	0.00	0.00	0.00	0.71	2.40	0.36	0.00
53.00	3.75	3.15	3.00	0.42	0.00	0.00	0.00	1.83	2.40	0.33	0.00
54.00	3.75	3.15	3.00	0.08	0.00	0.12	0.00	2.55	2.40	0.93	0.00
55.00	3.75	3.15	2.57	0.84	0.00	0.06	0.00	2.54	2.32	0.16	0.00
56.00	3.74	3.14	0.95	0.41	0.00	0.30	0.00	0.57	0.00	0.07	0.48
57.00	3.75	3.15	0.45	0.42	0.00	0.01	0.00	0.00	0.00	0.00	1.60
58.00	3.75	3.15	0.00	1.48	0.00	0.12	0.00	2.49	0.00	0.02	0.16
59.00	3.74	3.15	1.12	1.06	0.48	0.00	0.00	2.32	2.20	0.75	0.27
60.00	3.75	3.15	0.82	0.64	0.00	0.03	0.00	0.00	1.90	0.54	0.44
61.00	3.75	3.15	0.94	0.42	2.28	0.00	0.00	0.70	2.40	0.00	0.00
62.00	3.75	3.15	2.60	1.77	0.14	0.00	0.00	1.62	2.40	0.08	0.00
63.00	3.74	3.15	1.02	0.00	0.00	0.06	0.00	2.56	2.38	1.55	0.00
64.00	3.75	3.15	0.66	0.00	0.00	0.01	0.00	2.55	2.42	0.41	0.00
65.00	3.75	3.15	0.24	0.00	0.06	0.47	0.00	2.03	2.40	0.69	0.00
66.00	3.74	3.15	0.42	0.45	3.71	0.00	0.00	0.00	0.03	0.29	0.00
67.00	3.75	3.15	0.00	0.00	0.06	0.00	0.00	0.06	0.00	0.00	0.00
68.00	3.75	3.15	0.00	0.82	3.09	0.00	0.00	2.27	0.00	0.18	0.00
69.00	3.75	3.15	0.01	0.00	2.03	0.00	0.00	1.15	0.12	0.26	0.00
70.00	3.74	3.14	1.44	0.00	0.00	0.00	0.00	0.94	0.66	0.04	0.00
71.00	3.75	3.15	2.92	0.90	1.17	0.00	0.00	0.08	0.62	0.23	0.19
72.00	3.75	3.15	3.00	0.12	0.20	0.00	0.07	0.10	0.59	1.36	1.60
73.00	3.75	3.15	2.10	0.00	0.36	0.02	0.00	0.69	0.00	1.70	1.51
74.00	3.74	3.15	0.53	0.00	0.00	0.07	0.00	0.91	3.02	0.38	1.49
75.00	3.75	3.15	0.00	0.71	0.00	0.23	0.00	0.00	0.66	0.00	1.51
76.00	3.75	3.15	0.03	0.07	0.00	1.91	0.00	0.00	0.44	0.25	1.49
77.00	3.74	3.15	0.29	0.00	0.01	0.74	0.00	0.82	0.07	0.00	0.71
78.00	3.75	3.15	1.64	0.00	2.38	0.00	0.05	1.48	0.78	0.08	0.00
79.00	3.75	3.15	1.52	0.27	0.79	0.00	0.18	0.56	0.02	1.62	0.00
80.00	3.75	3.15	0.16	0.01	2.18	0.00	0.00	0.00	0.00	0.10	2.37
81.00	3.74	3.15	0.00	0.00	0.92	0.00	0.00	0.00	0.00	2.35	1.49
82.00	3.75	3.15	0.24	0.00	1.10	0.00	0.00	0.26	0.02	1.66	1.51
83.00	3.75	3.14	2.08	0.00	0.00	0.00	0.00	0.00	0.17	1.64	1.51
84.00	3.74	3.15	0.82	0.00	0.32	0.03	0.00	0.00	0.00	0.28	1.49
85.00	3.75	3.15	0.44	0.00	3.05	0.15	0.00	0.91	0.66	0.98	1.50
86.00	3.75	3.15	0.00	0.00	2.26	0.00	0.00	0.11	2.50	0.34	1.50
87.00	3.75	3.15	0.84	0.08	0.07	1.06	0.00	0.33	0.22	0.00	0.72
88.00	3.74	3.15	0.18	0.79	1.83	0.95	0.00	0.18	0.06	0.06	0.00
89.00	3.75	3.15	0.12	0.00	0.86	0.00	0.00	3.06	0.32	0.76	0.03
90.00	3.75	3.15	0.00	0.73	0.21	0.00	0.00	2.55	0.00	0.00	0.40
91.00	3.75	3.15	0.18	0.00	0.42	0.00	0.00	2.55	0.00	0.30	1.62
92.00	3.74	3.15	0.00	0.00	0.69	0.00	0.00	2.55	0.00	0.40	1.51
93.00	3.75	3.15	0.00	0.00	0.70	0.00	0.00	2.55	0.00	0.33	1.49
94.00	3.75	3.15	0.00	0.00	0.10	0.11	0.00	0.80	0.00	1.06	1.30
95.00	3.74	3.15	0.72	0.00	0.73	0.00	0.00	2.53	0.00	0.00	0.00
96.00	3.75	3.15	0.00	0.00	1.35	0.00	0.00	2.00	0.00	1.74	0.48
97.00	3.75	3.14	3.88	0.00	2.67	0.00	0.00	0.10	0.03	0.24	0.76
98.00	3.75	3.15	3.00	0.00	2.73	0.00	0.00	0.20	0.05	0.00	0.12
99.00	3.74	3.15	0.28	0.00	0.21	0.00	0.00	2.67	0.00	0.37	0.18
100.00	3.75	3.15	0.00	0.00	0.00	0.00	0.00	2.55	0.00	0.00	0.00
101.00	3.75	3.15	1.67	0.00	0.54	0.00	0.00	2.56	0.02	0.00	0.08
102.00	3.74	3.15	2.65	0.00	1.62	0.00	0.00	2.11	0.02	0.36	0.00
103.00	3.75	3.15	0.32	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
104.00	3.75	3.15	3.31	0.00	0.00	0.53	0.00	0.89	3.05	0.70	0.00
105.00	3.75	3.15	2.28	0.00	0.00	0.04	0.00	0.00	1.80	0.58	0.00
106.00	3.74	3.15	0.31	0.00	0.00	0.24	0.00	3.00	0.05	0.00	2.02
107.00	3.75	3.15	0.38	0.05	0.00	1.99	0.00	2.05	0.10	1.15	0.22
108.00	3.75	3.15	0.03	0.47	0.00	0.05	0.00	0.49	0.40	1.64	0.00
109.00	3.75	3.15	0.00	0.00	0.00	0.11	0.00	0.00	1.11	1.66	0.00
110.00	3.74	3.15	1.41	0.00	0.44	0.00	0.00	2.56	0.00	0.72	1.84
111.00	3.75	3.14	0.00	0.00	1.37	0.00	0.00	1.03	0.00	0.00	1.49
112.00	3.75	3.15	0.72	0.00	0.11	0.37	0.00	0.83	0.00	0.00	1.51
113.00	3.74	3.15	0.26	0.00	0.00	0.00	0.00	1.92	0.00	0.00	1.49
114.00	3.75	3.15	1.61	0.00	0.00	0.71	0.00	0.94	1.35	0.25	1.51
115.00	3.75	3.15	0.00	0.00	0.20	0.65	0.00	0.56	2.40	0.00	1.49
116.00	3.75	3.15	0.00	0.02	0.80	0.00	0.00	0.10	1.40	0.00	1.51
117.00	3.74	3.15	0.11	0.49	0.00	0.03	0.00	0.11	0.02	0.93	1.49
118.00	3.75	3.15	0.00	0.00	2.47	0.25	0.00	1.48	0.01	0.00	0.53
119.00	3.75	3.15	0.00	0.00	2.70	0.00	0.00	0.55	3.43	0.00	1.80
10.1.1.1	4.15	25.00
10.1.1.2	3.47	73.41
10.1.1.3	1.07	2303.93
10.1.1.4	0.34	1244.74
10.1.1.5	0.67	2729.16
10.1.1.6	0.13	3897.84
10.1.1.7	0.15	2184.30
10.1.1.8	1.23	1404.51
10.1.1.9	0.88	1957.27
10.1.1.10	0.55	1528.74
10.1.1.11	0.71	1253.20
