Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.733s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	3.51	4.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.66	0.00	2.30	0.30	0.00	0.00	0.00	0.00
6.00	4.34	3.90	0.00	0.06	0.00	0.06	0.00	0.00	0.00	0.00	0.00	2.64	1.77	2.10	0.00	0.04	0.00	0.33	0.00
7.00	4.36	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.71	2.10	0.00	0.00	0.00	0.00	0.00
8.00	4.34	3.89	0.00	0.62	0.00	1.35	0.00	0.00	0.00	0.00	0.00	2.41	0.00	2.10	0.00	0.00	1.26	0.00	1.36
9.00	4.36	3.90	0.00	0.04	0.00	2.20	0.04	0.00	0.00	0.00	0.00	2.40	0.45	1.70	2.15	0.11	0.89	0.00	0.06
10.00	4.34	3.90	0.00	0.00	0.00	0.43	0.00	0.00	0.00	0.00	0.00	2.40	0.04	2.51	0.02	0.85	2.52	0.00	0.47
11.00	4.36	3.89	0.01	1.52	0.35	0.15	0.00	0.32	0.72	2.92	0.04	1.23	0.47	2.01	0.00	0.00	0.85	0.00	0.00
