Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.774s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	3.29	3.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.53	0.00	0.00	0.53	0.00	0.42	0.00	0.00
3.00	3.30	3.30	0.40	0.00	0.00	0.00	0.00	3.34	0.00	0.00	0.00	0.01	0.00	0.20	0.00	0.35	0.34	0.00	0.43	0.00	0.00
4.00	3.30	3.30	1.07	0.00	0.00	0.00	0.00	2.70	0.22	0.00	0.00	0.00	0.00	0.42	0.00	0.51	2.41	0.00	1.95	0.00	0.00
5.00	3.30	3.30	0.13	2.44	0.46	0.01	0.31	0.03	0.00	0.39	0.04	0.00	2.39	1.62	1.03	0.00	0.27	0.12	0.00	0.00	0.24
6.00	3.30	3.30	0.00	0.86	0.94	0.19	0.00	0.42	0.00	0.55	0.00	0.00	0.71	0.65	0.00	0.14	2.33	0.00	0.94	0.00	0.31
7.00	3.30	3.30	2.10	0.00	0.00	1.19	0.00	0.13	0.00	1.12	0.00	0.00	0.69	0.19	0.00	0.34	1.95	0.00	2.63	0.00	1.49
8.00	3.30	3.30	0.64	0.00	0.10	0.78	0.29	0.28	0.00	0.00	0.00	0.00	0.66	0.00	0.41	1.29	1.95	0.11	1.65	0.00	1.19
9.00	3.30	3.29	0.20	0.11	0.00	0.06	0.24	0.83	0.00	0.01	0.00	0.00	0.00	0.00	2.13	1.81	1.95	0.08	1.65	0.24	0.21
10.00	3.29	3.30	0.00	0.02	0.21	0.54	0.73	0.57	0.00	0.00	0.00	0.00	0.06	0.78	0.60	0.32	1.95	0.00	1.64	0.54	0.00
11.00	3.30	3.30	0.70	3.16	0.00	0.00	0.07	0.62	0.00	0.00	0.00	0.19	0.07	0.00	0.04	0.43	1.95	0.00	1.66	0.59	0.00
