Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.892s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	4.95	0.00	0.10	0.15	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00
4.00	4.95	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	1.47	0.00	0.00	0.00	0.00
5.00	4.96	0.04	0.00	0.00	0.32	0.00	0.06	0.00	2.76	0.04	0.73	0.06	0.00	0.00	0.00	1.72	0.00	0.00	0.35	0.00	0.00	0.00
6.00	4.95	0.07	0.00	0.46	0.49	0.00	2.13	0.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.85	0.49	0.00	0.00	0.00
7.00	4.95	0.87	0.00	1.21	0.11	0.00	1.94	3.24	0.49	0.00	0.34	0.00	0.00	3.07	0.96	0.35	0.00	0.20	0.06	0.00	0.00	0.00
8.00	4.96	0.06	0.10	1.22	0.19	0.00	1.30	2.55	1.07	0.00	0.00	0.00	0.00	2.05	0.97	0.16	0.00	0.00	0.40	0.00	0.00	1.92
9.00	4.95	2.36	0.00	1.52	0.00	0.00	0.71	1.17	0.00	0.00	0.00	0.00	0.26	1.71	0.17	0.12	0.00	0.00	0.03	0.00	0.07	0.78
10.00	4.95	0.17	1.94	0.00	0.68	0.00	0.19	0.59	3.09	0.00	0.00	0.00	0.00	1.92	1.54	0.69	0.00	0.00	0.12	0.00	0.00	0.50
11.00	4.96	0.00	0.00	3.52	0.00	0.00	2.78	0.00	0.27	0.00	0.00	0.00	2.24	0.10	0.96	0.14	0.00	0.00	0.49	0.04	0.00	0.00
12.00	4.95	0.09	0.55	1.49	0.00	0.00	1.41	0.78	2.80	0.00	0.00	0.00	0.39	1.06	0.11	0.35	0.00	0.00	0.12	0.43	0.90	0.01
13.00	4.95	0.45	0.60	2.51	0.16	0.00	0.20	0.00	1.37	0.00	0.00	1.02	1.74	0.14	1.41	0.45	1.13	0.55	0.00	0.00	0.00	0.81
14.00	4.96	0.55	0.00	3.00	3.13	0.00	0.00	0.00	0.04	0.13	0.00	0.65	0.33	0.51	0.01	0.00	0.00	0.06	0.46	0.00	0.55	0.00
15.00	4.95	0.22	0.08	2.92	0.05	0.00	0.56	0.05	0.06	0.14	0.00	0.51	0.15	0.00	2.50	0.45	0.00	0.00	0.00	1.81	0.41	0.05
16.00	4.95	1.44	2.25	0.76	0.24	0.00	1.08	0.00	0.00	1.18	0.00	0.06	0.00	3.15	1.10	0.39	0.11	0.00	0.00	1.05	0.00	0.35
17.00	4.95	0.00	0.10	0.00	0.70	0.00	1.61	0.00	1.43	0.21	0.00	1.28	0.00	1.99	0.57	0.00	0.00	0.00	1.21	0.68	0.00	0.01
18.00	4.95	0.00	0.00	0.01	0.00	0.00	2.13	0.00	0.00	1.49	0.00	0.06	2.44	0.00	0.00	0.75	0.00	0.00	0.17	0.00	0.00	0.13
19.00	4.95	0.87	2.07	3.87	0.01	0.00	0.00	0.53	0.97	0.38	0.00	0.14	0.39	0.87	0.09	0.00	1.13	0.00	0.00	0.33	0.76	1.73
20.00	4.95	1.40	0.00	1.16	0.00	0.00	0.70	0.00	0.00	0.74	0.00	1.46	0.00	0.32	1.37	0.56	0.70	0.00	0.19	1.39	1.14	0.38
21.00	4.96	0.00	0.00	0.19	0.00	0.00	0.33	1.19	0.28	1.24	0.00	0.00	0.00	0.20	0.00	0.84	0.02	0.00	1.67	0.00	0.65	0.00
