Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.784s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	3.59	3.59	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.60	3.60	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	3.60	3.60	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.17	0.10	0.00	0.00	0.00	0.00	1.95	0.35	0.00	0.75	0.00	0.53	0.00	0.04	0.00
5.00	3.60	3.60	3.45	1.68	0.81	0.00	0.00	0.00	0.04	0.00	0.00	0.21	0.00	0.00	0.04	0.00	1.80	0.67	0.00	0.00	0.00	0.19	0.01	0.00	0.00
6.00	3.59	3.59	3.45	0.00	0.23	0.78	0.00	0.00	0.00	0.00	2.97	1.47	0.00	0.00	1.53	0.00	1.15	0.15	0.00	0.17	0.00	0.35	0.65	0.00	0.00
7.00	3.60	3.60	3.44	0.00	0.20	1.95	0.00	2.90	1.29	0.00	2.46	0.16	0.00	0.00	1.11	0.11	0.22	0.14	0.00	0.00	0.00	0.35	0.00	0.00	0.00
8.00	3.60	3.60	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.28	0.00	0.00	0.47	0.00	0.23	2.18	0.00	0.00	0.00	0.00	2.24	0.00	0.00
9.00	3.60	3.60	3.45	1.55	0.00	0.00	0.00	0.00	0.00	0.00	1.15	0.51	0.49	0.00	1.79	0.58	0.18	1.76	0.00	2.26	0.00	0.00	1.17	0.00	0.00
10.00	3.59	3.59	3.45	0.42	0.00	0.00	0.00	0.00	0.00	0.00	2.24	0.35	0.46	0.00	0.03	1.01	0.58	0.00	0.00	1.67	0.00	0.81	0.05	0.00	1.07
11.00	3.60	3.60	3.45	1.49	0.10	0.84	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.54	0.66	0.43	2.11	0.00	1.66	0.01	0.06	0.83	0.00	0.75
