Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.829s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	3.59	0.82	0.00	0.21	0.20	0.00	1.85	1.42	0.06	1.99	0.00	0.04	0.01	0.58	0.01
3.00	3.60	0.03	1.23	0.06	0.94	0.14	2.86	2.70	0.61	0.84	0.04	0.00	0.00	1.55	0.00
4.00	3.60	2.96	0.00	0.20	0.00	0.00	1.15	1.67	2.38	0.00	0.00	0.74	0.39	1.22	0.27
5.00	3.60	0.73	0.00	0.36	1.09	0.00	0.47	0.22	1.25	0.55	0.00	0.13	1.89	0.00	1.21
6.00	3.59	0.04	0.41	0.51	2.28	0.00	1.28	0.03	0.79	0.84	0.32	0.42	2.26	0.37	0.05
7.00	3.60	0.00	0.98	0.00	0.65	0.70	2.85	0.00	0.11	0.55	0.20	0.00	2.25	2.08	0.00
8.00	3.60	0.44	0.06	0.04	0.00	0.73	2.04	0.46	0.61	0.00	0.38	0.03	1.10	2.10	0.00
9.00	3.60	0.45	0.08	0.15	0.00	0.22	0.48	2.49	0.00	3.42	0.89	0.08	0.12	0.19	0.00
10.00	3.59	1.58	1.11	0.00	0.00	0.75	0.00	1.42	0.81	1.43	0.00	0.00	0.00	0.00	1.84
11.00	3.60	1.67	0.71	2.61	0.00	0.03	0.27	0.94	2.35	1.42	0.20	0.00	0.00	0.78	0.65
12.00	3.60	0.31	1.12	0.57	0.62	0.48	2.90	1.76	0.00	0.00	0.86	0.76	3.00	0.06	0.40
13.00	3.60	0.70	0.00	0.09	0.26	0.00	2.09	0.00	0.88	0.13	0.00	1.11	1.91	0.64	0.00
14.00	3.60	0.75	0.03	0.99	3.60	0.09	0.50	0.48	0.00	0.09	2.15	0.00	0.18	0.81	0.00
15.00	3.59	0.00	0.30	0.00	3.29	1.84	0.00	0.00	0.00	0.05	0.06	0.63	0.00	0.00	0.00
16.00	3.60	0.19	0.90	0.63	1.80	0.21	0.06	0.59	0.01	1.84	1.19	0.66	0.00	1.90	0.00
