Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.760s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	4.36	3.49	0.31	0.00	0.00	0.00	1.23	0.04	0.00	2.19	0.00	0.00	0.04	0.00	0.00	0.55	0.00	0.00	0.00	0.00
6.00	4.51	3.75	2.76	0.00	0.27	0.00	0.00	1.19	0.00	1.80	2.84	0.00	0.72	0.11	0.00	0.18	0.00	0.79	0.00	0.00
7.00	4.49	3.75	3.30	0.00	0.53	0.00	0.00	0.00	0.00	0.84	1.88	0.00	0.24	0.41	0.00	1.99	0.00	0.83	0.00	0.00
8.00	4.51	3.75	3.30	1.26	0.04	0.01	1.27	0.75	0.00	1.67	0.18	0.00	0.00	0.75	0.00	0.06	0.06	0.09	0.00	2.07
9.00	4.49	3.74	3.29	3.27	0.00	0.00	0.00	1.06	0.00	2.56	0.05	0.00	0.45	0.40	0.00	0.00	0.00	2.13	0.00	1.05
10.00	4.51	3.75	3.30	3.15	0.99	0.00	0.00	0.44	0.00	2.55	0.34	0.00	0.60	2.04	0.00	0.89	0.00	0.00	0.00	0.12
11.00	4.49	3.75	3.30	0.00	3.28	0.00	0.00	3.42	0.00	0.63	0.56	0.14	0.20	0.45	1.57	2.18	0.00	0.00	0.06	0.00
12.00	4.51	3.74	3.30	0.03	3.14	0.00	1.55	1.82	0.00	0.52	0.00	1.11	1.38	0.00	0.40	1.95	0.00	0.01	0.49	1.77
13.00	4.49	3.75	3.30	1.97	1.07	0.00	0.00	0.00	0.00	2.75	0.15	0.00	2.25	0.06	1.95	0.63	0.00	0.29	0.07	0.34
14.00	4.51	3.75	3.30	0.85	0.67	0.00	0.00	1.04	0.00	2.55	1.02	0.62	0.66	0.04	0.59	1.97	0.00	0.69	0.00	0.00
15.00	4.49	3.75	3.30	2.01	0.75	0.00	0.00	0.00	0.00	2.55	0.06	0.04	0.35	1.32	1.70	1.95	0.14	0.00	0.20	0.00
16.00	4.50	3.74	3.30	0.26	0.00	0.00	0.41	0.04	0.00	2.55	2.37	0.15	0.83	0.00	1.22	1.95	0.00	0.00	0.18	0.89
17.00	4.50	3.75	3.29	0.06	0.00	0.00	0.32	0.00	0.00	0.72	0.72	0.00	0.87	0.00	0.00	0.57	0.00	0.00	1.70	1.28
18.00	4.49	3.75	3.30	1.64	0.39	0.00	0.30	0.01	0.01	2.46	1.48	0.85	2.44	0.09	0.00	1.98	0.68	0.82	0.07	1.04
19.00	4.51	3.75	3.30	1.45	0.17	0.00	0.00	0.03	0.12	2.68	0.52	0.20	1.08	0.46	1.25	1.00	1.01	0.00	0.00	1.05
20.00	4.49	3.75	3.30	0.00	1.30	0.00	0.00	0.00	0.00	2.15	0.00	1.69	0.41	0.00	0.28	2.00	0.42	0.00	0.00	0.32
21.00	4.51	3.75	3.30	2.06	1.61	0.00	0.00	0.00	0.00	0.32	0.61	2.56	2.40	0.00	2.26	0.25	0.38	0.18	0.00	0.76
22.00	4.49	3.75	3.30	0.00	0.10	0.00	0.00	0.00	0.00	0.13	0.99	0.49	1.64	0.60	0.46	2.35	0.39	1.99	0.48	0.05
23.00	4.51	3.74	3.30	0.00	2.71	0.00	0.00	0.15	0.00	0.71	1.63	0.15	0.70	0.33	0.00	1.95	2.16	0.52	0.00	0.18
24.00	4.49	3.75	3.30	0.10	1.74	0.00	0.00	0.74	0.00	0.61	0.03	0.06	0.20	0.33	2.40	0.65	1.80	0.22	0.00	1.18
25.00	4.51	3.75	3.30	0.59	0.21	0.00	0.00	0.06	0.00	0.18	0.65	0.00	1.48	0.00	2.10	1.94	1.81	0.41	0.00	0.59
26.00	4.49	3.75	3.29	0.00	0.50	0.00	0.00	0.00	0.06	0.00	1.33	0.14	0.00	0.00	0.60	0.67	0.38	0.00	0.00	1.30
27.00	4.51	3.74	3.30	0.00	0.27	0.00	0.00	0.00	0.00	0.62	2.70	0.00	2.57	0.00	0.50	0.53	0.00	0.70	0.00	1.04
28.00	4.49	3.75	3.30	0.63	0.29	0.00	0.00	0.62	0.00	0.44	0.00	0.00	1.87	1.17	0.42	0.06	0.00	0.00	0.00	1.05
29.00	4.51	3.75	3.30	0.77	0.00	0.00	0.00	0.06	0.00	0.00	1.99	2.99	0.04	0.20	1.51	0.23	0.00	0.00	0.38	0.20
30.00	4.49	3.74	3.30	0.22	0.28	0.00	0.00	0.09	0.00	0.00	1.52	1.52	0.66	0.00	0.00	0.44	0.00	0.00	0.00	0.00
31.00	4.50	3.75	3.30	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.15	2.18	0.00	0.00	0.62	0.00	0.00	0.00	0.00
32.00	4.50	3.75	3.30	0.10	0.28	0.00	0.00	0.08	0.00	3.23	0.18	0.14	0.08	0.00	0.65	1.75	0.00	0.00	0.00	0.00
33.00	4.49	3.75	3.30	0.14	0.00	0.00	0.00	0.02	0.00	2.56	0.18	0.26	0.21	0.00	0.00	1.95	0.60	0.00	0.00	0.00
34.00	4.51	3.74	3.29	0.00	0.17	0.00	0.00	0.00	0.00	1.49	2.45	0.06	3.22	0.00	0.21	1.36	0.00	0.33	0.00	0.00
35.00	4.49	3.75	3.30	0.18	0.00	0.00	0.00	2.26	0.00	2.66	2.55	0.73	0.80	0.00	0.00	0.32	0.24	0.00	0.00	0.00
36.00	4.51	3.75	3.30	0.13	2.89	0.00	0.00	1.20	0.00	2.55	2.02	0.00	0.67	0.00	0.00	0.20	0.03	0.01	0.00	0.36
37.00	4.49	3.75	3.30	0.00	2.04	0.00	0.00	2.00	0.00	2.55	0.00	0.80	2.99	0.00	0.13	0.23	1.40	0.00	0.00	0.27
38.00	4.51	3.75	3.30	0.13	0.04	0.00	0.00	0.76	0.00	2.55	0.03	0.45	2.05	0.00	0.57	0.90	0.54	0.15	0.00	0.19
39.00	4.49	3.75	3.30	1.47	0.00	0.00	0.00	0.00	0.00	0.70	0.44	1.57	0.12	0.00	0.00	1.76	0.00	0.00	0.00	1.54
40.00	4.51	3.75	3.30	0.00	3.23	0.00	0.00	0.00	0.00	1.19	0.24	1.26	0.00	0.00	0.16	1.96	0.00	0.00	0.00	0.14
41.00	4.49	3.74	3.30	0.00	1.73	0.49	0.00	0.53	0.00	0.00	1.16	0.04	0.04	0.00	0.63	1.95	1.64	2.01	0.00	0.12
42.00	4.51	3.75	3.29	1.41	0.92	0.00	0.00	0.00	0.00	0.55	2.51	0.00	0.00	0.00	0.00	1.95	2.26	0.07	0.00	0.00
