Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.856s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	4.34	0.60	0.58	1.18	0.04	0.00	0.00	0.00	0.00	0.00	0.60	0.01	0.00	0.72	0.00	0.04	0.00	0.00	0.00	0.00	0.00
3.00	4.36	0.05	0.71	1.87	0.00	2.64	3.23	0.00	0.35	0.09	0.46	0.00	0.00	1.81	0.15	0.03	0.00	0.00	0.00	0.00	0.00
4.00	4.34	0.14	0.00	0.51	2.83	0.05	0.05	0.00	0.68	0.00	0.48	0.00	0.00	2.40	0.78	1.34	0.00	0.00	0.00	0.00	0.00
5.00	4.36	0.03	0.26	1.50	0.30	2.44	0.08	1.01	0.45	0.00	1.12	0.42	0.00	1.00	0.04	0.44	0.00	0.15	0.06	0.04	0.04
6.00	4.34	0.04	0.63	1.31	0.21	2.06	0.30	0.06	0.00	1.55	0.46	0.36	0.62	0.23	0.17	0.07	0.00	0.51	0.04	0.00	1.66
7.00	4.36	0.53	0.41	1.62	0.67	0.93	0.30	2.48	0.00	0.86	0.57	0.19	0.41	1.25	0.00	0.00	0.00	0.04	0.18	1.59	0.00
8.00	4.34	4.02	0.13	1.15	0.00	0.00	1.44	0.97	0.00	1.05	1.01	0.00	0.04	0.24	0.15	0.00	0.04	0.00	0.24	0.00	0.03
9.00	4.36	3.75	0.00	0.37	0.03	0.15	1.26	0.00	0.00	1.58	0.00	1.00	0.14	0.21	0.48	0.00	0.00	0.20	0.52	0.32	1.77
10.00	4.34	1.40	0.00	1.83	0.66	0.28	0.49	0.01	0.00	2.23	0.32	0.00	0.92	1.94	0.40	0.20	0.00	0.41	0.10	0.23	0.19
11.00	4.36	0.10	0.00	0.16	1.79	0.64	1.99	0.72	0.00	0.62	0.86	0.17	0.38	0.00	3.01	0.07	0.00	0.51	0.32	0.75	0.04
12.00	4.34	0.00	0.00	2.68	0.22	0.11	0.48	0.00	1.83	0.00	0.26	0.09	0.65	0.37	0.18	0.18	0.00	2.57	0.00	1.03	0.00
13.00	4.36	2.39	0.00	0.00	0.07	0.31	1.66	0.32	0.52	0.03	1.78	0.25	0.41	0.00	0.48	0.58	0.00	1.67	0.00	0.00	0.28
14.00	4.34	4.20	0.00	0.01	1.37	0.01	0.18	0.78	0.04	0.59	0.66	0.11	0.18	0.68	0.60	0.58	0.00	0.68	0.67	1.18	0.12
15.00	4.36	1.11	0.00	0.81	0.94	0.00	0.00	0.00	0.00	2.38	0.62	0.00	0.22	1.41	0.12	0.12	0.00	1.02	0.00	0.00	0.24
16.00	4.34	3.07	0.00	0.18	0.49	0.00	0.00	1.66	0.99	0.00	0.14	1.34	0.94	0.77	0.65	1.05	0.00	0.00	0.35	0.02	0.77
17.00	4.36	0.09	0.00	0.00	0.00	0.64	0.15	0.05	0.10	3.37	0.33	0.34	1.89	0.94	0.00	0.00	0.00	2.03	0.00	0.00	0.72
18.00	4.34	0.28	0.00	0.00	1.07	0.71	0.75	1.43	0.00	1.08	0.09	0.42	0.22	0.26	1.77	1.41	0.00	0.30	0.00	0.00	0.00
19.00	4.36	0.72	0.00	0.00	0.00	0.71	0.78	0.03	0.00	0.86	0.00	0.50	0.65	0.41	0.00	2.43	0.00	0.58	0.00	0.00	2.07
20.00	4.34	0.71	0.00	0.77	0.03	1.80	0.68	0.72	0.82	0.00	0.18	0.04	0.04	0.92	0.10	0.12	0.00	0.99	0.00	0.00	1.04
21.00	4.36	0.00	0.00	0.04	0.00	3.01	1.01	0.00	0.00	2.76	0.00	0.00	0.00	0.84	1.99	1.52	0.00	0.00	0.00	0.00	0.50
22.00	4.34	3.15	0.00	0.70	0.00	1.03	0.66	0.12	0.26	1.23	0.28	0.08	0.13	0.94	0.25	1.33	0.00	0.06	0.00	0.00	0.00
23.00	4.36	0.18	0.00	0.39	0.00	0.00	1.82	0.06	0.00	2.63	0.00	0.90	0.00	0.18	0.00	0.23	0.00	0.00	0.00	0.00	0.00
24.00	4.34	0.27	0.45	1.31	2.65	0.00	0.38	1.30	0.01	0.00	0.75	0.00	1.47	0.96	0.00	2.24	0.00	0.85	0.00	0.00	0.14
25.00	4.36	0.81	0.00	1.23	0.24	0.00	0.04	0.83	0.00	1.45	0.92	0.00	0.99	1.91	0.19	0.41	0.00	0.11	0.00	0.00	0.00
26.00	4.34	0.62	0.00	1.91	0.41	0.00	0.91	0.00	0.00	0.76	0.00	0.00	0.79	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.73
27.00	4.36	0.20	0.01	1.10	0.13	0.00	0.00	0.03	1.63	0.00	0.37	0.00	0.19	2.59	1.68	0.00	0.00	0.00	0.15	0.00	0.00
28.00	4.34	3.78	0.00	0.72	0.97	0.00	0.00	0.02	0.03	0.39	0.82	0.00	0.50	1.36	1.98	0.40	0.15	2.16	1.40	0.00	0.00
29.00	4.36	3.64	0.00	0.24	1.01	0.00	0.00	1.14	0.10	0.81	1.93	0.00	0.14	0.04	2.22	0.07	0.00	0.62	0.00	0.00	0.01
30.00	4.36	0.72	0.02	0.13	0.04	0.00	0.00	0.00	0.06	0.75	0.42	0.31	0.15	0.91	0.37	0.00	0.00	1.54	0.00	0.00	0.00
