Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.824s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	3.44	0.30	0.00	0.00	0.06	1.41	0.04	1.46	0.00	0.43	0.23	0.00	0.50	0.00	0.00	0.00	0.00	0.00
3.00	3.45	1.13	0.00	2.26	0.03	0.25	0.75	0.27	0.00	0.00	1.10	2.32	0.03	0.00	0.50	0.00	0.00	0.59
4.00	3.45	1.28	0.00	1.56	2.85	1.43	0.35	0.37	0.00	0.16	0.13	2.10	0.10	2.41	0.00	0.06	0.00	0.30
5.00	3.45	0.00	0.00	0.52	3.00	1.31	0.10	0.17	2.89	0.08	0.18	2.11	0.07	1.21	0.28	0.00	0.00	0.23
6.00	3.45	0.10	0.90	0.59	0.30	1.90	0.00	1.43	1.24	0.68	2.09	0.76	0.27	0.30	0.18	0.00	0.53	0.00
7.00	3.44	3.00	0.48	0.55	1.28	0.35	0.69	0.41	0.38	2.31	2.23	2.00	1.18	0.00	0.00	0.00	0.67	0.16
8.00	3.45	1.97	0.20	0.56	1.02	1.09	0.04	1.17	1.13	1.00	0.50	0.55	1.90	0.54	0.00	0.00	0.81	0.81
9.00	3.45	0.76	0.00	0.27	2.01	0.00	0.47	1.48	0.60	2.98	0.10	0.22	2.11	0.04	0.00	0.00	0.49	0.29
10.00	3.45	0.00	1.30	0.31	2.88	1.07	0.60	0.21	0.17	0.17	1.66	1.36	2.10	0.78	0.00	0.32	0.45	0.00
11.00	3.45	0.04	0.00	2.21	0.00	1.08	0.00	0.08	0.04	0.68	1.11	1.56	1.16	1.44	0.00	0.42	0.45	0.60
12.00	3.45	0.00	0.00	0.93	2.91	0.98	1.05	0.00	0.00	0.00	1.47	1.63	1.33	0.00	0.00	0.00	0.45	0.15
13.00	3.44	0.00	0.85	0.67	3.00	0.84	1.55	0.47	0.00	0.00	1.26	0.00	0.00	0.00	0.00	1.84	0.15	0.00
14.00	3.45	0.01	0.96	1.05	0.79	0.62	0.17	0.55	2.56	0.85	2.00	0.03	0.00	0.93	0.00	0.90	0.74	0.00
15.00	3.45	0.40	0.28	1.47	1.57	0.00	1.99	0.87	0.41	0.42	0.31	0.18	0.52	0.68	0.17	0.90	0.45	0.72
16.00	3.45	1.46	0.00	0.04	0.00	0.56	0.00	0.00	2.75	0.00	0.79	0.29	2.27	1.09	0.00	0.90	0.45	0.04
17.00	3.45	0.30	0.27	0.00	0.89	0.09	0.10	1.74	1.85	0.09	0.84	0.00	1.60	0.56	0.32	0.63	0.17	0.00
18.00	3.45	0.13	0.51	0.27	1.13	0.54	1.87	0.53	0.12	0.00	1.39	0.00	0.81	0.00	0.01	1.17	0.73	1.19
