Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.812s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	3.44	0.06	0.00	0.00	0.00	0.03	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.24	0.00	0.00
3.00	3.45	3.40	0.00	1.46	0.00	0.00	0.01	1.95	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.21	0.00	0.00
4.00	3.45	3.30	0.00	0.12	0.00	0.45	0.00	0.69	0.00	1.04	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.22	0.00	0.00
5.00	3.45	2.27	1.82	0.00	3.58	0.45	0.00	0.75	0.10	0.00	0.21	0.15	0.00	0.11	2.02	0.00	0.00	0.20	0.00	0.03
6.00	3.45	0.00	3.61	0.15	2.40	0.00	0.00	0.00	0.00	0.00	1.28	0.10	0.58	0.59	1.22	0.00	0.46	0.89	0.46	0.00
7.00	3.44	0.01	2.86	1.04	0.02	0.00	0.00	0.98	3.32	0.00	0.00	0.45	0.66	0.00	0.21	0.00	0.18	0.00	0.00	0.00
8.00	3.45	0.87	1.32	1.36	0.13	0.00	0.00	0.00	2.55	0.03	1.38	0.94	0.43	0.55	0.56	0.00	0.00	0.00	0.12	0.00
9.00	3.45	0.40	0.31	1.37	2.08	0.36	0.00	0.00	2.29	0.25	1.65	0.12	0.00	0.00	0.00	0.19	0.06	0.00	0.07	0.00
10.00	3.45	2.15	0.33	0.03	0.47	0.03	0.76	0.45	0.03	0.56	2.56	0.26	0.33	0.00	0.75	0.00	0.01	0.10	0.22	0.00
11.00	3.45	1.15	0.00	0.69	0.96	1.04	0.54	0.00	2.26	0.00	2.55	0.72	0.00	0.00	0.02	0.42	0.00	0.00	0.00	0.00
12.00	3.45	1.05	2.31	0.00	0.21	0.48	0.00	0.00	1.49	0.45	0.71	0.35	0.00	0.10	0.28	0.00	0.00	0.00	0.00	0.00
13.00	3.44	0.24	0.00	0.00	0.44	1.30	1.02	0.73	0.12	0.00	0.92	0.00	0.75	1.16	0.07	1.30	0.00	0.00	0.00	0.00
14.00	3.45	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	2.59	0.00	0.00	1.74	0.02	0.00	0.00	0.00	0.00
15.00	3.45	0.03	0.00	1.20	0.53	0.39	0.00	1.41	0.13	0.00	0.12	0.27	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	3.45	2.11	0.00	0.00	2.10	0.06	0.00	0.16	0.00	0.00	0.56	0.00	1.01	0.00	2.65	0.00	0.00	0.00	0.82	1.09
