Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.952s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	4.49	3.59	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.06	0.53	0.00	0.00	0.06	0.00	0.00	0.00	0.06	0.00
3.00	4.49	3.60	0.00	0.00	0.23	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	4.51	3.60	0.00	0.00	0.60	1.02	0.00	0.00	0.00	0.15	0.00	0.00	1.78	2.25	0.94	0.00	2.32	0.00	0.00	0.00	0.44	0.00
5.00	4.49	3.60	0.85	0.87	1.97	3.22	0.00	0.00	0.04	0.51	1.14	0.00	0.06	0.02	0.00	0.00	0.01	1.36	0.78	0.40	0.06	1.45
6.00	4.51	3.59	0.00	0.52	3.49	0.18	0.00	0.34	0.32	0.42	0.00	0.00	0.00	0.18	0.72	0.00	0.00	0.00	0.13	0.07	0.90	1.37
7.00	4.49	3.60	2.21	0.28	1.27	0.00	0.00	0.15	0.40	0.25	0.15	0.00	0.33	1.24	0.21	0.00	0.11	0.00	0.45	0.54	0.06	1.36
8.00	4.51	3.60	1.09	0.99	0.95	0.00	0.00	2.46	1.60	0.48	0.00	0.49	0.44	0.22	0.00	0.00	0.08	0.18	0.00	0.40	0.15	1.34
9.00	4.49	3.60	0.00	0.18	0.93	0.78	0.00	2.55	2.40	0.00	0.00	0.00	1.49	0.00	0.83	0.00	0.00	0.23	0.89	0.62	0.00	1.36
10.00	4.51	3.59	0.08	0.04	2.33	1.97	0.00	0.27	2.40	0.86	0.01	1.09	0.41	0.50	0.00	0.00	0.29	0.00	0.00	1.80	1.52	1.34
11.00	4.49	3.60	0.90	0.00	1.58	0.50	0.00	0.00	1.22	0.79	0.11	1.87	0.32	2.18	0.00	0.00	0.13	0.00	0.00	0.50	1.31	0.26
12.00	4.51	3.60	0.00	0.00	0.36	0.00	0.00	0.00	1.62	0.24	0.00	1.91	0.27	1.91	0.00	0.00	1.18	0.00	1.27	1.25	0.18	0.11
13.00	4.49	3.60	1.02	1.80	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	1.81	0.71	0.78	1.57
14.00	4.51	3.60	0.04	0.00	4.01	0.00	0.00	1.29	2.41	0.41	0.03	0.11	0.73	0.12	0.00	0.00	0.13	0.00	0.50	0.00	0.37	0.77
15.00	4.49	3.59	0.44	0.00	0.27	0.00	0.00	0.00	2.40	0.42	0.00	1.20	0.77	2.67	0.00	0.00	0.43	0.00	0.20	2.31	0.87	1.19
16.00	4.50	3.60	0.21	0.00	0.06	0.37	0.00	0.57	2.40	2.04	0.58	0.42	0.01	2.25	0.17	0.00	1.17	0.00	0.00	0.01	0.00	0.62
17.00	4.50	3.60	0.57	0.00	0.11	1.51	0.00	2.38	1.95	1.40	0.26	1.39	0.89	0.70	0.06	0.00	0.00	0.51	0.00	0.73	0.03	0.19
18.00	4.49	3.60	2.22	0.00	0.75	0.89	0.00	1.69	1.51	0.04	0.00	0.76	0.43	0.66	0.05	0.00	0.48	0.00	0.54	0.00	1.75	0.23
19.00	4.51	3.59	0.61	0.00	0.28	0.15	0.00	0.00	1.95	0.64	0.00	0.00	1.35	0.42	0.27	0.00	0.41	0.00	0.48	0.91	1.64	1.22
20.00	4.49	3.60	0.53	0.00	1.61	2.98	0.00	2.32	0.00	0.84	0.00	0.00	0.77	0.12	0.12	0.00	0.61	0.24	0.08	1.47	1.66	0.10
21.00	4.51	3.60	0.27	0.74	0.00	2.85	0.00	0.29	0.00	0.70	0.00	0.15	0.15	0.03	0.42	0.00	0.33	0.49	0.00	1.80	1.64	0.98
22.00	4.49	3.60	0.36	0.00	0.45	1.31	0.00	0.00	1.50	0.00	0.00	0.06	0.04	0.97	0.17	0.00	0.92	0.00	1.08	0.08	1.66	1.77
23.00	4.51	3.60	0.00	0.00	1.09	0.04	0.00	0.00	2.29	0.04	0.00	1.74	0.76	0.83	0.00	0.00	0.48	0.00	0.27	0.11	1.64	1.34
24.00	4.49	3.59	0.83	0.00	0.60	0.00	0.00	0.00	0.00	0.00	1.14	2.25	0.04	0.04	0.00	0.00	0.05	0.18	0.20	0.49	1.66	1.36
25.00	4.51	3.60	0.33	0.00	1.25	1.52	0.00	0.20	0.00	1.03	0.38	2.25	2.03	0.00	0.00	0.00	0.65	0.00	0.00	0.38	1.64	1.34
26.00	4.49	3.60	0.73	0.00	0.85	0.00	0.00	2.41	1.15	0.36	0.00	0.76	0.00	0.71	0.00	0.00	0.00	0.00	0.18	1.53	0.67	0.36
27.00	4.51	3.60	0.00	0.00	0.16	1.81	0.00	2.66	2.40	0.00	0.00	1.32	0.00	0.07	0.00	0.00	0.00	0.00	0.78	1.81	0.50	0.23
28.00	4.49	3.59	2.77	0.00	0.68	0.98	0.00	0.74	1.70	0.00	0.00	0.85	0.00	0.71	0.00	0.00	0.33	0.01	0.51	1.80	0.22	1.38
29.00	4.51	3.60	0.16	0.00	1.03	0.19	0.00	0.68	0.49	0.00	0.42	0.10	0.48	0.00	0.79	0.00	0.91	0.00	2.55	0.47	0.96	0.54
30.00	4.49	3.60	0.19	0.00	0.01	0.10	0.00	1.16	1.64	1.34	0.13	0.00	1.51	2.03	0.00	0.00	0.00	0.00	1.81	0.00	0.00	1.04
31.00	4.50	3.60	1.77	0.00	0.00	2.54	0.00	0.07	0.00	0.17	0.00	1.29	0.06	0.11	0.00	0.00	2.91	0.00	0.94	0.00	0.00	0.00
32.00	4.50	3.59	0.52	0.00	0.00	0.46	0.00	0.00	0.19	0.10	1.75	1.93	0.00	0.01	0.00	0.00	0.20	0.00	0.15	0.06	0.55	0.41
33.00	4.49	3.60	0.12	0.00	0.35	0.45	0.00	0.00	0.00	0.48	1.71	0.39	0.00	0.54	0.05	0.00	2.02	0.00	0.00	0.00	0.24	1.99
34.00	4.51	3.60	0.00	0.00	0.59	0.00	0.00	2.48	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.15	0.53
35.00	4.49	3.60	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.12	0.18	0.00	0.00	0.00	0.00	0.00	1.17	0.96	0.00	0.00	1.73	1.58
36.00	4.51	3.60	0.07	0.00	0.78	0.11	0.00	0.70	0.90	0.07	0.50	1.59	0.01	0.00	0.56	0.00	1.63	0.00	1.40	0.00	0.63	1.34
37.00	4.49	3.59	0.27	0.00	3.36	0.70	0.00	0.15	2.21	0.66	0.00	1.15	0.25	0.03	0.71	0.00	1.64	0.00	0.07	0.00	0.21	1.36
38.00	4.51	3.60	0.38	0.00	1.67	0.00	0.00	0.00	0.50	0.80	0.00	0.68	0.00	0.00	0.38	0.00	0.00	0.36	0.00	0.82	1.65	1.31
39.00	4.49	3.60	1.07	0.00	0.71	3.21	0.00	0.00	0.90	2.82	0.00	0.50	0.00	0.00	0.00	0.00	0.73	0.00	0.54	0.00	1.64	0.00
40.00	4.51	3.60	0.60	0.00	0.70	2.85	0.00	0.45	0.67	2.40	0.00	0.00	0.00	0.93	0.68	0.00	0.18	0.16	0.00	0.00	1.64	0.00
41.00	4.49	3.59	0.72	0.00	2.24	1.68	0.00	0.04	0.00	2.41	0.00	0.98	0.00	0.29	0.00	0.00	2.05	0.00	0.95	0.00	0.48	0.01
42.00	4.51	3.60	0.73	0.00	2.51	0.22	0.00	0.08	0.96	2.40	0.00	0.41	1.45	0.00	0.00	0.00	1.95	0.00	0.72	0.00	0.52	0.00
43.00	4.49	3.60	1.84	0.00	0.00	1.91	0.00	1.12	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	1.96	0.49	0.00	0.00	0.00	0.00
44.00	4.51	3.60	1.61	0.00	0.00	0.47	0.00	1.46	0.00	0.07	0.72	2.26	1.70	0.00	0.00	0.00	0.53	0.27	1.45	0.00	0.00	0.00
45.00	4.49	3.60	0.43	0.00	0.00	0.21	0.00	0.00	0.00	0.96	0.20	0.00	2.26	0.61	0.00	0.00	1.61	0.00	0.36	0.00	1.77	2.14
46.00	4.50	3.59	0.61	0.00	0.00	3.52	0.00	0.32	0.00	0.57	0.55	0.45	2.03	0.00	0.00	0.00	0.06	0.00	0.06	0.00	1.64	1.23
47.00	4.50	3.60	1.52	0.00	0.00	0.00	0.00	0.34	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.24	0.00	1.66	0.00
48.00	4.49	3.60	3.45	0.00	0.00	0.14	0.00	0.00	0.00	2.07	0.00	0.00	0.19	0.00	0.00	0.00	0.20	0.09	0.21	0.00	1.64	0.83
49.00	4.51	3.60	2.08	0.00	0.68	0.34	0.00	0.09	0.00	2.05	0.00	0.90	2.56	0.73	0.00	0.00	1.60	0.00	0.00	0.48	0.69	0.00
50.00	4.49	3.59	0.27	0.00	0.43	0.53	0.00	1.02	3.24	0.00	0.11	0.09	0.59	1.10	0.00	0.00	0.35	0.00	0.28	2.07	0.53	0.00
51.00	4.51	3.60	4.22	0.00	0.58	0.00	0.00	0.00	1.58	0.91	0.00	0.00	0.58	0.00	0.00	0.00	0.71	0.10	0.00	1.86	0.97	0.00
52.00	4.49	3.60	2.79	0.00	0.93	0.09	0.00	0.00	0.00	0.04	0.00	0.45	1.29	0.00	0.00	0.00	1.19	0.18	0.87	1.39	1.88	0.92
53.00	4.51	3.60	0.60	0.00	0.00	0.86	0.00	0.00	2.23	0.29	0.00	2.41	2.26	0.00	0.00	0.00	0.52	0.21	0.00	0.41	0.00	0.14
54.00	4.49	3.59	0.00	0.00	0.00	1.52	0.00	0.00	0.13	0.81	0.00	2.25	1.12	0.00	0.00	0.00	0.32	0.09	1.05	0.00	0.00	0.43
55.00	4.51	3.60	0.87	0.00	0.00	2.84	0.00	0.00	0.16	3.09	0.00	1.53	0.09	0.13	0.00	0.00	0.04	0.00	0.43	0.11	0.72	0.37
56.00	4.49	3.60	0.15	0.00	0.00	0.03	0.00	0.00	0.00	2.41	1.98	2.10	1.03	0.85	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.25
57.00	4.51	3.60	0.00	0.00	0.00	0.45	0.00	0.01	0.00	1.00	0.06	2.03	1.04	0.00	0.00	0.00	0.95	0.00	1.92	0.00	0.86	0.84
58.00	4.49	3.60	0.67	0.00	0.00	1.24	0.00	0.00	1.06	0.00	0.13	0.14	0.49	0.00	0.00	0.00	1.86	0.00	2.21	0.49	0.15	0.06
59.00	4.51	3.59	3.02	0.00	0.00	0.00	0.00	0.00	2.46	0.61	0.47	0.28	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.24	0.96	1.33
60.00	4.49	3.60	3.45	0.00	0.06	1.78	0.00	0.00	2.40	0.32	0.04	0.13	0.38	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	1.34
61.00	4.50	3.60	1.13	0.00	0.38	0.00	0.00	0.00	2.40	0.61	0.30	0.00	2.45	0.00	0.10	0.00	0.66	0.03	0.01	2.59	0.00	1.36
62.00	4.50	3.60	0.37	0.00	2.97	0.00	0.00	0.00	0.58	1.09	0.00	0.00	2.26	0.00	0.00	0.00	1.38	0.26	0.12	0.47	0.77	1.34
63.00	4.49	3.59	0.00	0.00	1.33	0.00	0.00	0.00	3.28	0.07	0.27	0.04	2.25	0.40	0.00	0.00	0.00	0.00	0.61	1.09	0.00	1.36
64.00	4.51	3.60	0.69	0.00	0.33	0.00	0.00	0.00	0.04	0.00	0.63	0.18	2.25	0.81	0.00	0.00	2.66	0.00	0.00	0.13	0.01	1.35
65.00	4.49	3.60	2.14	0.00	0.75	0.00	0.00	0.14	0.63	0.03	0.21	0.00	0.66	0.11	0.86	0.00	0.51	0.00	0.04	0.57	0.11	0.37
66.00	4.51	3.60	3.45	0.00	0.00	0.48	0.00	0.07	1.00	0.42	0.00	0.00	0.65	0.66	0.00	0.00	2.47	0.00	2.09	0.06	0.16	0.51
67.00	4.49	3.60	2.55	0.00	0.00	0.00	0.00	0.17	0.26	0.59	0.00	0.63	0.95	0.00	0.00	0.00	1.96	0.00	1.80	0.29	1.11	0.60
68.00	4.51	3.59	0.00	0.00	0.00	0.18	0.00	0.01	0.09	0.51	0.00	0.00	0.53	0.79	0.00	0.00	1.95	0.00	0.47	0.01	0.44	0.00
69.00	4.49	3.60	4.01	0.00	0.00	0.00	0.00	0.04	0.06	0.13	0.00	2.86	0.00	0.59	0.00	0.00	1.95	0.00	0.11	0.15	0.40	0.11
70.00	4.51	3.60	1.25	0.00	0.15	0.00	0.00	0.11	0.34	1.01	0.00	2.12	0.62	0.37	0.00	0.00	1.34	0.00	0.09	0.66	0.14	0.51
71.00	4.49	3.60	0.42	0.00	0.14	0.25	0.00	0.00	0.51	2.79	0.00	0.21	1.64	0.00	0.00	0.00	1.64	0.33	0.00	0.11	0.35	1.49
72.00	4.51	3.59	1.77	0.00	0.00	1.40	0.00	0.00	0.40	0.36	0.00	0.11	2.24	0.09	0.00	0.00	1.95	0.00	0.25	0.06	0.90	0.21
73.00	4.49	3.60	2.00	0.00	0.00	0.04	0.00	0.90	0.18	0.50	0.00	1.17	2.22	0.07	0.00	0.00	1.95	0.00	1.15	2.23	0.00	0.14
74.00	4.51	3.60	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	2.19	0.68	0.00	0.00	0.00	1.16	0.54	0.00	1.81	2.42	1.58
75.00	4.49	3.60	0.00	0.00	0.00	0.22	0.00	0.00	1.74	0.18	0.00	2.25	0.61	0.00	0.00	0.00	0.41	0.30	0.00	1.80	1.66	1.34
76.00	4.49	3.60	0.29	0.00	0.00	0.27	0.00	0.00	0.00	0.09	0.00	2.25	0.00	0.00	0.88	0.00	0.93	0.00	0.64	1.78	1.64	1.36
77.00	4.51	3.59	0.99	0.00	0.00	0.46	0.00	0.00	0.06	0.14	0.00	0.67	0.00	0.00	0.62	0.00	1.11	0.00	0.45	1.69	0.51	0.41
78.00	4.49	3.60	0.00	0.00	2.94	0.00	0.00	0.00	0.18	1.31	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.79	0.00
79.00	4.51	3.60	3.22	0.00	1.56	0.00	0.00	0.11	0.45	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.27	0.32	1.66	0.00
80.00	4.49	3.60	0.93	0.00	0.70	0.53	0.00	0.00	0.10	0.67	0.00	0.00	1.08	1.21	0.00	0.00	0.00	0.00	2.12	0.55	1.64	0.12
81.00	4.51	3.59	0.89	0.00	0.00	0.47	0.00	1.23	0.00	1.97	0.00	0.77	0.04	0.19	0.00	0.00	0.06	0.00	1.10	0.49	1.02	0.49
82.00	4.49	3.60	2.23	0.00	1.69	0.51	0.00	0.00	1.96	2.40	0.00	0.04	0.65	0.21	0.00	0.00	1.50	0.00	0.27	0.00	0.41	0.15
83.00	4.51	3.60	0.31	0.00	0.00	1.17	0.00	0.00	0.67	0.66	1.24	0.00	0.00	3.06	0.00	0.00	0.00	0.10	0.00	1.09	0.45	0.00
