Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.714s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	3.59	3.29	2.99	0.00	0.00	0.00	0.00	0.06	0.00	0.06
3.00	3.60	3.30	3.00	0.00	0.00	2.92	0.00	1.89	0.53	0.00
4.00	3.60	3.30	3.00	0.00	0.00	2.65	0.80	2.51	0.12	0.94
5.00	3.60	3.30	3.00	0.69	1.82	0.83	0.05	0.20	1.55	0.18
6.00	3.59	3.30	3.00	0.00	0.00	1.47	1.85	1.95	0.00	0.40
7.00	3.60	3.30	3.00	0.06	0.58	0.42	1.07	0.00	2.41	0.00
8.00	3.60	3.30	3.00	1.44	2.26	2.08	0.00	0.72	0.62	0.87
9.00	3.60	3.30	3.00	1.43	0.63	0.99	0.00	0.18	1.51	1.16
10.00	3.59	3.29	3.00	0.00	0.32	0.93	2.35	2.01	0.60	0.00
11.00	3.60	3.30	3.00	0.88	0.00	0.00	1.57	0.81	0.14	2.60
12.00	3.60	3.30	3.00	0.06	0.00	0.00	2.05	0.26	1.89	0.84
13.00	3.60	3.30	3.00	0.00	0.02	1.79	0.26	0.00	0.18	0.59
14.00	3.60	3.30	3.00	2.95	0.00	0.43	0.67	0.00	2.26	0.09
15.00	3.59	3.30	3.00	0.00	0.31	0.37	0.57	0.00	1.64	0.00
16.00	3.60	3.30	3.00	3.75	0.00	1.11	1.35	0.37	0.00	0.00
17.00	3.60	3.30	3.00	0.79	0.00	0.00	0.71	2.74	0.25	0.30
18.00	3.60	3.29	3.00	0.33	0.00	0.78	2.27	0.83	2.81	0.00
19.00	3.59	3.30	3.00	1.29	1.14	0.07	0.65	1.67	1.02	0.00
20.00	3.60	3.30	3.00	0.04	0.00	1.71	1.31	0.66	0.00	0.82
21.00	3.60	3.30	3.00	1.10	0.89	0.72	1.30	0.21	0.00	0.00
22.00	3.60	3.30	3.00	2.47	0.05	0.62	0.00	0.00	0.00	0.06
23.00	3.60	3.30	3.00	0.97	1.62	0.22	0.00	1.51	0.09	1.34
