Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.330s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	1.24	0.00	0.00	0.00	0.00	1.98	1.87	0.00	0.00	0.00
3.00	1.99	0.00	0.00	0.00	0.00	2.00	1.91	0.00	1.37	1.20
4.00	1.98	0.00	0.00	0.00	0.00	2.00	0.73	0.42	0.13	0.40
5.00	2.00	1.38	0.00	0.62	0.00	2.00	1.97	0.27	0.25	0.00
6.00	2.00	1.81	0.00	0.15	0.00	2.00	1.99	1.59	0.22	0.00
7.00	2.00	1.81	0.00	0.05	0.00	2.00	2.00	1.65	1.06	0.00
8.00	1.98	1.95	0.00	0.51	0.00	1.99	1.81	1.84	1.75	0.00
9.00	2.01	1.90	0.00	0.27	0.09	2.00	1.67	1.64	1.25	0.08
10.00	2.00	1.90	0.00	1.00	0.25	2.00	2.00	1.73	1.08	0.25
11.00	2.00	1.99	0.00	2.01	0.26	2.00	2.00	1.94	0.77	0.26
12.00	2.00	1.97	0.00	1.77	0.13	2.00	1.99	1.83	1.15	0.12
13.00	1.99	2.00	0.00	1.60	0.00	2.00	1.83	0.59	0.72	0.00
14.00	2.00	2.00	0.00	1.84	0.04	1.99	2.00	1.67	0.39	0.05
15.00	1.99	1.98	0.00	0.84	0.31	2.00	1.90	1.75	1.33	0.31
16.00	2.01	2.01	0.00	0.05	0.02	2.00	1.98	2.03	0.22	0.04
17.00	2.00	1.63	0.00	1.32	0.55	2.00	2.06	1.88	0.55	0.57
18.00	1.99	1.99	0.00	0.31	0.00	2.00	1.84	1.73	1.48	0.00
19.00	1.88	1.93	0.00	1.83	0.00	2.00	2.00	1.97	1.45	0.20
20.00	1.99	1.99	0.00	1.81	0.00	1.99	2.00	1.92	2.04	0.00
21.00	2.00	2.00	0.00	1.71	0.25	2.00	1.85	1.48	1.77	0.26
22.00	2.00	2.00	0.00	1.88	0.13	2.00	2.00	1.92	1.93	0.15
23.00	1.99	2.00	0.00	0.86	0.11	2.00	1.99	1.93	1.88	0.11
24.00	2.00	2.00	0.00	1.28	0.00	2.00	2.00	1.92	1.61	0.00
25.00	2.00	1.93	0.00	1.46	0.00	2.00	2.00	1.91	1.74	0.00
26.00	1.98	2.00	0.00	1.66	0.00	1.99	1.97	2.00	1.73	0.00
