Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	1.91	0.00	0.00	0.00	1.57	1.99	0.00	0.00	0.00	0.00	0.00
3.00	0.00	1.91	0.00	0.20	0.49	0.61	2.00	1.91	0.00	0.34	0.00	0.00
4.00	0.00	1.98	0.00	0.27	0.02	0.01	2.00	1.97	1.73	0.00	0.00	0.00
5.00	0.00	1.87	0.00	0.00	1.22	0.78	2.00	1.84	1.78	0.00	0.00	0.80
6.00	0.00	2.01	0.00	0.00	0.29	0.24	2.00	1.71	0.95	0.00	0.16	0.26
7.00	1.98	1.97	0.05	0.00	0.35	0.13	2.00	2.00	2.04	0.00	0.49	0.06
8.00	2.00	2.03	1.58	0.00	0.08	0.02	1.99	1.99	1.97	0.00	0.29	0.11
9.00	2.00	1.99	1.81	0.00	0.33	0.61	2.00	1.87	1.35	0.00	1.35	0.31
10.00	1.98	1.81	1.81	0.00	0.27	0.00	2.00	1.98	0.32	0.00	0.61	0.28
11.00	2.01	2.18	1.87	0.00	0.14	0.00	2.00	2.01	1.67	0.00	0.40	0.13
12.00	2.00	2.00	1.99	0.00	0.55	0.86	2.00	2.00	1.98	0.00	1.94	0.55
13.00	1.99	1.98	1.93	0.00	0.00	0.00	2.00	2.00	1.94	0.00	1.46	0.00
14.00	2.00	2.00	1.87	0.00	0.18	0.00	1.99	1.97	1.60	0.00	0.53	0.20
15.00	1.99	2.01	1.95	0.00	0.00	0.00	2.00	2.00	1.61	0.00	0.21	0.00
16.00	2.00	2.00	1.92	0.00	0.00	0.00	2.00	2.00	1.80	0.00	1.31	0.00
17.00	1.99	1.83	1.80	0.00	0.44	0.00	2.00	1.98	1.84	0.00	1.32	0.42
18.00	2.01	2.17	2.00	0.00	1.79	0.00	2.00	2.01	2.11	0.00	0.16	1.98
19.00	2.00	1.99	2.00	0.00	0.61	0.06	2.00	1.19	1.19	0.00	0.29	0.66
20.00	1.99	1.93	1.91	0.00	0.00	0.31	1.99	2.27	2.21	0.00	2.04	0.00
21.00	2.00	1.93	1.92	0.00	1.19	0.02	2.00	2.00	2.04	0.00	1.45	1.18
22.00	2.00	2.00	1.99	0.00	0.00	0.00	2.00	1.79	1.79	0.00	1.58	0.00
23.00	2.00	1.95	0.98	0.00	0.21	0.20	2.00	2.18	1.68	0.00	0.20	0.13
24.00	1.99	1.78	1.52	0.00	0.00	0.00	2.00	1.85	1.54	0.00	0.00	0.00
25.00	1.27	1.25	1.20	0.00	1.07	0.00	2.00	1.63	0.41	0.00	0.42	0.00
26.00	2.00	1.90	1.42	0.00	0.00	0.00	1.99	1.44	0.78	0.00	0.25	0.00
27.00	1.32	1.15	0.51	0.00	0.08	0.08	2.00	1.19	0.31	0.00	0.06	0.14
28.00	2.44	2.07	1.58	0.00	0.35	0.02	2.00	2.36	0.52	0.00	0.00	0.34
29.00	2.00	2.00	1.79	0.00	0.00	0.39	2.00	2.00	1.99	0.05	0.44	0.00
30.00	1.99	1.90	1.99	0.00	0.74	0.00	2.00	2.00	1.65	0.00	0.00	0.00
31.00	1.99	1.88	1.75	0.00	1.27	0.33	2.00	1.90	1.75	0.06	1.00	0.00
32.00	2.00	1.93	1.27	0.00	0.08	0.27	1.99	2.00	1.46	0.52	0.52	0.00
33.00	1.99	1.99	1.66	0.00	0.19	0.25	2.00	1.98	1.80	0.11	0.01	0.00
34.00	1.99	2.00	1.94	0.00	0.15	0.27	2.00	1.99	2.03	0.33	0.00	0.00
35.00	2.01	0.93	0.91	0.00	0.37	0.00	2.00	1.14	0.77	0.00	0.67	0.00
36.00	2.00	1.88	1.66	0.00	0.49	0.06	2.00	1.92	1.74	0.00	1.20	0.37
37.00	2.00	1.93	1.79	0.00	0.00	0.00	2.00	1.90	1.60	0.00	0.82	0.00
38.00	1.99	1.99	1.95	0.00	0.06	0.06	1.99	2.00	1.99	0.00	1.19	0.02
39.00	2.00	1.80	1.44	0.00	0.22	0.00	2.00	1.91	1.71	0.00	0.06	0.25
40.00	2.00	1.83	1.94	0.00	2.14	0.00	2.00	2.00	1.99	0.00	1.14	2.19
41.00	2.00	1.97	1.79	0.00	0.62	0.00	2.00	1.97	1.92	0.00	0.94	0.39
