Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.444s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.46	0.29	0.00	0.00	0.64	0.00	1.99	1.71	0.00	1.34	0.58	0.00
3.00	0.00	0.93	1.72	0.00	0.21	0.18	2.00	1.00	0.00	0.69	0.20	0.00
4.00	0.00	1.92	1.95	0.48	0.21	0.20	2.00	2.00	0.00	1.25	0.20	0.00
5.00	0.00	2.00	1.92	1.71	0.15	0.98	2.00	2.00	0.00	1.66	0.15	0.00
6.00	0.00	1.98	1.68	1.26	0.00	1.26	2.00	1.97	0.00	1.48	0.00	0.00
7.00	0.00	2.00	2.03	0.00	0.00	0.27	2.00	1.98	0.00	1.86	0.00	0.00
8.00	0.00	2.00	1.31	0.85	0.26	0.42	1.99	2.00	0.00	1.21	0.26	0.28
9.00	0.00	1.98	1.68	1.41	0.06	0.48	2.00	2.00	0.00	1.39	0.05	0.00
10.00	0.00	2.00	1.60	0.00	0.00	0.01	2.00	2.00	0.00	1.27	0.00	0.00
11.00	0.00	2.00	1.90	0.00	0.00	0.00	2.00	2.00	0.00	2.06	0.00	0.00
12.00	0.00	2.00	1.80	0.00	0.20	0.31	2.00	1.99	0.00	1.75	0.14	0.22
13.00	0.00	1.99	1.92	0.00	0.05	0.31	2.00	1.95	0.00	1.73	0.05	0.05
14.00	0.00	1.92	1.85	0.28	0.26	0.93	1.99	1.98	0.00	1.64	0.21	0.22
15.00	0.00	1.97	1.32	1.38	0.00	0.22	2.00	1.88	0.00	1.45	0.31	0.00
16.00	0.00	1.99	1.77	0.00	0.00	0.18	2.00	2.00	0.00	1.48	0.13	0.18
17.00	0.00	2.00	2.04	0.00	0.00	0.00	2.00	2.01	0.00	0.00	0.18	0.13
18.00	0.00	1.99	1.95	0.00	0.29	0.00	2.00	1.97	0.00	1.00	0.01	0.00
19.00	0.00	1.98	1.99	0.29	0.44	0.12	2.00	2.00	0.00	0.75	0.44	0.42
20.00	0.00	2.01	2.01	0.00	0.12	1.31	1.99	2.00	0.00	1.83	0.09	0.09
21.00	0.00	1.99	2.00	0.00	0.01	0.78	2.00	2.00	0.00	2.00	0.05	0.04
22.00	0.00	2.00	2.00	0.00	0.33	0.25	2.00	2.00	0.00	0.66	0.14	0.14
23.00	0.00	1.97	1.94	0.00	0.00	0.31	2.00	2.00	0.00	0.01	0.00	0.00
24.00	0.00	1.98	1.83	0.14	0.05	0.49	2.00	2.00	0.00	0.93	0.05	0.05
25.00	0.00	1.99	2.08	1.15	1.17	0.07	2.00	1.93	0.00	0.82	1.07	0.27
26.00	0.00	1.93	1.90	0.00	0.48	0.00	1.99	1.93	0.00	0.77	0.44	0.45
27.00	0.00	2.01	1.86	0.00	0.45	1.66	2.00	2.01	0.00	0.48	0.39	0.38
28.00	0.00	1.93	1.83	0.31	0.06	0.11	2.00	1.95	0.00	0.37	0.08	0.09
29.00	0.00	1.99	1.98	0.55	0.00	0.00	2.00	2.04	0.00	0.58	0.24	0.00
30.00	0.00	1.88	1.17	0.44	0.00	0.00	2.00	1.70	0.00	0.62	0.00	0.00
31.00	0.00	1.83	0.91	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00
32.00	0.00	1.99	2.07	0.00	0.00	0.02	1.99	2.00	0.00	0.07	0.00	0.00
33.00	0.00	2.00	1.61	0.00	0.20	0.34	2.00	1.72	0.00	1.10	0.24	0.22
34.00	0.00	2.00	1.55	0.00	0.00	0.09	2.00	1.71	0.00	0.85	0.40	0.39
35.00	0.00	1.94	2.32	0.00	0.00	1.20	2.00	2.33	0.00	2.26	0.74	0.73
36.00	0.00	1.78	1.61	0.20	0.00	1.54	2.00	1.99	0.00	0.22	0.00	0.00
37.00	0.00	1.98	1.90	0.65	0.71	0.05	2.00	2.00	0.00	1.67	0.72	0.00
38.00	0.00	1.98	1.93	0.61	0.04	0.00	1.99	1.99	0.00	0.92	0.31	0.00
39.00	0.00	1.99	1.33	0.00	0.35	0.07	2.00	1.99	0.00	1.74	1.59	0.00
40.00	0.00	1.98	2.17	0.24	0.00	0.75	2.00	1.91	0.00	1.40	0.24	0.06
41.00	0.00	2.01	1.42	0.38	0.48	0.02	2.00	1.97	0.00	0.35	0.07	0.04
42.00	0.00	2.00	1.78	0.40	0.09	0.00	2.00	1.95	0.00	0.93	0.21	0.00
43.00	0.00	1.99	1.99	0.00	0.00	0.00	2.00	1.99	0.00	1.98	0.00	0.00
44.00	0.00	1.99	1.99	0.00	0.47	0.46	1.99	2.00	0.00	0.45	0.49	0.52
45.00	0.00	1.99	1.52	0.29	0.00	0.32	2.00	2.00	0.00	0.29	0.00	0.00
46.00	0.00	1.98	1.74	0.22	0.00	0.12	2.00	1.99	0.00	1.19	0.16	0.00
47.00	0.00	2.04	2.03	0.00	0.00	0.11	2.00	2.01	0.00	0.85	0.09	0.11
48.00	0.00	1.88	1.78	0.00	0.00	0.00	2.00	1.91	0.00	1.07	0.44	0.47
49.00	0.00	1.93	1.94	0.00	0.00	0.02	2.00	2.00	0.00	0.79	0.01	0.00
50.00	0.00	2.06	1.98	0.00	0.00	1.12	2.00	1.99	0.00	1.86	0.09	0.00
51.00	0.00	2.00	2.00	1.28	0.00	0.00	1.99	2.00	0.00	1.71	0.13	0.18
52.00	0.00	1.54	1.85	1.44	0.22	0.00	2.00	2.00	0.00	1.58	0.69	0.14
53.00	0.00	2.45	1.72	0.35	0.07	0.31	2.00	2.00	0.00	0.78	0.08	0.00
54.00	0.00	2.00	1.81	0.00	0.54	0.18	2.00	2.00	0.00	1.45	0.55	0.67
55.00	0.00	1.95	1.61	0.14	0.33	0.00	2.00	1.98	0.00	1.61	0.33	0.29
56.00	0.00	1.85	1.40	0.44	0.14	0.31	2.00	2.00	0.00	0.51	0.13	0.21
57.00	0.00	2.01	2.05	1.79	0.24	0.00	1.99	2.00	0.00	1.86	0.22	0.28
58.00	0.00	2.00	2.00	1.83	0.00	0.00	2.00	2.00	0.00	1.91	0.00	0.00
59.00	0.00	2.00	1.98	1.61	0.00	0.68	2.00	2.00	0.00	1.77	0.00	0.00
60.00	0.00	1.99	2.03	1.59	0.00	0.00	2.00	2.00	0.00	1.68	0.09	0.05
61.00	0.00	1.98	1.68	0.81	0.42	0.08	2.00	1.99	0.00	0.78	0.24	0.25
62.00	0.00	2.01	2.18	0.00	0.08	0.86	2.00	2.00	0.00	0.34	0.08	0.11
63.00	0.00	1.87	1.41	0.00	0.09	0.31	1.99	2.00	0.00	0.35	0.08	0.08
64.00	0.00	1.94	2.01	0.00	0.00	0.00	2.00	2.00	0.00	0.44	0.00	0.00
65.00	0.00	1.98	1.54	0.02	0.49	0.00	2.00	2.00	0.00	0.20	0.47	0.09
66.00	0.00	2.00	1.99	0.75	0.00	0.02	2.00	2.00	0.00	0.69	0.00	0.00
67.00	0.00	1.99	1.66	0.74	0.24	0.00	2.00	1.98	0.00	0.78	0.25	0.00
68.00	0.00	1.99	1.75	0.20	0.45	0.02	2.00	1.94	0.00	0.41	0.45	0.00
69.00	0.00	2.00	1.99	0.00	0.40	0.00	1.99	2.00	0.00	1.72	0.38	0.07
70.00	0.00	1.93	1.68	0.00	0.09	0.00	2.00	2.00	0.00	1.35	0.11	0.11
71.00	0.00	2.00	1.73	0.00	0.09	0.00	2.00	1.99	0.00	1.34	0.25	0.24
72.00	0.00	2.00	2.10	0.00	0.15	0.25	2.00	2.01	0.00	1.33	0.15	0.16
73.00	0.00	1.99	1.95	0.00	0.19	0.85	2.00	1.99	0.00	1.77	0.20	0.19
74.00	0.00	2.00	2.03	0.58	0.15	0.04	2.00	2.01	0.00	0.87	0.27	0.16
75.00	0.00	2.00	2.00	0.45	0.02	0.18	1.99	1.98	0.00	0.59	0.24	0.04
76.00	0.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	0.00	0.31	0.00	0.00
77.00	0.00	1.91	1.73	0.00	0.27	0.07	2.00	1.97	0.00	0.39	0.26	0.25
78.00	0.00	2.03	2.03	0.00	0.08	0.00	2.00	2.03	0.00	1.46	0.05	0.01
79.00	0.00	1.99	1.83	0.00	0.00	0.42	2.00	1.98	0.00	1.07	0.00	0.00
80.00	0.00	2.00	2.14	0.00	0.00	0.00	2.00	2.01	0.00	1.73	0.00	0.00
81.00	0.00	2.00	2.00	1.47	0.00	0.00	1.99	1.99	0.00	1.67	0.00	0.00
82.00	0.00	2.00	1.91	1.61	0.09	0.00	2.00	2.00	0.00	1.80	0.08	0.11
