Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.319s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
169.00	2.00	1.87	2.00	2.00	2.00	0.00	0.00
170.00	2.00	1.94	2.00	2.00	2.00	0.00	0.00
171.00	1.99	1.84	2.00	2.00	1.99	0.00	0.00
172.00	2.00	1.86	2.00	2.00	2.00	0.00	0.00
173.00	2.00	1.90	1.99	1.99	2.00	0.00	0.00
174.00	2.00	1.86	2.00	2.00	2.00	0.00	0.00
175.00	2.00	1.91	2.00	2.00	2.00	0.00	0.00
176.00	1.99	1.91	2.00	2.00	2.00	0.00	0.00
177.00	1.99	1.86	2.00	2.00	2.00	0.00	0.00
178.00	2.00	1.84	2.00	2.00	2.00	0.00	0.00
179.00	2.00	1.84	1.99	1.99	1.99	0.00	0.00
10.1.1.1	2.04	3059.47
10.1.1.2	1.91	2299.25
10.1.1.3	2.03	509.52
10.2.1.2	2.04	8.07
10.1.1.5	2.03	1408.89
10.1.1.6	1.27	2538.68
10.1.1.7	1.33	3908.02
