Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.298s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	1.88	0.40	1.52	1.33	0.67	1.99	0.00	0.66	0.95	0.00
3.00	1.98	1.85	1.60	0.66	0.04	2.00	0.00	0.16	0.45	0.00
4.00	0.40	1.60	0.68	0.51	0.00	2.00	1.60	1.28	0.00	0.00
5.00	1.59	1.95	1.34	0.60	0.00	2.00	1.94	0.78	0.57	0.00
6.00	1.98	1.83	1.66	0.48	0.00	2.00	1.93	1.37	0.66	0.00
7.00	1.91	1.87	1.79	0.49	0.25	2.00	1.79	1.77	0.52	0.19
8.00	2.00	1.97	1.48	1.57	0.00	1.99	1.98	1.85	1.84	1.18
9.00	1.67	1.85	1.79	1.05	0.85	2.00	2.01	1.47	1.17	0.77
10.00	2.21	1.87	1.30	0.51	0.00	2.00	1.58	1.24	0.74	0.98
11.00	1.81	1.93	0.12	0.61	0.00	2.00	1.48	1.90	0.61	0.00
12.00	1.72	1.39	1.57	0.31	0.00	2.00	1.97	1.65	0.00	0.00
13.00	2.06	1.81	1.68	0.78	0.71	2.00	1.99	1.68	1.13	0.00
14.00	2.00	1.88	1.87	0.77	0.87	1.99	2.00	1.99	0.98	0.21
15.00	2.00	1.99	1.78	1.63	0.61	2.00	2.00	1.91	1.12	0.34
16.00	2.00	1.83	0.45	0.31	0.00	2.00	1.92	1.84	0.00	0.00
17.00	2.00	1.85	1.10	0.31	0.00	2.00	1.95	1.19	0.00	0.00
18.00	2.00	1.91	1.70	0.91	0.14	2.00	1.99	1.50	0.42	0.08
19.00	1.99	1.98	1.77	1.46	0.00	2.00	1.98	1.94	0.31	0.08
20.00	2.00	1.93	1.81	0.65	0.45	1.99	1.83	1.12	1.02	0.09
21.00	2.00	1.94	1.95	0.08	0.00	2.00	2.00	1.06	0.00	0.00
