Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.439s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.68	1.91	0.00	0.68	1.99	1.94	1.47	0.00	1.91
3.00	1.78	1.73	1.26	1.74	2.00	0.86	0.87	0.00	0.53
4.00	0.00	0.15	0.15	2.21	2.00	2.00	1.99	1.51	1.97
5.00	0.02	0.51	0.47	2.00	2.00	2.00	1.99	0.06	1.99
6.00	0.87	1.46	1.46	2.00	2.00	1.99	1.98	1.45	2.00
7.00	0.38	0.38	0.38	1.99	2.00	1.98	1.99	1.90	1.99
8.00	0.00	0.00	0.00	2.00	1.99	2.00	1.98	1.90	1.99
9.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.95	2.00
10.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.95	1.99
11.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	2.00
12.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.98	2.00
13.00	0.00	0.00	0.00	1.99	2.00	2.00	1.99	1.95	2.00
14.00	0.00	0.00	0.00	2.00	1.99	1.99	1.95	1.93	1.98
15.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	1.97	2.00
16.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.93	1.99
17.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.98	2.00
18.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.98	2.00
19.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.98	2.00
20.00	0.00	0.00	0.00	1.99	1.99	2.00	1.97	1.95	1.98
21.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	2.00	2.00
22.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	1.99
23.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.94	1.99
24.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.98	2.00
25.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	2.00
26.00	0.00	0.00	0.00	1.98	1.99	2.00	1.98	1.97	2.00
27.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.98	2.00
28.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	2.00
29.00	0.00	0.00	0.00	2.00	2.00	1.99	1.98	1.92	1.99
30.00	0.00	0.00	0.00	2.00	2.00	2.00	1.93	1.87	2.00
31.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.95	2.00
32.00	0.00	0.00	0.00	1.99	1.99	2.00	2.00	1.94	2.00
33.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.97	2.00
34.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.97	1.99
35.00	0.00	0.00	0.00	2.00	2.00	2.00	1.94	1.95	1.99
36.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.98	2.00
37.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.95	1.99
38.00	0.00	0.00	0.00	1.99	1.99	2.00	1.99	1.94	2.00
39.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.99	2.00
40.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.98	1.98
41.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.92	1.99
42.00	0.00	0.00	0.00	2.00	2.00	2.00	1.95	1.95	2.00
43.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.95	2.00
44.00	0.00	0.00	0.00	1.99	1.99	2.00	1.99	1.98	2.00
45.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.92	2.00
46.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.92	1.99
47.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.95	1.99
48.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	2.00
49.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.94	2.00
50.00	0.00	0.00	0.00	1.99	2.00	2.00	1.99	1.95	2.00
51.00	0.00	0.00	0.00	2.00	1.99	2.00	2.00	1.97	2.00
52.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.97	2.00
53.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	1.99
54.00	0.00	0.00	0.00	2.00	2.00	1.99	1.94	1.98	2.00
55.00	0.00	0.00	0.00	2.00	2.00	2.01	2.00	1.94	2.00
56.00	0.00	0.00	0.00	1.99	2.00	1.99	2.00	1.98	1.99
57.00	0.00	0.00	0.00	2.00	1.99	2.00	1.99	1.95	2.00
58.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	2.00
59.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.92	1.99
60.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	2.00
61.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.94	2.00
62.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	1.98	1.99
63.00	0.00	0.00	0.00	1.99	1.99	2.00	2.00	1.97	2.00
64.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	2.00
65.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.99	1.99
66.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	2.00
67.00	0.00	0.00	0.00	2.00	2.00	1.99	2.00	1.94	2.00
68.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.97	2.00
69.00	0.00	0.00	0.00	1.99	1.99	2.00	2.00	1.98	2.00
70.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.97	1.99
71.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.95	1.99
72.00	0.00	0.00	0.00	2.00	2.00	1.98	1.98	1.99	2.00
73.00	0.00	0.00	0.00	2.00	2.00	1.95	2.00	1.94	1.99
74.00	0.00	0.00	0.00	2.00	2.00	1.99	1.97	1.98	1.99
75.00	0.00	0.00	0.00	1.99	1.99	1.99	2.00	1.95	2.00
76.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.94	2.00
77.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.94	1.98
78.00	0.00	0.00	0.00	2.00	2.00	1.99	1.95	1.94	2.00
79.00	0.00	0.00	0.00	2.00	2.00	2.01	1.99	1.95	1.99
80.00	0.00	0.00	0.00	2.00	2.00	1.99	1.97	1.97	1.99
81.00	0.00	0.00	0.00	1.99	1.99	2.00	1.97	1.97	2.00
82.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.93	1.99
83.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.95	1.97
84.00	0.00	0.00	0.00	2.00	2.00	2.00	1.98	1.95	2.00
85.00	0.00	0.00	0.00	2.00	2.00	1.98	2.00	1.95	2.00
86.00	0.00	0.00	0.00	1.99	2.00	2.00	1.99	1.94	1.99
87.00	0.00	0.00	0.00	2.00	1.99	2.00	1.99	1.93	2.00
88.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.97	2.00
89.00	0.00	0.00	0.00	2.00	2.00	2.00	2.00	1.94	1.98
90.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.97	1.99
91.00	0.00	0.00	0.00	2.00	2.00	1.99	1.99	1.94	2.00
92.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.93	2.00
93.00	0.00	0.00	0.00	1.99	1.99	1.99	2.00	1.95	2.00
94.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.93	1.99
95.00	0.00	0.00	0.00	2.00	2.00	2.00	1.99	1.94	1.99
