Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.353s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.18	1.22	0.00	0.00	0.00	0.00	0.55	1.99	0.00	0.00	0.00	0.00	1.28	0.00	0.00
3.00	0.40	0.59	0.00	0.97	0.00	0.00	0.71	2.00	0.00	0.00	0.00	0.39	0.42	1.14	0.67
4.00	0.09	0.95	0.00	0.44	0.00	0.00	0.65	2.00	0.00	0.00	0.09	0.92	0.51	0.47	0.08
5.00	0.01	0.72	0.00	1.08	0.00	0.01	0.51	2.00	0.00	0.29	0.38	0.11	0.61	0.61	0.40
6.00	0.18	0.54	0.00	0.31	0.00	0.18	0.15	2.00	0.00	0.00	0.07	0.89	0.60	0.41	0.31
7.00	0.00	2.04	0.00	1.94	0.00	0.00	1.98	2.00	0.00	0.00	0.78	1.67	0.98	0.61	0.00
8.00	0.14	0.87	0.00	0.08	0.00	0.16	1.46	1.99	0.00	0.00	0.00	1.48	2.06	1.33	0.00
9.00	0.00	0.37	0.00	0.89	0.00	0.00	0.21	2.00	0.00	0.00	0.49	1.98	1.40	1.08	0.53
10.00	0.20	1.24	0.00	2.00	0.00	0.20	1.41	2.00	0.00	0.00	0.00	0.51	1.79	1.10	0.00
11.00	0.06	0.35	0.00	1.26	0.00	0.05	0.14	2.00	0.00	0.00	0.00	1.73	1.42	1.55	0.15
12.00	0.00	0.85	0.00	0.00	0.00	0.00	2.78	2.00	0.00	0.00	0.00	1.17	0.05	1.00	0.61
13.00	0.00	0.31	0.00	0.39	0.00	0.00	1.39	2.00	0.00	0.00	0.00	1.14	1.13	0.87	0.00
14.00	0.38	0.93	0.00	1.01	0.00	0.38	1.47	1.99	0.00	0.00	0.00	0.74	1.39	0.31	0.15
15.00	0.16	1.01	0.00	0.11	0.00	0.16	1.05	2.00	0.00	0.68	0.00	1.26	0.94	1.87	0.92
16.00	0.09	0.62	0.00	0.55	0.00	0.00	0.09	2.00	0.00	0.00	0.00	0.38	0.09	0.00	0.00
17.00	0.11	0.81	0.00	1.59	0.00	0.12	1.00	2.00	0.00	0.00	0.00	0.00	1.17	0.64	0.00
18.00	0.04	1.60	0.00	1.75	0.00	0.01	1.45	2.00	0.00	0.00	0.00	0.98	0.77	0.27	0.00
19.00	0.00	0.57	0.00	0.74	0.00	0.01	0.94	2.00	0.00	0.32	0.00	1.21	0.07	0.12	0.29
20.00	0.04	0.71	0.00	0.00	0.00	0.05	1.25	1.99	0.00	0.00	0.00	0.55	0.86	1.64	0.00
21.00	0.15	1.94	0.00	1.77	0.00	0.15	1.67	2.00	0.00	0.12	0.00	1.19	1.39	1.14	0.14
22.00	0.38	0.81	0.00	2.06	0.00	0.34	0.64	2.00	0.00	0.07	0.00	1.11	1.33	0.60	0.07
23.00	0.00	0.79	0.00	0.52	0.00	0.00	1.54	2.00	0.00	0.00	0.00	0.49	0.07	0.85	0.00
24.00	0.52	1.13	0.00	1.40	0.00	0.44	0.00	2.00	0.00	0.15	0.00	0.92	2.00	1.07	0.15
25.00	0.08	0.85	0.00	0.78	0.00	0.11	0.08	2.00	0.00	0.07	0.89	0.31	1.67	0.00	0.07
26.00	0.00	0.61	0.00	0.68	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	1.78	1.01	0.00
27.00	0.40	1.35	0.00	1.28	0.00	0.32	1.11	2.00	0.00	0.00	0.00	1.17	1.65	0.01	0.00
28.00	0.02	1.12	0.00	1.21	0.00	0.04	0.74	2.00	0.00	0.31	0.18	0.65	0.60	1.21	0.31
29.00	0.00	1.17	0.00	1.14	0.00	0.00	1.20	2.00	0.00	0.15	0.00	0.78	0.66	0.33	0.15
