Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.364s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.61	0.87	0.00	0.09	0.66	1.99	0.00	0.31	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.21	1.06	0.00	1.22	1.22	2.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00
4.00	0.00	1.33	0.81	1.11	0.00	1.64	1.55	2.00	0.44	1.77	0.00	0.80	0.00	0.00	0.00
5.00	0.00	0.69	0.40	0.52	0.00	0.89	1.13	2.00	0.85	0.91	0.00	0.58	0.18	0.00	0.00
6.00	0.00	1.31	1.38	1.57	0.00	1.00	0.82	2.00	0.95	1.13	0.00	0.09	0.28	0.00	0.55
7.00	0.00	0.80	1.64	1.10	0.13	0.15	0.46	2.00	0.33	0.18	0.00	0.71	0.27	0.00	0.21
8.00	0.00	0.67	0.15	0.37	0.00	0.59	0.47	1.99	0.68	0.98	0.00	0.33	0.55	0.00	0.07
9.00	0.00	1.32	0.33	0.51	0.00	0.00	0.71	2.00	0.89	0.61	0.00	1.64	0.07	0.00	0.00
10.00	0.00	0.31	0.31	0.48	0.00	0.14	0.82	2.00	0.16	0.24	0.00	0.51	0.93	0.00	0.27
11.00	0.00	0.95	0.72	0.00	0.00	0.31	0.42	2.00	0.11	0.12	0.00	0.61	0.20	0.00	0.39
12.00	0.00	1.66	1.63	0.29	0.00	0.81	1.50	2.00	1.53	1.59	0.00	1.61	1.63	0.00	0.00
13.00	0.00	0.35	0.53	1.27	0.00	0.00	0.99	2.00	0.57	1.04	0.00	1.11	1.10	0.00	0.00
14.00	0.00	0.28	1.30	0.16	0.00	0.44	0.73	1.99	0.39	0.11	0.00	0.81	0.54	0.00	0.91
15.00	0.00	0.29	0.27	0.20	0.00	0.02	0.62	2.00	1.02	0.08	0.00	0.38	0.49	0.00	0.78
16.00	0.00	0.00	0.00	0.00	0.00	0.29	1.10	2.00	0.31	0.00	0.00	0.27	1.06	0.00	0.00
17.00	0.00	0.78	1.20	0.00	0.00	1.58	1.58	2.00	0.53	0.00	0.00	1.68	1.63	0.00	0.00
18.00	0.00	0.12	1.75	0.79	0.00	0.19	1.37	2.00	1.14	0.64	0.00	0.25	1.26	0.00	1.38
19.00	0.00	0.62	0.77	0.00	0.00	0.19	1.22	2.00	0.86	0.32	0.00	2.01	1.33	0.00	0.93
20.00	0.00	0.31	0.61	1.39	0.00	0.13	0.21	1.99	0.53	0.00	0.00	0.91	0.81	0.00	0.00
21.00	0.00	1.72	1.64	0.28	0.00	2.03	1.84	2.00	0.33	1.40	0.00	1.92	1.92	0.00	0.39
22.00	0.00	1.27	0.78	0.45	0.00	0.97	1.07	2.00	1.45	0.02	0.00	0.84	0.93	0.00	0.27
23.00	0.00	1.86	1.65	1.75	0.00	1.15	0.64	2.00	1.32	0.60	0.00	0.71	1.51	0.00	0.04
24.00	0.00	0.55	0.79	0.60	0.00	0.82	1.54	2.00	0.60	0.38	0.00	1.72	0.85	0.00	0.01
25.00	0.00	1.14	0.78	0.54	0.00	0.07	0.31	2.00	0.45	0.73	0.00	0.13	0.67	0.00	0.16
26.00	0.00	0.35	1.47	0.61	0.00	0.69	1.14	1.99	0.69	0.00	0.00	0.15	1.34	0.00	0.06
27.00	0.00	1.26	0.75	0.00	0.00	0.80	0.87	2.00	0.46	0.85	0.00	1.65	1.02	0.00	0.27
28.00	0.00	0.66	0.55	0.19	0.00	1.06	0.94	2.00	0.40	0.27	0.00	0.89	0.34	0.00	0.61
29.00	0.00	0.31	1.50	1.00	0.00	0.64	1.74	2.00	0.53	0.07	0.00	1.38	1.39	0.00	0.31
30.00	0.00	0.24	0.27	0.20	0.00	0.00	0.54	2.00	0.00	0.62	0.00	0.34	1.18	0.00	0.59
31.00	0.00	0.72	0.93	0.72	0.00	0.42	0.66	2.00	0.98	0.51	0.00	0.94	1.14	0.00	0.98
32.00	0.00	1.41	0.08	0.66	0.00	0.00	0.93	1.99	1.54	1.60	0.00	0.79	2.23	0.00	0.00
33.00	0.00	0.06	0.62	0.53	0.00	0.65	0.32	2.00	0.78	1.07	0.00	0.34	0.72	0.00	0.31
34.00	0.00	0.57	0.75	0.64	0.00	0.19	0.66	2.00	0.52	0.32	0.00	0.25	0.97	0.00	0.31
35.00	0.00	0.59	1.13	1.13	0.00	0.55	1.05	2.00	1.08	0.00	0.00	1.06	1.26	0.00	0.00
36.00	0.00	1.15	0.75	0.84	0.00	0.11	1.07	2.00	0.58	0.05	0.00	0.40	1.72	0.00	0.00
37.00	0.00	0.53	0.74	0.64	0.13	0.16	0.58	2.00	0.45	0.22	0.00	0.78	0.22	0.00	0.02
38.00	0.00	0.78	0.35	1.27	0.24	0.44	0.35	1.99	0.91	0.28	0.00	0.95	0.46	0.00	0.87
39.00	0.00	0.74	1.81	0.42	0.00	1.37	1.44	2.00	1.10	0.05	0.00	1.13	1.42	0.00	0.00
40.00	0.00	0.00	0.37	0.04	0.00	0.42	0.54	2.00	0.15	0.20	0.00	0.74	0.58	0.00	0.01
41.00	0.00	0.39	0.77	0.26	0.00	0.54	1.06	2.00	1.34	0.22	0.00	1.33	0.44	0.00	0.14
42.00	0.00	0.20	0.72	1.11	0.00	0.65	0.09	2.00	0.57	0.80	0.00	0.67	1.27	0.00	0.74
43.00	0.00	0.15	1.05	0.64	0.00	0.77	0.78	2.00	1.05	0.25	0.00	1.30	1.02	0.00	0.00
44.00	0.00	0.54	1.12	0.57	0.00	0.61	0.65	1.99	1.15	0.32	0.00	1.14	1.00	0.00	0.77
45.00	0.00	0.92	1.53	1.65	0.00	0.00	0.72	2.00	1.55	0.00	0.00	1.70	1.39	0.00	0.08
46.00	0.00	0.29	1.55	1.18	0.00	0.00	0.99	2.00	1.42	0.67	0.00	0.80	0.95	0.00	0.00
47.00	0.00	1.24	1.06	0.00	0.00	0.25	0.61	2.00	1.65	0.38	0.00	1.01	1.18	0.00	0.91
48.00	0.00	0.16	0.59	0.00	0.00	0.27	0.00	2.00	0.32	0.00	0.00	0.37	0.00	0.00	0.04
49.00	0.00	0.54	0.65	1.33	0.00	0.46	0.78	2.00	1.13	0.46	0.00	1.25	1.06	0.00	0.00
50.00	0.00	0.24	0.27	0.39	0.00	0.49	0.65	2.00	0.15	0.41	0.00	0.49	1.00	0.00	0.00
51.00	0.00	1.14	1.83	1.08	0.00	0.87	1.05	1.99	1.12	0.26	0.00	0.75	0.82	0.00	0.00
52.00	0.00	1.68	1.54	0.64	0.00	0.85	1.58	2.00	0.18	0.40	0.00	1.47	0.28	0.00	0.00
53.00	0.00	0.84	1.14	0.14	0.00	0.81	1.50	2.00	1.18	0.69	0.00	0.85	1.59	0.00	0.05
54.00	0.00	1.28	1.27	0.65	0.00	0.00	1.10	2.00	0.42	0.60	0.00	0.00	0.51	0.00	0.55
55.00	0.00	0.51	0.65	0.40	0.00	0.19	0.26	2.00	0.92	0.51	0.00	0.15	1.35	0.00	0.06
56.00	0.00	1.27	1.54	1.72	0.00	1.25	1.18	2.00	1.93	0.00	0.00	1.21	1.26	0.00	0.13
57.00	0.00	0.35	1.99	1.04	0.00	0.22	0.00	1.99	1.77	0.13	0.00	0.34	1.24	0.00	0.00
58.00	0.00	1.81	0.59	0.44	0.00	0.28	1.06	2.00	0.44	0.22	0.00	1.22	0.84	0.00	0.00
59.00	0.00	0.71	0.95	0.49	0.00	0.20	0.73	2.00	0.28	0.18	0.00	0.25	0.75	0.00	0.85
60.00	0.00	0.60	1.06	0.37	0.00	0.34	1.26	2.00	0.89	0.00	0.00	0.61	0.67	0.00	0.22
61.00	0.00	0.81	1.46	2.48	0.00	0.91	1.34	2.00	1.60	0.52	0.00	1.22	0.82	0.00	0.38
62.00	0.00	0.73	0.54	0.27	0.00	0.00	1.12	2.00	0.64	0.18	0.00	0.39	0.47	0.00	1.33
63.00	0.00	1.94	1.27	0.41	0.00	0.73	0.65	1.99	1.04	0.54	0.00	1.45	1.04	0.00	0.07
64.00	0.00	0.61	0.19	0.46	0.00	0.77	1.72	2.00	0.00	0.18	0.00	0.97	0.61	0.00	0.40
65.00	0.00	0.12	0.29	0.78	0.00	0.00	0.16	2.00	0.64	0.42	0.00	0.22	0.31	0.00	0.00
66.00	0.00	1.53	1.54	1.48	0.00	1.06	1.65	2.00	0.29	0.32	0.00	1.68	0.64	0.00	0.00
67.00	0.00	0.38	0.47	1.25	0.00	0.33	0.64	2.00	1.20	0.27	0.00	0.31	0.92	0.00	0.00
68.00	0.00	0.71	1.14	0.44	0.00	0.19	1.40	2.00	1.55	0.69	0.00	0.37	1.22	0.00	0.68
69.00	0.00	0.67	1.08	0.12	0.00	0.42	0.59	1.99	0.64	0.00	0.00	0.20	0.47	0.00	0.00
70.00	0.00	1.21	1.74	0.98	0.00	0.51	1.13	2.00	1.53	0.35	0.00	0.49	1.00	0.00	0.71
71.00	0.00	0.31	0.29	0.19	0.00	0.16	1.19	2.00	1.37	0.49	0.00	1.13	0.95	0.00	0.19
72.00	0.00	0.52	0.33	0.74	0.00	0.28	0.81	2.00	1.05	0.58	0.00	0.81	1.17	0.00	0.33
73.00	0.00	0.48	0.53	0.20	0.00	0.47	1.52	2.00	0.52	0.15	0.00	0.55	1.34	0.00	0.22
74.00	0.00	1.60	1.99	0.41	0.00	0.32	1.52	2.00	0.99	0.02	0.00	0.49	1.37	0.00	0.04
75.00	0.00	1.26	1.45	1.38	0.00	0.59	1.39	1.99	2.19	1.75	0.00	0.33	1.57	0.00	1.37
76.00	0.00	1.74	0.81	1.05	0.00	1.32	1.39	2.00	0.91	0.48	0.00	0.91	1.50	0.00	0.31
77.00	0.00	0.32	2.14	0.75	0.00	0.00	0.92	2.00	0.82	0.26	0.00	0.45	0.61	0.00	0.14
78.00	0.00	0.35	0.18	0.49	0.05	0.28	0.14	2.00	0.64	0.38	0.00	0.99	1.51	0.00	0.62
79.00	0.00	0.20	1.42	1.31	0.00	0.57	1.26	2.00	0.62	0.44	0.00	0.91	1.47	0.00	0.48
