Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.413s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.53	1.98	1.81	1.33	0.00
3.00	1.48	0.00	0.00	2.03	2.00	2.07	1.95	0.00
4.00	1.99	0.00	0.00	0.11	2.00	2.00	1.99	0.00
5.00	1.98	0.00	1.90	1.99	2.00	2.00	0.02	1.88
6.00	2.00	0.94	0.99	0.80	2.00	2.00	1.08	1.41
7.00	1.99	1.44	1.44	0.00	2.00	1.99	1.31	1.63
8.00	2.00	0.25	0.32	0.00	1.99	1.38	1.51	0.18
9.00	2.00	0.00	0.58	0.00	2.00	1.93	1.77	0.07
10.00	1.92	0.31	0.44	0.78	2.00	2.00	1.80	0.00
11.00	2.00	0.00	0.81	0.41	2.00	1.99	1.99	0.00
12.00	1.97	1.92	1.77	1.57	2.00	1.84	1.87	0.00
13.00	1.99	1.20	0.86	0.86	2.00	2.00	2.00	0.80
14.00	2.00	0.13	0.19	0.01	1.99	2.00	2.00	0.28
15.00	2.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00
16.00	2.00	0.29	0.22	0.01	2.00	1.87	1.80	0.02
17.00	1.97	0.00	0.27	0.00	2.00	1.70	1.65	0.00
18.00	1.87	0.00	0.00	0.07	2.00	1.75	2.10	0.00
19.00	1.71	0.29	0.31	0.14	2.00	1.66	1.58	0.08
20.00	1.99	0.00	0.61	0.00	1.99	1.78	0.73	0.00
21.00	1.99	0.75	0.74	0.00	2.00	2.11	1.77	1.25
22.00	2.00	0.00	0.00	0.00	2.00	2.06	1.95	2.45
23.00	2.00	0.22	1.40	0.34	2.00	1.95	1.80	1.42
24.00	2.00	0.00	1.68	0.92	2.00	2.01	1.95	1.71
25.00	1.99	1.74	1.54	0.12	2.00	1.95	1.85	0.28
26.00	2.00	0.00	0.66	0.01	1.99	1.73	1.77	0.16
27.00	1.88	0.44	1.59	0.07	2.00	2.03	0.29	0.15
28.00	1.60	1.17	1.05	0.67	2.00	1.78	1.04	0.45
29.00	1.99	0.19	0.98	0.19	2.00	1.66	1.15	0.33
30.00	2.01	0.15	1.04	0.29	2.00	1.80	0.01	0.29
31.00	1.27	0.00	0.00	0.00	2.00	1.08	0.31	0.00
32.00	1.35	0.00	0.31	0.00	1.99	2.33	2.44	0.00
33.00	2.00	0.00	1.14	0.00	2.00	1.95	1.99	0.00
34.00	2.01	0.29	0.97	0.94	2.00	1.95	1.71	0.25
35.00	1.86	0.65	2.34	0.24	2.00	2.00	1.67	0.16
36.00	2.00	1.84	1.85	1.52	2.00	1.79	2.01	0.01
37.00	1.98	0.00	0.74	0.00	2.00	1.97	1.93	0.27
38.00	1.99	0.00	1.35	0.00	1.99	1.60	1.53	0.00
39.00	2.00	0.00	1.94	0.44	2.00	2.00	2.00	0.81
40.00	2.00	0.00	1.94	1.99	2.00	2.00	1.93	2.00
41.00	2.00	0.00	1.91	1.99	2.00	2.00	1.93	1.99
42.00	2.00	0.00	1.92	2.00	2.00	2.00	1.93	2.00
43.00	2.00	0.00	1.87	2.00	2.00	2.00	1.93	2.00
44.00	1.99	0.00	1.97	2.00	1.99	1.99	1.98	2.00
45.00	2.00	0.00	1.88	1.99	2.00	2.00	1.94	2.00
46.00	2.00	0.00	1.93	2.00	2.00	2.00	1.91	1.99
47.00	2.00	0.00	1.90	2.00	2.00	2.00	1.94	2.01
48.00	2.00	0.00	1.87	2.00	2.00	2.00	1.93	1.99
49.00	2.00	0.00	1.91	2.00	2.00	2.00	1.93	2.00
50.00	1.99	1.54	0.71	0.38	2.00	1.99	1.97	0.35
51.00	2.00	0.00	1.85	0.40	1.99	2.00	1.74	0.05
52.00	2.00	0.00	2.00	0.20	2.00	2.00	1.99	0.48
53.00	2.00	0.00	2.00	0.00	2.00	2.00	1.79	0.92
54.00	2.00	0.31	1.95	0.88	2.00	2.00	1.85	0.07
55.00	2.00	0.35	1.70	0.67	2.00	1.91	1.85	0.27
56.00	1.99	0.42	0.53	2.00	2.00	2.01	2.07	2.06
57.00	2.00	0.09	1.19	0.15	1.99	1.73	0.53	0.19
58.00	1.99	0.00	0.31	0.32	2.00	1.67	0.89	0.00
59.00	2.00	0.80	0.84	0.20	2.00	2.00	1.97	0.78
60.00	2.00	1.91	1.85	0.00	2.00	2.00	1.98	1.91
61.00	2.00	1.20	1.20	0.02	2.00	1.97	2.01	0.00
62.00	1.92	1.17	1.18	0.40	2.00	1.85	1.72	0.28
63.00	1.84	0.53	0.67	0.01	1.99	2.00	1.44	0.51
64.00	1.70	0.14	0.35	0.12	2.00	1.58	0.67	0.00
65.00	2.00	1.65	1.51	0.00	2.00	1.99	1.83	0.02
66.00	2.00	1.00	1.10	1.40	2.00	2.00	1.99	0.64
67.00	2.00	1.54	1.46	1.04	2.00	2.00	1.84	0.47
68.00	1.98	2.00	1.98	1.91	2.00	1.99	1.98	1.75
69.00	2.00	2.00	1.92	1.99	1.99	2.00	1.97	1.99
70.00	2.00	2.00	1.95	2.01	2.00	2.00	1.99	2.00
71.00	2.00	1.99	1.95	1.99	2.00	2.00	1.98	2.00
72.00	2.00	1.87	1.81	2.00	2.00	2.00	1.98	2.00
73.00	2.00	2.07	2.12	2.00	2.00	2.00	1.98	2.00
74.00	1.93	0.09	0.27	0.04	2.00	1.93	0.19	0.02
75.00	2.01	0.01	0.00	0.00	1.99	1.64	1.26	0.00
76.00	2.00	0.24	0.86	0.00	2.00	2.00	0.52	0.00
77.00	1.97	0.00	0.00	0.00	2.00	1.93	0.00	0.00
78.00	2.04	0.00	0.00	0.00	2.00	1.77	0.00	0.00
79.00	2.00	0.00	1.05	0.86	2.00	2.00	0.00	1.02
80.00	2.00	1.08	1.52	0.44	2.00	1.99	0.37	1.61
81.00	1.98	0.32	0.78	0.00	1.99	2.00	1.64	1.68
82.00	2.01	2.20	2.23	1.99	2.00	2.00	1.92	1.87
83.00	1.99	1.75	1.75	0.55	2.00	1.99	1.85	1.73
84.00	2.01	0.45	1.83	1.83	2.00	2.00	1.95	0.02
85.00	2.00	0.00	1.86	1.90	2.00	2.00	1.92	0.32
86.00	2.00	0.57	1.40	1.71	2.00	2.00	1.79	0.31
