Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.437s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.59	0.64	0.82	0.00	1.98	1.06	0.00	0.00	0.00	0.21	0.00	0.00
3.00	0.00	0.00	0.00	0.54	0.04	1.94	0.00	2.00	1.57	0.00	0.24	0.00	1.83	0.00	0.00
4.00	0.00	1.17	0.60	0.28	0.61	0.80	0.00	2.00	0.45	0.00	0.00	0.02	0.98	0.00	0.00
5.00	0.00	0.29	0.39	0.31	0.94	0.12	0.00	2.00	0.98	0.78	0.00	0.00	1.20	0.00	0.00
6.00	0.00	1.01	1.63	1.13	0.04	0.02	0.00	2.00	1.35	1.33	0.00	0.00	0.13	0.00	0.95
7.00	0.77	1.24	1.38	1.39	0.00	0.77	0.42	2.00	0.91	0.58	0.49	0.00	1.52	0.00	0.67
8.00	0.66	1.08	0.53	0.88	0.60	0.59	0.00	1.99	0.32	0.09	0.00	0.00	0.75	0.00	0.09
9.00	0.25	0.41	0.91	0.80	0.00	0.24	0.00	2.00	0.62	0.52	0.00	0.00	0.42	0.00	0.40
10.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	2.00	0.64	0.55	0.00	0.00	0.44	0.00	0.49
11.00	0.99	1.05	0.80	0.75	1.19	0.98	0.00	2.00	0.51	0.28	0.00	0.00	1.07	0.00	0.18
12.00	0.00	0.92	1.28	0.31	0.00	0.00	0.00	2.00	1.26	1.10	0.00	0.00	0.97	0.00	0.93
13.00	0.31	0.82	0.47	0.82	0.54	0.29	0.00	2.00	1.33	1.25	0.00	0.00	2.17	0.00	1.02
14.00	0.45	0.69	0.82	0.64	0.31	0.47	0.00	1.99	1.67	1.39	0.00	0.00	1.75	0.00	0.87
15.00	0.16	0.95	1.63	0.52	0.00	0.26	0.00	2.00	0.74	0.82	0.00	0.00	1.24	0.00	0.78
16.00	0.73	1.46	1.12	0.38	0.65	0.67	0.00	2.00	0.68	0.07	0.00	0.00	0.51	0.00	0.74
17.00	1.00	0.53	1.75	1.35	0.00	1.01	0.00	2.00	0.60	0.40	0.00	0.00	1.02	0.00	0.58
18.00	0.53	0.64	0.54	0.41	0.00	0.54	0.00	2.00	0.81	0.67	0.00	0.00	1.44	0.00	0.78
19.00	0.31	1.25	0.31	0.00	0.61	0.73	0.00	2.00	0.20	0.21	0.00	0.00	1.38	0.00	0.20
20.00	0.00	1.48	0.31	1.24	0.32	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.61	0.00	0.00
21.00	0.62	0.80	1.17	0.77	0.21	0.60	0.00	2.00	0.91	0.77	0.00	0.00	1.71	0.00	1.01
22.00	0.86	1.08	0.94	0.04	0.02	0.86	0.00	2.00	1.39	1.38	0.00	0.00	1.17	0.00	0.95
23.00	0.46	0.41	1.15	0.48	0.74	0.40	0.00	2.00	0.33	0.05	0.00	0.00	0.34	0.00	0.02
24.00	0.12	0.72	0.92	0.67	0.31	0.14	0.00	2.00	1.94	0.16	0.00	0.00	0.95	0.00	1.39
25.00	0.05	0.61	2.47	0.55	0.54	0.05	0.00	2.00	1.01	0.05	0.00	0.00	0.77	0.00	0.93
26.00	0.28	1.40	1.06	1.33	1.00	0.27	0.01	1.99	0.44	0.35	0.00	0.00	0.91	0.00	0.40
27.00	0.15	0.05	1.17	0.39	0.39	0.15	0.00	2.00	0.26	0.29	0.00	0.00	0.72	0.00	0.14
28.00	0.00	0.31	0.74	1.73	0.28	0.00	0.00	2.00	1.20	0.94	0.00	0.00	0.60	0.00	0.19
29.00	0.60	1.48	1.64	0.71	0.00	0.39	0.01	2.00	0.12	0.12	0.00	0.00	2.71	0.00	0.00
30.00	0.15	0.38	0.31	1.19	0.07	0.15	0.00	2.00	0.47	0.34	0.00	0.00	0.64	0.00	0.00
31.00	0.00	1.20	0.71	0.59	0.00	0.00	0.00	2.00	0.15	0.00	0.00	0.00	0.64	0.00	0.00
32.00	0.00	2.08	0.37	1.88	0.32	0.00	0.00	1.99	1.42	1.38	0.00	0.00	0.91	0.00	0.31
33.00	0.19	1.00	0.31	1.59	1.53	0.19	0.00	2.00	1.41	0.27	0.00	0.00	0.08	0.00	0.73
34.00	0.15	1.01	1.31	0.87	0.00	0.15	0.00	2.00	1.35	0.00	0.00	0.00	1.35	0.00	0.00
35.00	0.11	0.78	1.05	0.48	0.06	0.11	0.00	2.00	0.84	0.32	0.00	0.00	0.89	0.00	1.41
36.00	0.44	0.22	0.95	0.31	0.00	0.44	0.00	2.00	0.49	0.49	0.00	0.00	0.18	0.00	0.00
37.00	0.01	1.26	2.51	1.22	1.28	0.02	0.00	2.00	0.94	0.26	0.00	0.00	1.75	0.00	0.86
38.00	0.12	1.81	1.68	1.83	0.00	0.13	0.00	1.99	0.81	0.78	0.64	0.00	0.99	0.00	0.77
39.00	0.86	1.54	1.41	0.08	0.08	0.92	0.18	2.00	1.11	1.08	0.29	0.00	0.59	0.00	0.00
40.00	0.11	0.97	1.19	1.02	0.00	0.07	0.00	2.00	0.75	0.05	0.34	0.00	1.31	0.00	0.79
41.00	0.15	0.01	1.35	1.44	0.01	0.20	0.00	2.00	1.12	0.00	0.00	0.00	0.41	0.00	0.79
42.00	0.45	0.94	0.66	0.61	0.00	0.46	0.00	2.00	0.22	0.00	0.00	0.00	1.65	0.00	0.04
43.00	0.15	0.00	0.52	0.88	0.31	0.16	0.00	2.00	0.75	0.31	0.00	0.00	0.67	0.00	0.27
44.00	0.27	0.44	0.34	0.71	0.29	0.48	0.00	1.99	0.73	0.68	0.81	0.00	1.32	0.00	0.68
45.00	0.54	0.00	1.14	0.24	0.06	0.07	0.00	2.00	1.53	1.45	0.00	0.00	1.91	0.00	0.29
46.00	0.26	1.28	0.09	1.00	0.44	0.26	0.00	2.00	1.80	0.57	0.02	0.00	1.88	0.00	0.00
47.00	0.55	1.02	0.99	0.79	1.32	0.37	0.00	2.00	1.44	1.37	0.00	0.00	0.73	0.00	0.31
48.00	0.00	0.49	1.57	0.57	0.07	0.00	0.00	2.00	0.44	0.92	0.00	0.00	1.73	0.00	0.00
49.00	0.00	0.92	1.18	1.48	0.06	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00
50.00	0.00	0.00	1.05	1.31	0.47	0.00	0.00	2.00	1.65	0.08	0.45	0.00	0.88	0.00	1.60
51.00	0.00	0.28	1.48	1.20	0.87	0.00	0.00	1.99	0.58	0.59	0.15	0.00	1.11	0.00	0.51
52.00	0.22	0.69	0.94	1.08	0.00	0.22	0.00	2.00	1.04	1.02	0.07	0.00	1.01	0.00	0.81
53.00	0.31	1.32	1.12	0.89	0.00	0.31	0.00	2.00	0.37	0.00	0.00	0.00	0.38	0.00	0.00
54.00	0.21	1.42	1.08	1.39	0.00	0.21	0.00	2.00	1.20	0.97	0.16	0.00	1.00	0.00	1.19
55.00	0.00	0.48	0.16	0.42	0.00	0.00	0.00	2.00	0.39	0.32	0.20	0.00	0.01	0.00	0.32
56.00	0.00	1.07	1.14	1.17	0.20	0.00	0.00	2.00	1.01	0.60	0.24	0.00	1.68	0.00	0.31
57.00	0.09	1.74	1.39	0.86	0.00	0.09	0.00	1.99	0.64	0.53	0.01	0.00	0.65	0.00	0.00
58.00	0.29	1.11	0.86	0.85	0.27	0.33	0.00	2.00	0.97	1.30	0.00	0.00	1.75	0.00	0.00
59.00	0.00	1.50	1.52	1.52	0.00	0.00	0.00	2.00	1.50	0.81	0.00	0.00	0.72	0.00	0.00
60.00	0.02	1.07	1.10	1.22	0.37	0.02	0.00	2.00	0.95	0.58	0.00	0.00	0.52	0.00	0.47
61.00	1.35	1.28	1.44	0.34	0.34	1.35	0.00	2.00	0.75	0.29	0.00	0.00	1.66	0.00	0.24
62.00	0.68	0.67	1.48	1.32	0.00	0.72	0.00	2.00	0.47	0.65	0.00	0.00	0.00	0.00	0.12
63.00	0.26	1.67	1.86	1.74	0.32	0.26	0.00	1.99	0.35	0.04	0.00	0.00	0.35	0.00	0.00
64.00	1.27	1.45	1.60	0.35	0.05	1.27	0.00	2.00	1.81	0.08	0.00	0.00	2.26	0.00	0.92
65.00	0.38	1.88	1.75	1.67	0.00	0.38	0.00	2.00	0.73	0.47	0.00	0.00	1.44	0.00	0.00
66.00	0.00	1.02	0.81	0.71	0.00	0.00	0.00	2.00	0.74	0.67	0.00	0.00	1.21	0.00	0.22
67.00	0.00	0.65	0.09	0.61	0.84	0.31	0.00	2.00	0.86	0.74	0.00	0.00	1.70	0.00	0.06
68.00	0.00	1.22	1.81	1.77	0.00	0.00	0.00	2.00	1.81	0.61	0.00	0.00	1.97	0.00	0.00
69.00	0.72	0.79	0.66	0.55	0.45	0.71	0.00	1.99	0.49	0.09	0.00	0.00	1.32	0.00	0.31
70.00	0.00	1.91	2.01	1.05	0.00	0.00	0.00	2.00	1.85	0.00	0.00	0.00	1.86	0.00	0.00
71.00	0.93	0.88	0.60	0.32	0.31	0.91	0.00	2.00	0.88	0.49	0.00	0.00	0.46	0.00	0.00
72.00	0.61	1.28	0.74	0.72	0.07	0.61	0.00	2.00	0.85	0.89	0.00	0.00	1.33	0.00	0.27
73.00	0.46	0.88	1.41	1.04	0.47	0.41	0.00	2.00	0.52	0.04	0.00	0.00	1.11	0.00	0.00
74.00	0.19	0.00	0.67	0.85	0.25	0.19	0.00	2.00	0.68	0.00	0.00	0.00	0.74	0.00	0.29
75.00	0.52	0.31	0.21	0.39	0.15	0.51	0.00	1.99	0.02	0.00	0.00	0.00	0.07	0.00	0.00
76.00	0.00	0.82	0.60	0.72	0.00	0.00	0.00	2.00	0.38	0.00	0.00	0.00	0.95	0.00	0.15
77.00	0.02	1.17	1.33	0.66	1.22	0.04	0.00	2.00	1.12	0.15	0.00	0.00	1.02	0.00	1.24
78.00	0.27	0.77	0.40	0.33	0.05	0.27	0.00	2.00	0.44	0.61	0.00	0.00	0.39	0.00	0.44
