Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.319s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	1.98	0.51	0.00	0.00
3.00	0.00	0.00	0.00	0.00	2.00	1.99	1.50	0.51
4.00	0.00	1.60	0.00	0.47	2.00	2.00	1.95	1.99
5.00	0.00	2.00	1.55	1.95	2.00	2.00	1.97	1.94
6.00	0.00	2.00	2.00	1.98	2.00	2.00	1.99	1.98
7.00	0.00	1.99	2.00	1.98	2.00	1.99	2.00	1.98
8.00	0.00	2.00	2.00	1.35	1.99	2.00	2.00	1.31
9.00	0.00	1.99	2.00	0.00	2.00	2.00	2.00	0.00
10.00	0.00	2.00	2.00	0.00	2.00	2.00	2.00	0.00
11.00	0.00	1.99	1.99	0.00	2.00	2.00	2.00	0.00
12.00	0.00	2.00	2.00	0.87	2.00	2.00	1.99	0.86
13.00	0.00	1.99	2.00	0.38	2.00	1.99	0.38	0.38
14.00	0.00	2.00	2.00	0.00	1.99	2.00	0.00	0.00
15.00	0.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
16.00	0.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
17.00	0.00	2.00	1.99	0.00	2.00	2.00	0.00	0.00
18.00	0.00	1.97	2.00	0.00	2.00	2.00	0.00	0.00
19.00	0.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
20.00	0.00	2.00	2.00	0.00	1.99	1.99	0.00	0.00
21.00	0.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
22.00	0.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
23.00	0.94	2.00	1.99	0.00	2.00	2.00	0.00	0.00
24.00	2.00	1.99	2.00	0.00	2.00	1.99	0.00	0.00
25.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
26.00	2.00	2.00	2.00	0.00	1.99	2.00	0.00	0.00
27.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
28.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
29.00	1.99	2.00	1.99	0.00	2.00	1.99	0.00	0.00
30.00	2.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
31.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
32.00	2.00	2.00	2.00	0.00	1.99	2.00	0.00	0.00
33.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
34.00	2.00	1.97	2.00	0.00	2.00	2.00	0.00	0.00
35.00	1.99	2.00	2.00	0.00	2.00	2.00	0.00	0.00
