Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.419s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.07	0.00	0.25	1.98	0.65	0.00	1.44	0.00	0.31	0.00
3.00	0.00	0.00	1.65	0.16	0.75	0.00	0.32	2.00	2.00	0.00	1.20	0.18	0.27	0.00
4.00	0.00	0.74	2.01	0.04	0.46	0.00	0.00	2.00	1.95	0.00	1.59	0.00	0.00	0.00
5.00	0.00	2.00	1.93	0.00	0.00	0.00	0.00	2.00	1.99	0.00	1.97	0.00	0.00	0.00
6.00	0.00	1.75	1.87	1.60	0.38	0.00	0.28	2.00	1.98	1.67	1.53	0.00	0.49	0.00
7.00	0.00	1.77	1.02	0.38	0.55	0.00	0.00	2.00	1.85	1.34	0.37	0.00	0.25	0.00
8.00	0.00	2.00	1.93	0.75	0.51	0.00	0.00	1.99	2.00	1.72	0.73	0.00	0.00	0.00
9.00	0.00	2.00	1.47	1.10	0.61	0.00	0.05	2.00	2.00	1.75	2.10	0.00	0.00	0.00
10.00	0.00	1.97	0.65	0.31	0.52	0.00	0.12	2.00	2.00	0.99	0.44	0.00	0.27	0.00
11.00	0.00	1.91	1.52	0.00	0.00	0.00	0.00	2.00	2.00	2.14	0.64	0.00	0.00	0.00
12.00	0.00	1.95	1.37	0.25	0.00	0.00	0.00	2.00	2.00	1.35	0.84	0.00	0.00	0.00
13.00	0.00	1.92	1.44	0.31	0.21	0.00	0.00	2.00	1.99	1.57	0.84	0.00	0.00	0.00
14.00	0.00	1.99	1.32	0.87	0.47	0.00	0.00	1.99	1.95	1.90	0.14	0.00	0.24	0.00
15.00	0.00	1.97	2.17	0.77	0.09	0.00	0.37	2.00	1.99	1.46	1.70	0.00	0.00	0.00
16.00	0.00	1.93	1.84	0.73	0.31	0.00	0.06	2.00	1.95	1.88	0.99	0.05	0.06	0.00
17.00	0.00	1.83	1.74	1.54	0.00	0.00	0.31	2.00	2.01	1.81	0.73	0.00	0.12	0.00
18.00	0.00	1.99	1.94	1.22	0.08	0.00	0.00	2.00	2.00	0.97	0.73	0.00	0.00	0.00
19.00	0.00	1.99	1.88	0.13	0.04	0.00	0.00	2.00	1.95	1.17	1.31	0.00	0.00	0.00
20.00	0.00	2.00	1.94	0.61	0.75	0.00	0.00	1.99	2.00	1.87	0.93	0.00	0.00	0.00
21.00	0.00	1.98	1.95	0.74	0.58	0.00	0.00	2.00	1.95	1.94	1.52	0.00	0.00	0.00
22.00	0.00	1.94	1.53	1.22	0.12	0.00	0.00	2.00	2.01	1.79	1.22	0.00	0.00	0.00
23.00	0.00	0.73	1.39	0.28	0.15	0.00	0.00	2.00	1.88	1.42	0.42	0.00	0.00	0.00
24.00	0.00	1.99	1.52	1.20	1.05	0.00	0.00	2.00	1.81	1.86	0.25	0.00	0.00	0.00
25.00	0.00	1.90	1.73	0.97	0.00	0.00	0.00	2.00	2.00	1.06	0.38	0.00	0.00	0.00
26.00	0.00	1.98	1.95	1.60	0.73	0.00	0.25	1.99	1.88	1.61	0.55	0.00	0.00	0.00
27.00	0.00	1.72	1.39	1.07	0.59	0.00	0.25	2.00	2.00	1.67	1.20	0.00	0.27	0.00
28.00	0.00	1.79	1.21	0.51	0.12	0.00	0.06	2.00	1.95	1.68	0.78	0.00	0.00	0.00
29.00	0.00	1.92	1.85	0.52	0.00	0.00	0.00	2.00	1.83	1.77	1.21	0.00	0.00	0.00
30.00	0.00	1.94	1.75	0.97	0.25	0.00	0.08	2.00	2.00	1.48	0.42	0.11	0.07	0.00
31.00	0.00	1.10	0.86	0.46	0.29	0.00	0.00	2.00	0.97	0.82	0.78	0.00	0.00	0.00
32.00	0.00	1.97	1.79	1.24	0.93	0.00	0.00	1.99	1.99	2.00	0.61	0.00	0.00	0.00
33.00	0.00	2.01	1.77	1.27	0.00	0.00	0.00	2.00	2.01	1.41	1.07	0.00	0.00	0.00
34.00	0.00	2.00	2.00	1.51	1.51	0.00	0.00	2.00	2.00	2.00	0.65	0.00	0.00	0.00
35.00	0.00	1.75	1.94	1.38	1.08	0.00	0.05	2.00	2.00	1.80	0.72	0.00	0.00	0.00
36.00	0.00	1.99	1.91	2.05	0.24	0.00	0.00	2.00	2.00	1.93	1.46	0.00	0.00	0.00
37.00	0.00	2.00	1.94	1.71	0.29	0.00	0.00	2.00	2.00	1.88	1.71	0.00	0.00	0.00
38.00	0.00	1.20	1.74	1.41	1.15	0.00	0.00	1.99	1.99	1.92	0.46	0.00	0.00	0.00
39.00	0.00	2.18	1.35	0.87	0.72	0.00	0.00	2.00	2.00	1.87	0.08	0.11	0.11	0.00
40.00	0.00	2.00	1.94	1.41	0.00	0.00	0.00	2.00	1.98	1.72	0.58	0.00	0.00	0.00
41.00	0.00	1.86	1.40	0.62	0.52	0.00	0.05	2.00	1.88	1.72	0.57	0.18	0.14	0.00
42.00	0.00	1.87	1.84	1.50	1.00	0.00	0.00	2.00	2.05	1.11	1.46	0.00	0.66	0.00
43.00	0.00	2.00	1.75	0.60	0.46	0.00	0.00	2.00	1.99	1.95	1.58	0.00	0.25	0.00
44.00	0.00	1.99	1.87	0.93	0.07	0.00	0.00	1.99	1.99	1.92	0.39	0.00	0.00	0.00
45.00	0.00	1.94	1.30	0.27	0.04	0.00	0.22	2.00	2.00	1.50	0.00	0.00	0.00	0.00
46.00	0.00	1.91	1.77	1.34	0.00	0.00	0.01	2.00	2.01	2.17	2.21	0.00	0.00	0.00
47.00	0.00	1.41	1.63	1.32	0.39	0.00	0.00	2.00	1.98	0.89	0.48	0.00	0.00	0.00
