Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.384s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	1.60	0.00	0.00	0.00	0.26	0.01	0.00	1.98	0.00	1.59	0.00	0.00	0.00	0.00	0.00	0.11
3.00	1.48	0.00	1.33	0.00	0.00	0.67	0.09	0.00	0.00	2.00	1.92	1.68	0.00	0.00	0.00	0.00	0.00	0.08
4.00	1.97	0.00	1.40	0.79	0.35	0.64	0.00	0.00	0.00	2.00	1.95	1.52	0.00	0.01	0.00	0.00	0.00	0.00
5.00	1.90	0.00	0.85	0.09	0.06	0.06	0.00	0.00	0.00	2.00	1.99	1.27	0.00	0.13	0.00	0.00	0.00	0.00
6.00	2.05	0.00	1.94	0.31	0.00	0.00	0.00	0.00	0.00	2.00	1.98	1.79	0.00	0.37	0.00	0.00	0.00	0.00
7.00	2.00	0.00	1.61	1.42	0.00	0.00	0.58	0.00	0.00	2.00	1.73	1.12	0.00	1.42	0.00	0.00	0.00	0.60
8.00	2.00	0.00	1.88	0.11	0.16	0.51	0.29	0.00	0.00	1.99	1.95	1.85	0.00	0.05	0.00	0.00	0.51	0.31
9.00	2.00	0.00	1.86	0.45	0.00	0.00	0.05	0.00	0.00	2.00	1.98	1.83	0.00	0.47	0.00	0.00	0.01	0.04
10.00	2.00	0.00	1.74	0.42	0.00	0.01	0.21	0.00	0.00	2.00	1.87	1.68	0.00	0.19	0.00	0.00	0.00	0.00
11.00	2.00	0.00	1.87	0.48	0.00	0.01	0.86	0.00	0.00	2.00	2.01	1.81	0.00	0.14	0.00	0.00	0.02	0.57
12.00	1.99	0.00	1.92	1.86	0.00	0.00	0.16	0.00	0.00	2.00	1.95	1.94	0.00	0.64	0.00	0.00	0.00	0.14
13.00	1.99	0.00	1.79	1.48	0.00	0.00	0.42	0.00	0.00	2.00	1.94	1.92	0.00	0.00	0.00	0.00	0.00	0.38
14.00	2.00	0.00	1.87	1.72	0.00	0.01	0.00	0.00	0.00	1.99	1.94	1.78	0.00	0.00	0.00	0.00	0.04	0.00
15.00	1.99	0.00	1.80	1.68	0.24	0.35	0.13	0.00	0.00	2.00	2.06	1.94	0.00	0.73	0.00	0.00	0.25	0.09
16.00	2.01	0.00	1.97	0.49	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00
17.00	2.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00
18.00	2.00	0.00	1.85	0.94	0.09	0.11	0.00	0.00	0.00	2.00	1.90	1.98	0.00	0.00	0.00	0.00	0.09	0.01
19.00	1.99	0.00	1.93	1.61	0.00	0.00	0.00	0.00	0.00	2.00	2.05	1.90	0.00	0.21	0.00	0.00	0.00	0.00
20.00	2.00	0.00	1.83	1.28	0.37	0.37	0.00	0.00	0.00	1.99	1.85	1.79	0.00	0.40	0.00	0.00	0.35	0.00
21.00	1.91	0.00	1.74	0.32	0.00	0.00	0.00	0.00	0.00	2.00	2.01	1.64	0.00	0.31	0.00	0.00	0.00	0.00
