Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.392s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
3.00	1.94	0.00	1.90	0.00	2.00	0.00	0.00	0.00
4.00	1.99	0.00	1.98	1.88	2.00	0.00	0.00	0.00
5.00	1.99	1.94	1.95	1.99	2.00	0.00	1.94	1.91
6.00	2.00	1.99	1.95	1.99	2.00	1.60	1.99	1.98
7.00	1.99	1.98	1.86	1.98	2.00	1.99	0.62	0.61
8.00	2.00	1.93	1.78	1.55	1.99	1.95	0.35	1.31
9.00	1.91	0.88	1.52	0.18	2.00	2.03	0.86	0.46
10.00	2.03	2.24	1.97	0.27	2.00	2.01	2.20	0.20
11.00	1.99	2.00	1.98	0.00	2.00	1.99	2.01	0.00
12.00	2.00	1.78	1.75	0.00	2.00	2.00	1.75	1.31
13.00	1.99	2.00	1.99	0.67	2.00	2.00	1.98	1.99
14.00	2.00	2.00	2.00	2.00	1.99	2.00	1.99	2.00
15.00	2.00	2.00	1.97	2.00	2.00	2.00	1.97	2.00
16.00	2.00	2.00	1.95	1.99	2.00	2.00	1.95	2.00
17.00	2.00	2.00	1.97	2.00	2.00	2.00	1.99	1.99
18.00	2.00	1.93	1.88	0.55	2.00	1.65	1.91	0.44
19.00	1.99	1.83	1.66	0.55	2.00	1.85	1.77	0.79
20.00	2.00	1.97	2.00	1.79	1.99	2.08	1.66	0.18
21.00	2.00	1.94	1.84	1.48	2.00	1.93	1.17	1.45
22.00	1.97	2.03	1.99	1.57	2.00	1.99	2.20	0.05
23.00	1.99	2.01	1.95	2.00	2.00	2.00	2.00	0.00
24.00	2.01	2.00	1.93	2.00	2.00	1.99	2.00	0.00
25.00	2.00	1.98	1.90	2.00	2.00	2.00	2.00	0.00
26.00	1.99	1.99	1.92	2.00	1.99	2.00	2.00	0.00
27.00	2.00	2.00	1.90	2.00	2.00	2.00	2.00	0.00
28.00	2.00	2.00	1.86	2.00	2.00	2.00	1.99	0.00
29.00	2.00	2.00	1.90	1.97	2.00	1.99	2.01	0.00
30.00	1.98	1.99	1.99	1.99	2.00	2.00	1.98	0.00
31.00	2.03	2.00	2.01	2.01	2.00	2.00	2.01	0.00
32.00	1.99	2.00	2.00	2.00	1.99	2.00	2.00	0.00
33.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00	0.00
34.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	0.00
35.00	1.99	2.00	1.91	1.87	2.00	2.00	1.91	0.28
36.00	2.00	1.99	1.90	2.00	2.00	2.00	2.00	0.00
37.00	2.00	2.00	1.88	2.00	2.00	1.99	1.97	0.48
38.00	1.98	2.00	1.91	1.99	1.99	2.00	1.92	2.00
39.00	2.00	2.00	1.91	2.00	2.00	2.00	1.95	1.99
40.00	2.00	2.00	1.98	1.99	2.00	2.00	1.91	2.00
41.00	2.00	2.00	1.91	2.00	2.00	2.00	1.94	1.98
42.00	2.00	1.99	1.91	2.00	2.00	1.99	2.00	2.00
43.00	2.00	2.01	1.90	2.00	2.00	2.00	2.00	2.00
44.00	1.99	1.99	1.93	2.00	1.99	2.00	2.00	2.00
45.00	2.00	2.00	1.92	1.99	2.00	2.00	2.00	1.99
46.00	2.00	2.00	1.91	1.99	2.00	2.00	1.99	2.01
47.00	1.99	2.00	1.91	1.99	2.00	2.00	2.00	1.99
48.00	2.00	1.99	1.90	2.00	2.00	2.00	2.00	2.00
49.00	2.00	2.00	1.92	2.00	2.00	1.99	2.00	2.00
50.00	1.99	2.00	1.93	2.00	2.00	2.00	2.00	2.00
51.00	2.00	2.00	1.91	2.00	1.99	2.00	2.00	2.00
52.00	2.00	2.00	1.90	1.99	2.00	2.00	2.00	1.99
53.00	2.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
54.00	2.00	1.99	1.95	2.00	2.00	2.00	1.99	2.00
55.00	2.00	2.00	1.93	2.00	2.00	1.99	2.00	2.00
56.00	1.99	2.00	1.93	2.00	2.00	2.00	2.00	2.00
57.00	2.00	2.00	1.94	2.00	1.99	2.00	1.99	1.99
58.00	2.00	1.99	1.92	2.00	2.00	2.00	2.00	1.99
59.00	1.99	2.01	1.88	1.98	2.00	2.00	2.01	2.00
60.00	2.00	2.00	0.44	0.44	2.00	2.00	1.99	0.46
61.00	2.00	1.99	0.00	0.00	2.00	1.99	2.00	0.00
62.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
63.00	1.99	1.99	0.00	0.00	1.99	2.00	2.00	0.00
64.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
65.00	2.00	1.99	0.00	0.00	2.00	2.00	2.00	0.00
66.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
67.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
68.00	1.98	1.99	0.00	0.00	2.00	2.00	2.00	0.00
69.00	2.00	2.00	0.00	0.00	1.99	1.99	2.00	0.00
70.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
71.00	2.00	2.00	0.00	0.00	2.00	2.00	2.00	0.00
72.00	2.00	2.00	0.00	0.00	2.00	2.00	1.99	0.00
73.00	2.00	2.00	0.00	0.00	2.00	1.99	2.00	0.00
74.00	1.99	2.00	0.00	0.00	2.00	2.00	2.00	0.00
