Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.369s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.30	1.17	0.04	0.60	0.00	0.69
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	1.98	0.00	0.52	0.00	0.18
4.00	0.00	0.00	0.01	0.00	1.30	0.00	0.00	2.00	2.00	1.80	0.00	0.00	0.00	1.17
5.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	2.00	1.99	1.92	0.00	0.00	0.00	0.14
6.00	0.00	0.00	0.06	0.24	0.00	0.00	0.19	2.00	1.93	1.94	0.00	1.45	0.00	0.21
7.00	0.00	0.00	0.01	0.99	0.00	0.00	0.00	2.00	1.97	1.87	0.00	0.02	0.00	0.00
8.00	0.00	0.00	0.00	0.26	0.79	0.00	0.00	1.99	1.97	1.97	0.06	0.00	0.00	0.00
9.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	2.00	1.99	1.68	0.00	0.00	0.00	0.00
10.00	0.00	0.00	0.07	1.52	0.00	0.00	0.00	2.00	2.00	1.90	0.00	0.00	0.00	0.00
11.00	0.00	0.00	0.06	1.25	0.00	0.00	0.00	2.00	1.90	1.75	0.00	0.29	0.00	0.00
12.00	0.00	0.00	0.05	1.94	0.00	0.00	0.00	2.00	2.10	2.11	0.00	0.13	0.00	0.00
13.00	0.00	0.00	0.11	1.57	0.05	0.00	0.00	2.00	1.99	1.92	0.02	0.38	0.00	0.00
14.00	0.00	0.00	0.05	1.87	0.00	0.00	0.00	1.99	1.99	1.94	0.07	0.00	0.00	0.00
15.00	0.00	0.00	0.01	1.80	0.00	0.00	0.02	2.00	2.01	1.81	0.00	0.00	0.00	0.02
16.00	0.00	0.00	0.13	1.54	0.00	0.00	0.01	2.00	1.92	1.90	0.00	0.00	0.00	0.00
17.00	0.00	0.00	0.01	1.40	0.00	0.00	0.15	2.00	2.03	1.93	0.00	0.00	0.00	0.15
18.00	0.00	0.00	0.05	1.85	0.33	0.00	0.00	2.00	1.99	2.01	0.00	0.65	0.00	0.00
19.00	0.00	0.00	0.00	1.99	0.27	0.00	0.00	2.00	1.99	1.99	0.00	0.00	0.00	0.00
20.00	0.00	0.00	0.00	2.03	0.00	0.00	0.00	1.99	2.01	2.03	0.00	0.00	0.00	0.00
21.00	0.00	0.00	0.01	1.81	0.00	0.00	0.54	2.00	1.87	1.88	0.00	1.02	0.00	0.54
22.00	0.00	0.00	0.00	2.03	0.00	0.00	0.09	2.00	2.08	2.00	0.00	0.00	0.00	0.08
23.00	0.00	0.00	0.00	1.64	0.00	0.00	0.39	2.00	1.86	1.77	0.02	0.00	0.00	0.40
24.00	0.00	0.00	0.07	0.94	0.00	0.00	0.00	2.00	2.00	1.40	0.00	0.00	0.00	0.00
25.00	0.00	0.00	0.01	2.23	1.13	0.00	0.13	2.00	1.98	1.95	0.00	0.81	0.00	0.14
26.00	0.00	0.00	0.00	2.05	0.00	0.00	0.02	1.99	2.01	2.00	0.00	0.00	0.00	0.01
27.00	0.00	0.00	0.07	1.78	1.19	0.00	0.74	2.00	1.91	1.90	0.00	0.00	0.00	0.79
28.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	2.00	1.97	1.85	0.00	0.00	0.00	0.00
29.00	0.00	0.00	0.00	1.65	0.00	0.00	0.00	2.00	2.00	1.87	0.01	0.00	0.00	0.00
30.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	2.00	2.00	2.08	0.01	0.00	0.00	0.00
31.00	0.00	0.00	0.00	0.65	0.00	0.00	0.12	2.00	2.00	2.00	0.04	0.00	0.00	0.13
32.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	1.99	1.99	1.99	0.00	0.00	0.00	0.00
33.00	0.00	0.00	0.00	1.66	0.25	0.00	0.00	2.00	2.00	1.81	0.00	0.00	0.00	0.00
34.00	0.00	0.00	0.06	1.74	0.00	0.00	0.21	2.00	2.00	1.86	0.00	0.00	0.00	0.22
35.00	0.00	0.00	0.07	1.80	0.61	0.00	0.32	2.00	2.00	1.98	0.01	0.31	0.00	0.37
36.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	2.00	2.00	1.50	0.08	0.00	0.00	0.00
37.00	0.00	0.00	0.01	1.06	0.49	0.00	0.00	2.00	1.98	1.79	0.08	0.00	0.00	0.00
38.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	1.99	2.00	1.90	0.00	0.00	0.00	0.00
39.00	0.00	0.00	0.09	0.00	0.31	0.00	0.12	2.00	1.88	1.83	0.08	0.58	0.00	0.14
40.00	0.00	0.00	0.00	0.25	0.71	0.00	0.00	2.00	2.06	1.68	0.02	0.37	0.00	0.00
41.00	0.00	0.00	0.13	1.98	0.00	0.00	0.41	2.00	1.99	1.88	0.09	0.00	0.00	0.46
42.00	0.00	0.00	0.01	0.33	0.00	0.00	0.00	2.00	1.94	1.87	0.01	1.05	0.00	0.00
43.00	0.00	0.00	0.06	2.00	0.31	0.00	0.00	2.00	2.01	2.01	0.02	0.00	0.00	0.00
44.00	0.00	0.00	0.13	1.58	0.92	0.00	0.00	1.99	1.99	1.71	0.00	0.00	0.00	0.00
45.00	0.00	0.00	0.05	1.47	0.00	0.00	0.00	2.00	2.00	1.79	0.02	0.00	0.00	0.00
46.00	0.00	0.00	0.02	1.60	0.00	0.00	0.14	2.00	2.00	1.99	0.00	0.00	0.00	0.14
47.00	0.00	0.00	0.04	0.49	0.24	0.00	0.00	2.00	1.97	1.92	0.00	0.79	0.00	0.00
48.00	0.00	0.00	0.08	0.25	0.00	0.00	0.00	2.00	2.00	1.72	0.00	0.00	0.00	0.00
49.00	0.00	0.00	0.00	0.88	0.00	0.00	0.06	2.00	1.99	1.93	0.00	0.00	0.00	0.07
50.00	0.00	0.00	0.04	1.31	0.00	0.00	0.00	2.00	2.00	2.03	0.00	0.00	0.00	0.00
51.00	0.00	0.00	0.06	1.01	0.00	0.00	0.00	1.99	1.98	1.58	0.01	0.00	0.00	0.00
52.00	0.00	0.00	0.13	1.14	0.19	0.00	0.00	2.00	1.98	1.86	0.00	2.14	0.00	0.00
53.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	2.00	1.99	1.93	0.00	0.00	0.00	0.00
54.00	0.00	0.00	0.00	0.47	0.31	0.00	0.00	2.00	1.91	1.86	0.00	1.92	0.00	0.00
55.00	0.00	0.00	0.08	1.95	0.58	0.00	0.53	2.00	2.00	1.87	0.00	0.19	0.00	0.53
56.00	0.00	0.00	0.11	1.53	0.92	0.00	0.52	2.00	1.93	1.83	0.02	0.22	0.00	0.54
57.00	0.00	0.00	0.00	1.75	0.00	0.00	0.13	1.99	2.04	1.98	0.00	1.51	0.00	0.13
58.00	0.00	0.00	0.00	1.51	0.41	0.00	0.00	2.00	2.00	1.72	0.00	0.00	0.00	0.00
59.00	0.00	0.00	0.02	1.13	0.00	0.00	0.06	2.00	2.00	1.70	0.04	0.29	0.00	0.02
60.00	0.00	0.00	0.00	0.60	0.60	0.00	0.00	2.00	2.00	1.90	0.00	0.00	0.00	0.00
61.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	2.00	2.00	1.91	0.00	0.00	0.00	0.00
62.00	0.00	0.00	0.02	1.98	0.00	0.00	0.27	2.00	1.97	1.63	0.00	0.00	0.00	0.28
63.00	0.00	0.00	0.04	0.75	1.30	0.00	0.00	1.99	2.00	1.66	0.00	1.05	0.00	0.00
64.00	0.00	0.00	0.00	2.74	1.22	0.00	0.00	2.00	2.03	2.07	0.00	1.52	0.00	0.00
65.00	0.00	0.00	0.02	1.98	0.07	0.00	0.00	2.00	2.00	1.99	0.00	0.07	0.00	0.00
66.00	0.00	0.00	0.04	1.41	0.51	0.00	0.00	2.00	1.99	1.91	0.00	0.00	0.00	0.00
67.00	0.00	0.00	0.01	1.57	0.11	0.00	0.11	2.00	1.77	1.66	0.00	0.00	0.00	0.11
68.00	0.00	0.00	0.04	1.73	0.00	0.00	0.27	2.00	2.00	1.95	0.02	0.00	0.00	0.28
69.00	0.00	0.00	0.04	1.70	0.00	0.00	0.21	1.99	2.03	1.90	0.00	0.00	0.00	0.22
70.00	0.00	0.00	0.08	1.74	0.00	0.00	0.28	2.00	2.00	1.87	0.00	0.00	0.00	0.29
71.00	0.00	0.00	0.05	1.60	0.33	0.00	0.13	2.00	1.95	1.70	0.00	0.41	0.00	0.11
72.00	0.00	0.00	0.00	0.97	0.80	0.00	0.00	2.00	1.97	1.22	0.00	0.25	0.00	0.00
73.00	0.00	0.00	0.00	0.31	0.08	0.00	0.00	2.00	1.98	2.06	0.00	0.00	0.00	0.00
74.00	0.00	0.00	0.00	1.38	0.00	0.00	0.15	2.00	2.00	1.72	0.02	0.00	0.00	0.15
75.00	0.00	0.00	0.04	1.68	0.88	0.00	0.13	1.99	1.98	1.81	0.06	0.00	0.00	0.13
76.00	0.00	0.00	0.04	1.57	0.00	0.00	0.00	2.00	2.01	1.94	0.01	0.00	0.00	0.00
77.00	0.00	0.00	0.01	1.53	1.21	0.00	0.00	2.00	2.00	1.64	0.05	1.10	0.00	0.00
78.00	0.00	0.00	0.05	1.59	1.33	0.00	0.20	2.00	2.00	1.97	0.00	1.27	0.00	0.20
79.00	0.00	0.00	0.00	1.18	1.00	0.00	0.00	2.00	1.98	1.60	0.00	0.84	0.00	0.00
80.00	0.00	0.00	0.00	0.64	0.00	0.00	0.05	2.00	1.99	1.61	0.00	0.00	0.00	0.05
81.00	0.00	0.00	0.00	2.44	0.31	0.00	0.00	1.99	1.99	2.00	0.00	0.00	0.00	0.00
82.00	0.00	0.00	0.02	1.60	0.00	0.00	0.00	2.00	2.00	1.75	0.00	0.00	0.00	0.00
83.00	0.00	0.00	0.00	1.73	0.22	0.00	0.00	2.00	1.97	1.98	0.00	0.81	0.00	0.00
84.00	0.00	0.00	0.09	1.24	0.06	0.00	0.20	2.00	2.04	1.88	0.00	0.02	0.00	0.16
85.00	0.00	0.00	0.00	0.87	0.61	0.00	0.00	2.00	2.00	1.92	0.08	0.07	0.00	0.00
86.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	2.00	1.80	1.61	0.00	0.09	0.00	0.00
87.00	0.00	0.00	0.00	0.55	0.00	0.00	0.00	1.99	1.80	1.30	0.04	0.00	0.00	0.00
88.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	2.00	2.00	2.00	0.00	1.18	0.00	0.00
89.00	0.00	0.00	0.02	0.58	0.32	0.00	0.08	2.00	1.98	1.52	0.00	0.85	0.00	0.08
90.00	0.00	0.00	0.00	0.39	0.29	0.00	0.00	2.00	1.99	1.86	0.00	0.00	0.00	0.00
91.00	0.00	0.00	0.00	0.29	0.31	0.00	0.00	2.00	2.00	1.68	0.04	0.28	0.00	0.00
92.00	0.00	0.00	0.05	0.18	0.00	0.00	0.27	2.00	2.00	1.85	0.05	0.00	0.00	0.29
93.00	0.00	0.00	0.00	0.11	0.02	0.00	0.00	1.99	1.60	1.99	0.01	1.08	0.00	0.00
94.00	0.00	0.00	0.06	0.74	0.00	0.00	0.00	2.00	1.99	1.65	0.02	0.01	0.00	0.00
95.00	0.00	0.00	0.02	1.45	0.00	0.00	0.67	2.00	2.00	1.80	0.00	0.00	0.00	0.66
96.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	2.00	1.98	1.84	0.00	0.02	0.00	0.00
97.00	0.00	0.00	0.00	1.93	1.00	0.00	0.00	2.00	1.98	1.95	0.00	0.00	0.00	0.00
98.00	0.00	0.00	0.00	1.37	0.05	0.00	0.00	2.00	2.01	1.17	0.00	0.00	0.00	0.00
99.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	2.00	1.99	2.18	0.01	0.00	0.00	0.00
100.00	0.00	0.00	0.02	1.66	0.00	0.00	0.00	1.99	1.94	1.87	0.01	0.00	0.00	0.00
101.00	0.00	0.00	0.07	1.50	0.19	0.00	0.48	2.00	1.54	1.33	0.00	0.00	0.00	0.51
102.00	0.00	0.00	0.00	1.26	0.00	0.00	0.02	2.00	2.00	1.87	0.00	0.00	0.00	0.02
103.00	0.00	0.00	0.01	0.68	0.00	0.00	0.16	2.00	1.98	1.93	0.00	0.00	0.00	0.15
104.00	0.00	0.00	0.02	1.75	0.44	0.00	0.00	2.00	2.01	1.73	0.00	0.00	0.00	0.00
105.00	0.00	0.00	0.04	1.81	0.57	0.00	0.31	2.00	2.00	1.97	0.01	0.00	0.00	0.33
106.00	1.87	1.92	1.10	1.08	0.20	0.00	0.27	1.99	1.94	1.45	0.31	0.53	0.00	0.27
107.00	2.00	2.00	0.51	1.80	0.00	0.00	0.26	2.00	1.97	1.91	0.00	0.00	0.00	0.26
108.00	2.00	2.00	1.72	1.47	0.26	0.00	0.00	2.00	2.00	1.78	0.00	0.00	0.00	0.00
109.00	2.00	2.00	1.84	1.52	1.19	0.00	0.00	2.00	2.00	1.75	0.00	0.00	0.00	0.00
110.00	2.00	1.92	1.18	1.67	1.40	0.00	0.04	2.00	1.93	1.92	0.09	0.00	0.04	0.04
111.00	1.99	2.00	0.49	1.85	0.75	0.00	0.09	2.00	2.00	1.70	0.00	0.00	0.11	0.11
112.00	2.00	2.00	0.00	1.77	0.00	1.00	0.00	1.99	2.00	2.18	0.00	1.07	0.00	0.00
113.00	1.99	2.00	0.31	1.77	0.65	0.73	0.00	2.00	2.00	1.99	0.00	0.78	0.06	0.06
114.00	1.98	1.90	0.00	1.19	0.49	0.31	0.00	2.00	1.91	1.81	1.35	0.24	0.00	0.00
115.00	1.93	1.90	2.78	2.13	0.26	0.00	0.00	2.00	0.82	0.69	0.00	0.00	0.00	0.00
116.00	1.97	1.25	0.73	0.27	0.16	0.12	0.00	2.00	1.98	0.88	0.19	0.14	0.00	0.00
117.00	1.90	1.90	1.48	0.92	0.12	0.00	0.11	2.00	1.48	0.85	0.49	0.27	0.09	0.08
118.00	2.00	1.58	1.40	1.72	0.00	0.02	0.00	1.99	2.03	1.67	0.00	0.02	0.00	0.00
119.00	2.00	1.95	0.13	1.67	0.00	0.00	0.00	2.00	2.00	1.71	0.84	0.00	0.00	0.00
120.00	1.98	1.99	2.33	0.46	0.00	0.00	0.00	2.00	1.95	1.74	0.49	0.00	0.00	0.00
121.00	2.03	1.97	1.70	1.51	0.00	0.25	0.00	2.00	2.01	1.39	0.58	0.25	0.00	0.00
122.00	1.99	1.91	1.40	1.20	0.00	0.00	0.06	2.00	1.98	2.19	0.00	0.00	0.04	0.07
123.00	2.01	1.66	1.26	1.01	0.00	0.15	0.05	2.00	1.91	1.52	0.00	0.15	0.08	0.05
124.00	1.99	1.99	1.59	1.00	1.15	0.31	0.00	1.99	1.85	1.67	0.00	0.33	0.00	0.00
