Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.331s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.68	1.02	0.00	0.00	0.00	0.00	1.99	0.77	0.00	0.00	0.00	0.00	0.00	0.55	0.15
3.00	0.00	0.00	0.00	0.78	1.42	0.00	0.00	0.00	0.00	2.00	1.34	0.00	0.00	0.00	0.00	0.00	0.73	0.33
4.00	0.00	0.00	0.00	1.05	0.27	0.00	0.00	0.00	0.00	2.00	1.80	0.00	0.00	0.00	0.00	0.00	1.41	0.49
5.00	0.00	0.12	0.00	0.19	0.59	0.33	0.00	0.00	0.00	2.00	0.82	0.29	0.00	0.00	0.00	0.00	1.25	1.14
6.00	0.00	0.11	0.00	1.67	1.58	0.14	0.00	0.00	0.00	2.00	0.16	0.04	0.00	0.00	0.00	0.00	0.86	0.16
7.00	0.00	0.02	0.00	2.03	2.12	1.74	0.00	0.00	0.00	2.00	1.73	0.35	0.00	0.00	0.00	0.00	0.44	0.33
8.00	0.00	0.78	0.00	0.99	1.26	1.04	0.00	0.00	0.00	1.99	1.21	0.87	0.00	0.00	0.00	0.00	0.67	0.18
9.00	0.00	0.37	0.00	0.92	1.24	0.16	0.00	0.00	0.00	2.00	0.71	0.12	0.00	0.00	0.00	0.00	1.13	1.08
10.00	0.00	0.58	0.00	1.97	1.04	1.06	0.00	0.00	0.00	2.00	1.06	0.01	0.00	0.00	0.00	0.00	1.52	1.54
11.00	0.00	0.60	0.00	0.91	0.82	0.00	0.00	0.00	0.00	2.00	1.15	0.29	0.00	0.00	0.00	0.00	0.74	0.55
12.00	0.00	0.53	0.00	1.35	0.94	0.00	0.00	0.00	0.00	2.00	1.44	1.08	0.00	0.00	0.00	0.00	1.63	0.18
13.00	0.00	0.37	0.00	1.12	0.52	0.00	0.00	0.00	0.00	2.00	0.92	0.15	0.00	0.00	0.00	0.00	1.08	0.31
14.00	0.00	0.22	0.00	1.17	0.00	0.00	0.00	0.00	0.00	1.99	0.75	0.31	0.00	0.00	0.00	0.00	1.33	0.00
15.00	0.00	0.40	0.00	1.91	0.19	0.00	0.00	0.00	0.00	2.00	1.27	1.39	0.00	0.00	0.00	0.00	1.81	0.00
16.00	0.00	0.38	0.00	1.35	1.59	0.00	0.00	0.00	0.00	2.00	0.61	0.25	0.00	0.00	0.00	0.00	0.18	0.00
17.00	0.00	0.08	0.00	2.21	1.02	0.12	0.00	0.00	0.00	2.00	0.93	0.00	0.00	0.00	0.00	0.00	1.91	0.53
18.00	0.00	0.65	0.00	1.50	1.17	0.55	0.00	0.00	0.00	2.00	1.26	0.99	0.00	0.00	0.00	0.00	0.34	0.40
19.00	0.00	0.14	0.00	0.35	0.69	0.78	0.00	0.00	0.00	2.00	0.78	0.24	0.00	0.00	0.00	0.00	0.99	0.78
