Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.216s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.08	1.24	0.60	0.12	2.00	1.05	0.00	0.21
6.00	1.80	0.39	0.05	0.11	2.00	1.00	0.00	0.00
7.00	1.86	1.94	0.53	0.06	2.00	1.52	0.00	0.06
8.00	1.74	0.74	0.00	0.24	1.99	0.25	0.39	0.00
9.00	1.99	2.23	1.44	0.04	2.00	1.98	0.24	0.02
10.00	1.46	0.82	1.19	0.19	2.00	1.25	0.88	0.00
11.00	1.99	2.19	0.53	0.33	2.00	1.97	1.18	0.31
12.00	2.00	1.95	0.00	0.00	2.00	1.67	1.98	0.26
13.00	1.99	0.61	0.80	0.00	2.00	1.87	1.18	0.29
14.00	2.00	0.00	1.59	0.37	1.99	1.91	1.77	0.00
15.00	1.97	1.41	1.07	1.30	2.00	1.93	1.41	0.58
16.00	0.61	2.06	0.00	0.05	2.00	1.74	0.48	0.22
17.00	2.63	1.64	0.00	0.34	2.00	1.84	1.55	0.14
18.00	2.03	2.01	0.00	0.02	2.00	2.05	0.48	0.14
19.00	1.99	1.63	1.24	0.32	2.00	1.99	0.16	0.07
20.00	1.91	1.68	1.54	0.00	1.99	1.54	1.24	0.00
21.00	1.97	1.67	1.99	0.53	2.00	2.04	1.10	0.34
22.00	2.03	2.11	2.03	0.00	2.00	2.00	2.03	0.62
23.00	1.74	1.81	1.14	0.71	2.00	1.97	0.71	0.22
24.00	2.01	2.03	2.54	1.84	2.00	2.03	2.04	1.68
25.00	1.99	2.00	1.99	2.00	2.00	1.99	2.00	0.85
26.00	1.57	1.81	1.35	0.93	1.99	1.80	1.31	0.07
27.00	2.18	1.88	0.69	0.02	2.00	0.84	1.61	0.87
28.00	2.00	1.68	1.38	0.08	2.00	1.88	1.66	0.21
29.00	2.00	1.88	1.87	0.39	2.00	1.99	1.90	0.18
30.00	1.99	2.00	1.07	0.04	2.00	2.00	1.99	0.00
31.00	0.95	0.72	0.55	0.20	2.00	1.71	0.84	0.00
32.00	0.11	1.60	1.24	0.00	1.99	1.74	0.69	0.25
33.00	1.70	1.61	1.52	0.00	2.00	1.79	0.47	0.14
34.00	1.81	1.90	1.26	1.21	2.00	2.01	1.42	1.45
35.00	2.00	2.01	2.06	0.00	2.00	1.86	2.01	0.31
36.00	1.99	1.99	1.99	0.47	2.00	1.99	1.98	0.00
37.00	1.92	1.38	1.33	0.92	2.00	1.60	1.20	0.45
38.00	1.75	1.58	1.41	0.24	1.99	1.74	0.20	0.00
39.00	1.83	1.63	1.44	0.00	2.00	1.33	1.40	0.11
40.00	2.00	1.83	1.80	0.59	2.00	1.90	1.54	0.27
41.00	1.91	1.99	1.90	0.59	2.00	2.00	1.93	0.20
42.00	1.86	1.99	1.98	0.84	2.00	2.01	1.94	0.06
