Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.333s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	1.18	0.45	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.78	0.69	0.00	1.06	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	1.50	0.89	0.00	1.22	0.00	2.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.00	0.13	0.58	0.00	0.94	0.00	2.00	1.13	0.00	0.00	0.39	0.91	0.00	0.05	0.00
6.00	0.00	0.00	0.00	0.00	0.14	0.84	0.00	0.00	0.00	2.00	1.01	0.00	0.00	0.00	0.34	0.00	0.60	0.00
7.00	0.00	0.00	0.00	0.25	0.99	0.27	0.00	0.97	0.00	2.00	1.17	0.00	0.00	0.68	1.46	0.00	0.66	0.00
8.00	0.00	0.00	0.00	0.34	1.42	0.25	0.00	1.27	0.00	1.99	0.53	0.00	0.00	1.19	2.01	0.00	0.00	0.00
9.00	0.00	0.00	0.00	0.02	0.40	0.00	0.00	0.01	0.00	2.00	1.61	0.00	0.00	0.01	0.99	0.00	1.20	0.00
10.00	0.00	0.00	0.00	0.48	0.77	0.00	0.00	0.24	0.00	2.00	1.60	0.00	0.00	0.00	1.10	0.00	0.31	0.00
11.00	0.00	0.00	0.00	0.44	0.06	0.00	0.00	1.35	0.00	2.00	1.27	0.00	0.00	1.20	1.65	0.00	0.27	0.00
