Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.371s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.80	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.80	0.81	1.02	2.00	1.17	1.12
6.00	1.13	1.45	1.77	2.00	1.98	1.90
7.00	0.93	1.51	1.84	2.00	1.98	1.98
8.00	0.89	1.54	1.88	1.99	2.00	2.03
9.00	0.89	1.47	1.83	2.00	2.01	1.97
10.00	0.84	1.58	1.98	2.00	2.00	2.03
11.00	0.64	0.95	2.30	2.00	1.80	1.81
12.00	0.00	0.00	2.13	2.00	1.98	1.99
13.00	0.00	1.52	2.00	2.00	1.98	1.98
14.00	0.00	2.00	1.99	1.99	2.00	2.01
15.00	1.06	1.53	1.59	2.00	2.00	1.94
16.00	1.05	1.51	1.80	2.00	1.98	1.97
17.00	0.89	1.42	1.80	2.00	1.45	0.99
18.00	0.13	1.30	1.97	2.00	2.40	2.25
19.00	0.78	1.51	1.74	2.00	1.74	1.67
20.00	0.64	1.34	1.86	1.99	1.79	1.77
21.00	0.49	1.44	2.34	2.00	2.01	2.00
22.00	0.00	2.00	1.99	2.00	2.00	1.99
23.00	0.00	2.00	2.00	2.00	1.99	1.99
24.00	0.00	2.00	2.00	2.00	2.01	2.00
