Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.212s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	1.65	0.00	1.47	2.00	0.00	1.34	0.00
6.00	1.86	1.99	0.00	1.98	2.00	1.85	1.84	0.00
7.00	1.54	1.40	0.51	0.84	2.00	1.48	0.97	0.39
8.00	1.50	1.46	0.49	0.32	1.99	1.19	1.11	0.07
9.00	1.20	1.68	1.34	0.32	2.00	1.88	0.61	0.00
10.00	1.97	1.30	1.01	0.01	2.00	1.42	0.37	0.00
11.00	1.75	0.54	0.05	0.00	2.00	0.19	1.24	0.00
12.00	1.94	2.36	1.06	0.22	2.00	2.04	0.41	0.06
13.00	1.34	1.19	0.55	0.40	2.00	0.87	0.92	0.22
14.00	0.38	1.48	1.72	0.14	1.99	1.81	1.08	0.40
15.00	2.48	1.64	0.44	0.05	2.00	1.91	0.78	0.00
16.00	2.00	2.01	0.00	0.06	2.00	1.98	1.92	0.80
17.00	1.98	1.78	0.84	1.20	2.00	1.92	0.47	0.09
18.00	2.00	1.71	1.45	0.67	2.00	1.92	0.00	0.00
19.00	1.93	1.58	1.26	0.25	2.00	1.65	0.28	0.61
20.00	1.63	1.86	1.22	0.69	1.99	1.41	1.10	0.25
21.00	2.01	1.77	1.15	0.99	2.00	1.48	1.04	0.60
22.00	1.97	1.68	1.88	0.68	2.00	2.00	0.93	0.16
23.00	1.99	2.01	1.85	0.38	2.00	1.86	1.80	0.87
24.00	1.80	1.84	1.75	0.00	2.00	1.74	1.74	0.00
25.00	1.44	1.88	1.86	0.54	2.00	1.28	1.26	0.00
26.00	1.86	1.75	0.75	0.00	1.99	1.31	1.38	0.00
27.00	2.00	1.77	1.33	0.07	2.00	2.00	1.50	0.00
28.00	2.00	2.00	2.01	0.00	2.00	2.00	1.25	0.00
29.00	1.98	1.97	0.57	0.32	2.00	1.99	0.86	0.27
30.00	1.99	1.83	1.19	1.14	2.00	1.88	0.65	0.00
31.00	0.98	1.65	1.70	1.71	2.00	2.03	0.85	0.89
32.00	2.44	1.92	1.61	0.31	1.99	1.85	1.72	1.30
33.00	2.00	1.28	1.79	0.00	2.00	1.93	1.61	1.99
34.00	1.88	0.85	0.37	0.00	2.00	1.50	0.99	0.37
35.00	1.73	1.19	0.99	0.32	2.00	1.87	1.20	0.00
36.00	1.98	1.79	2.37	0.00	2.00	2.00	0.01	0.00
37.00	1.95	1.99	1.40	1.08	2.00	1.91	0.79	0.28
38.00	1.95	1.93	0.93	0.19	1.99	1.99	1.11	0.00
39.00	2.00	2.00	1.28	0.78	2.00	2.00	1.99	0.92
40.00	2.00	1.95	2.56	0.06	2.00	2.00	1.81	0.00
41.00	1.98	2.00	1.79	0.33	2.00	1.99	0.54	0.16
42.00	1.95	1.86	1.61	0.84	2.00	1.84	1.55	0.11
43.00	1.37	2.03	1.38	0.08	2.00	2.04	1.41	0.13
44.00	2.18	1.84	1.59	1.50	1.99	2.00	1.48	0.01
45.00	1.65	1.85	1.64	0.88	2.00	2.00	1.94	0.42
46.00	1.79	1.93	1.83	0.00	2.00	1.86	1.65	0.80
47.00	1.95	1.97	1.25	0.60	2.00	1.67	1.32	0.29
48.00	0.99	1.74	1.24	1.08	2.00	1.92	1.35	0.02
49.00	2.94	2.05	1.93	0.18	2.00	2.03	1.85	1.33
50.00	2.00	2.01	1.78	1.70	2.00	2.05	2.04	2.06
51.00	2.00	2.00	2.00	1.99	1.99	2.00	2.00	1.93
52.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.97
53.00	1.99	1.99	1.99	1.99	2.00	2.00	2.00	1.98
54.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99
55.00	2.00	1.99	2.00	1.98	2.00	2.00	2.00	0.55
56.00	2.00	2.00	2.00	2.00	2.00	1.99	2.00	0.00
57.00	0.68	2.00	2.00	2.00	1.99	2.00	2.00	1.45
58.00	0.00	2.00	2.00	2.00	2.00	2.00	1.99	1.85
59.00	0.00	2.00	1.99	2.00	2.00	2.00	2.00	1.92
60.00	0.00	2.00	2.00	1.99	2.00	2.00	1.98	1.88
61.00	0.00	1.99	2.00	1.98	2.00	2.00	2.00	1.85
62.00	0.00	1.99	2.00	2.00	2.00	2.00	2.00	1.87
63.00	0.54	1.74	1.34	0.94	1.99	1.22	1.04	0.85
64.00	2.08	0.87	0.55	0.55	2.00	1.85	1.05	0.31
65.00	1.93	2.10	1.98	0.01	2.00	2.04	1.75	0.00
66.00	1.86	1.91	1.48	0.78	2.00	1.77	1.47	0.00
67.00	1.94	1.92	1.97	0.00	2.00	1.97	1.65	0.49
68.00	1.99	1.99	1.97	0.20	2.00	2.00	1.99	0.27
69.00	2.00	1.83	1.35	0.93	1.99	1.57	1.39	0.05
70.00	2.00	2.00	1.93	0.33	2.00	2.07	1.91	1.20
71.00	1.75	1.64	1.65	0.64	2.00	1.57	1.66	0.51
72.00	1.63	1.80	1.88	0.05	2.00	2.00	1.78	0.21
73.00	1.90	1.77	1.93	0.66	2.00	0.16	1.85	0.00
74.00	1.78	1.90	1.86	0.00	2.00	0.00	1.75	0.00
75.00	1.71	1.70	1.72	0.88	1.99	0.92	1.28	1.72
76.00	1.65	1.91	1.64	0.69	2.00	1.32	1.63	1.41
77.00	2.11	1.85	1.81	0.40	2.00	1.73	0.04	0.65
78.00	2.01	1.90	1.88	1.42	2.00	2.08	1.87	0.40
79.00	2.00	1.98	1.75	0.60	2.00	1.92	0.57	0.04
80.00	1.99	1.98	1.92	0.47	2.00	1.99	0.00	0.04
81.00	1.98	2.00	1.65	0.94	1.99	2.00	0.00	1.01
82.00	2.00	2.00	1.68	0.00	2.00	1.86	0.00	0.75
83.00	2.00	1.99	1.97	1.38	2.00	1.99	0.00	0.00
84.00	2.00	1.87	2.01	1.26	2.00	2.00	0.00	1.12
85.00	0.61	0.64	0.62	0.54	2.00	0.62	0.00	0.02
