Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.268s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
91.00	1.99	1.87	2.00	2.00	2.00	1.92	1.99
92.00	2.00	1.91	2.00	2.00	2.00	1.91	2.00
93.00	1.99	1.94	1.99	1.99	1.99	1.91	2.00
94.00	2.00	1.93	2.00	2.00	2.00	1.92	2.00
95.00	2.00	1.95	2.00	2.00	2.00	1.99	2.00
96.00	2.00	1.94	2.00	2.00	2.00	1.97	2.00
97.00	1.99	1.90	2.00	2.00	1.99	1.92	1.98
98.00	2.00	1.91	2.00	2.00	1.99	1.93	2.00
99.00	2.00	1.97	1.99	2.00	1.99	1.98	1.99
100.00	2.00	1.94	2.00	1.99	2.00	1.94	2.00
101.00	2.00	1.87	2.00	2.00	2.00	1.90	1.98
102.00	1.99	1.87	2.00	2.00	2.00	1.97	2.00
103.00	1.99	1.91	2.00	2.00	1.99	1.94	2.00
104.00	2.00	1.97	2.00	2.00	1.99	1.92	1.99
105.00	1.99	1.88	2.00	2.00	2.00	1.91	1.99
106.00	1.99	1.92	1.99	1.99	1.98	1.91	1.98
107.00	1.98	1.87	2.00	2.00	2.00	1.92	1.98
108.00	2.00	1.93	2.00	2.00	2.00	1.94	2.00
109.00	1.98	1.91	2.00	2.00	2.00	1.91	1.97
110.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
111.00	1.97	1.93	2.00	2.00	1.99	1.93	1.98
112.00	2.00	1.91	1.99	1.99	2.00	1.93	2.00
113.00	2.00	2.00	2.00	2.00	2.00	1.97	2.00
114.00	2.00	2.00	2.00	2.00	1.99	1.98	2.00
115.00	2.00	1.95	2.00	2.00	1.99	1.97	2.00
116.00	1.99	1.99	2.00	2.00	2.00	1.91	1.99
117.00	2.00	1.99	2.00	2.00	1.99	1.97	2.00
118.00	2.00	2.00	1.99	1.99	2.00	1.94	2.00
119.00	2.00	2.00	2.00	2.00	2.00	1.94	1.99
120.00	2.00	2.00	2.00	2.00	2.00	1.90	2.00
121.00	1.98	1.98	2.00	2.00	2.00	1.94	2.00
122.00	2.00	2.00	2.00	2.00	1.99	1.92	1.99
123.00	2.00	1.99	2.00	2.00	2.00	1.93	1.99
124.00	1.99	2.00	1.99	1.99	1.98	1.90	2.00
125.00	2.00	2.00	2.00	2.00	1.99	1.94	2.00
126.00	2.00	1.97	2.00	2.00	2.00	1.95	2.00
127.00	2.00	2.00	2.00	2.00	2.00	1.92	1.99
128.00	1.98	1.99	2.00	2.00	2.00	1.95	2.00
129.00	2.00	1.97	2.00	2.00	1.99	1.94	1.98
130.00	2.00	1.93	1.99	1.99	1.99	1.93	2.00
131.00	2.00	1.95	2.00	2.00	2.00	1.95	2.00
132.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
133.00	1.99	1.94	2.00	2.00	1.99	1.92	1.99
134.00	2.00	1.94	2.00	2.00	2.00	1.94	1.99
135.00	1.98	1.90	2.00	2.00	1.97	1.94	1.99
136.00	1.99	1.94	1.99	1.99	1.99	1.94	1.98
137.00	1.99	1.93	2.00	2.00	1.99	1.95	1.98
138.00	2.00	1.88	2.00	2.00	2.00	1.91	2.00
139.00	2.00	1.92	2.00	2.00	2.00	1.95	2.00
140.00	2.00	1.90	2.00	2.00	2.00	1.91	1.99
141.00	1.95	1.93	2.00	2.00	1.98	1.88	2.00
142.00	2.00	1.90	1.99	2.00	2.00	1.92	2.00
143.00	2.00	1.93	2.00	1.99	2.00	1.91	1.99
144.00	2.00	1.90	2.00	2.00	2.00	1.92	2.00
145.00	2.00	1.93	2.00	2.00	2.00	1.93	1.99
146.00	1.99	1.90	2.00	2.00	2.00	1.93	1.98
147.00	2.00	1.93	2.00	2.00	1.99	1.94	2.00
148.00	2.00	1.91	2.00	2.00	2.00	1.87	2.00
149.00	1.99	1.91	1.99	1.99	2.00	1.97	2.00
150.00	2.00	1.91	2.00	2.00	2.00	1.90	2.00
151.00	2.00	1.90	2.00	2.00	2.00	1.99	1.99
152.00	1.99	1.92	2.00	2.00	2.00	1.92	2.00
153.00	1.99	1.93	2.00	2.00	1.99	1.93	1.99
154.00	2.00	1.88	2.00	2.00	2.00	1.91	2.00
155.00	2.00	1.93	1.99	1.99	1.98	1.95	1.99
156.00	1.98	1.91	2.00	2.00	2.00	1.94	1.99
157.00	1.99	1.97	2.00	2.00	2.00	1.98	1.98
158.00	2.00	1.93	2.00	2.00	2.00	1.94	1.99
159.00	1.99	1.91	2.00	2.00	2.00	1.93	1.99
160.00	2.00	1.95	2.00	2.00	1.98	1.92	2.00
161.00	1.99	1.98	1.99	1.99	1.99	1.98	1.99
162.00	2.00	1.93	2.00	2.00	1.99	1.92	2.00
163.00	1.97	1.95	2.00	2.00	2.00	1.95	2.00
164.00	1.99	1.95	2.00	2.00	2.00	1.97	2.00
165.00	2.00	1.93	2.00	2.00	1.99	1.92	1.99
166.00	1.99	1.92	2.00	2.00	2.00	1.94	1.99
167.00	2.00	1.94	1.99	1.99	1.99	1.94	1.99
168.00	2.00	1.91	2.00	2.00	2.00	1.91	2.00
169.00	1.99	1.88	2.00	2.00	2.00	1.95	2.00
170.00	1.99	1.92	2.00	2.00	2.00	1.97	2.00
171.00	2.01	1.93	2.00	2.00	2.00	1.93	1.98
172.00	1.99	1.88	2.00	2.00	1.99	1.97	2.00
173.00	2.00	1.94	1.99	1.99	2.00	1.93	2.00
174.00	2.00	1.88	2.00	2.00	2.00	1.91	2.00
175.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
176.00	1.98	1.95	2.00	2.00	2.00	1.90	1.99
177.00	1.99	1.97	2.00	2.00	2.00	1.93	2.01
178.00	2.00	1.91	2.00	2.00	1.99	1.95	1.99
179.00	1.99	1.94	1.99	1.99	2.00	1.98	1.99
10.2.1.2	2.04	7.84
10.1.1.1	2.03	2367.26
10.1.1.2	1.96	2133.13
10.1.1.3	2.02	381.51
10.1.1.5	2.03	1242.98
10.1.1.6	1.97	2036.83
10.1.1.7	2.02	2486.71
