Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.224s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.35	0.00	0.00	0.00	2.00	0.98	0.00	0.00	0.20	0.21
6.00	0.00	0.88	1.01	0.51	0.00	0.00	2.00	0.32	0.00	0.68	1.53	1.14
7.00	0.47	0.77	1.32	0.74	1.44	1.30	2.00	1.08	0.00	0.02	0.46	0.02
8.00	0.00	0.00	0.21	0.06	0.26	0.65	1.99	0.97	0.00	0.54	0.77	0.99
9.00	0.00	1.61	2.12	2.28	0.16	0.84	2.00	0.66	0.00	1.83	0.82	0.00
10.00	0.01	0.31	0.22	0.00	0.00	0.87	2.00	0.00	0.00	0.00	0.37	0.29
11.00	0.59	1.99	0.48	0.25	0.21	0.66	2.00	0.61	0.00	1.58	1.15	0.35
12.00	0.00	0.29	0.71	0.32	0.12	0.02	2.00	0.86	0.00	0.32	0.54	0.53
13.00	0.00	0.73	0.60	0.00	0.24	0.67	2.00	0.52	0.00	0.00	0.00	0.00
14.00	0.00	0.95	1.14	1.17	0.00	0.80	1.99	0.81	0.00	0.05	0.29	0.94
15.00	0.31	0.02	0.11	0.15	0.00	0.68	2.00	0.48	0.00	0.06	0.67	0.32
16.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00
17.00	0.22	0.29	0.21	0.26	0.22	0.65	2.00	0.39	0.00	0.00	0.92	0.15
18.00	0.11	0.77	0.86	0.81	0.58	0.25	2.00	0.40	0.00	0.00	0.20	0.59
19.00	0.77	1.13	0.35	0.05	0.19	0.00	2.00	0.00	0.00	0.12	0.42	0.00
20.00	0.22	1.11	1.39	0.61	0.09	1.63	1.99	1.26	0.00	0.09	0.94	1.01
21.00	0.45	0.01	0.29	0.31	0.15	0.33	2.00	0.93	0.00	0.00	0.87	0.57
22.00	0.00	0.00	0.65	0.61	0.05	0.71	2.00	1.21	0.00	0.14	0.98	0.55
23.00	0.39	0.27	1.06	0.18	1.17	0.86	2.00	0.82	0.00	1.53	1.55	0.27
24.00	0.33	0.00	0.46	0.09	0.38	1.07	2.00	0.53	0.00	0.14	0.82	1.11
