Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
84.00	2.00	2.00	2.00	2.00	2.00
85.00	2.00	2.00	2.00	2.00	2.00
86.00	1.98	2.00	2.00	1.98	1.98
87.00	2.00	2.00	1.99	2.00	2.00
88.00	1.99	2.00	2.00	2.00	2.00
89.00	1.99	1.99	2.00	2.00	1.99
90.00	2.00	2.00	2.00	1.99	2.00
91.00	2.00	2.00	2.00	2.00	1.98
92.00	1.99	2.00	2.00	2.00	2.00
93.00	2.00	2.00	1.99	2.00	1.98
94.00	2.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	1.98	2.00
96.00	2.00	1.99	2.00	1.99	1.99
97.00	2.00	2.00	2.00	2.01	2.00
98.00	2.00	2.00	2.00	2.00	1.99
99.00	1.86	1.91	2.00	1.91	1.91
100.00	2.12	2.10	1.99	1.91	0.34
101.00	1.97	1.99	2.00	1.84	2.86
102.00	2.00	2.00	2.00	2.00	2.00
103.00	1.99	1.99	2.00	1.99	2.00
104.00	2.00	2.00	2.00	1.99	2.00
105.00	1.95	2.00	2.00	1.97	1.99
106.00	2.00	2.00	1.99	1.99	2.00
107.00	1.99	2.00	2.00	2.00	2.01
108.00	2.00	2.00	2.00	1.99	1.98
109.00	1.98	1.99	2.00	2.00	2.01
110.00	1.99	2.00	2.00	1.99	2.00
111.00	1.99	2.00	2.00	1.93	1.92
112.00	1.94	1.94	1.99	1.52	1.40
113.00	2.05	2.03	2.00	1.98	2.00
114.00	2.00	2.01	2.00	2.00	2.00
115.00	2.00	1.99	2.00	1.99	2.00
116.00	1.97	2.00	2.00	2.00	1.99
117.00	1.99	2.00	2.00	2.00	1.98
118.00	2.00	2.00	1.99	2.00	2.00
119.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	1.99	2.00	2.00	1.99
122.00	2.00	2.00	2.00	1.99	1.99
123.00	1.99	2.00	2.00	1.99	2.00
124.00	1.99	1.99	1.99	2.00	2.00
125.00	2.00	2.01	2.00	1.99	1.99
126.00	1.97	1.99	2.00	2.01	2.01
127.00	1.99	2.00	2.00	1.99	1.99
128.00	1.99	2.00	2.00	2.00	2.00
129.00	2.00	1.99	2.00	2.00	1.98
130.00	1.99	2.00	1.99	2.00	1.99
131.00	1.99	2.00	2.00	2.00	1.98
132.00	2.00	1.99	2.00	1.86	1.86
133.00	2.00	2.00	2.00	2.00	1.99
134.00	2.00	2.00	2.00	2.00	2.00
135.00	1.99	2.00	2.00	1.99	1.99
136.00	1.99	2.00	1.99	2.00	2.00
137.00	1.99	1.99	2.00	2.00	2.00
138.00	2.00	1.99	2.00	2.00	1.99
139.00	1.99	2.00	2.00	2.00	1.99
140.00	2.00	2.00	2.00	1.99	2.00
141.00	1.99	2.00	2.00	1.99	1.99
142.00	2.00	2.00	2.00	2.00	2.00
143.00	1.98	2.00	1.99	1.99	1.99
144.00	2.00	1.99	2.00	2.00	2.00
145.00	1.99	1.99	2.00	1.99	1.99
146.00	2.00	2.00	2.00	2.00	2.00
147.00	2.00	2.00	2.00	2.00	2.00
148.00	1.99	2.00	2.00	1.99	2.00
149.00	1.99	2.00	1.99	2.00	1.99
150.00	2.00	1.99	2.00	2.00	1.99
151.00	2.00	1.99	2.00	1.99	2.00
152.00	2.00	2.01	2.00	2.00	2.00
153.00	2.00	1.99	2.00	2.00	2.00
154.00	1.99	2.00	2.00	2.00	2.00
155.00	1.99	2.00	1.99	2.00	1.99
156.00	2.00	2.00	2.00	1.99	2.00
157.00	1.98	1.99	2.00	1.97	1.98
158.00	2.00	2.00	2.00	2.00	1.99
159.00	1.99	2.00	2.00	2.00	1.99
160.00	2.00	2.00	2.00	2.00	2.00
161.00	1.99	2.00	1.99	2.00	1.98
162.00	1.99	1.99	2.00	2.00	2.01
163.00	1.99	2.00	2.00	1.97	1.97
164.00	2.00	2.00	2.00	2.00	1.99
165.00	1.99	2.00	2.00	1.99	2.00
166.00	1.99	2.00	2.00	1.99	2.00
167.00	2.00	2.00	1.99	1.99	1.98
168.00	2.00	2.00	2.00	2.00	2.01
169.00	2.00	2.00	2.00	2.00	1.98
170.00	2.00	1.99	2.00	2.00	1.99
171.00	2.00	1.99	2.00	1.97	1.99
172.00	1.99	1.99	2.00	2.01	2.00
173.00	2.00	2.01	1.99	1.98	2.00
174.00	2.00	2.00	2.00	2.01	2.00
175.00	1.98	2.00	2.00	1.99	2.00
176.00	1.99	1.99	2.00	2.00	1.99
177.00	2.00	2.00	2.00	1.99	1.99
178.00	1.99	2.00	2.00	1.99	1.99
179.00	2.00	2.00	1.99	2.01	1.98
10.2.1.2	2.04	7.88
10.1.1.1	2.03	7564.31
10.1.1.2	2.03	5111.40
10.1.1.4	2.02	8623.98
10.1.1.5	2.00	18952.75
