Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.08	0.00	0.60	0.00	0.00	0.00	2.00	0.00	0.22	0.00	0.00	0.00	0.00	0.22	0.18
6.00	0.00	0.00	0.00	0.51	0.00	0.06	0.00	0.00	0.00	2.00	0.00	0.35	0.00	0.00	0.00	0.00	0.37	0.06
7.00	0.00	0.04	0.00	0.22	0.00	0.92	0.86	0.00	0.00	2.00	0.00	1.58	0.00	0.44	0.00	0.00	0.62	0.75
8.00	0.00	0.60	0.00	0.08	0.00	0.08	0.09	0.00	0.00	1.99	0.00	0.86	0.00	0.21	0.00	0.00	0.09	0.14
9.00	0.00	0.02	0.01	1.33	0.00	0.26	0.11	0.00	0.00	2.00	0.00	0.21	0.00	0.09	0.00	0.00	0.58	0.02
10.00	0.00	0.01	0.00	0.42	0.00	0.06	0.00	0.00	0.00	2.00	0.00	0.18	0.00	0.02	0.00	0.00	0.24	0.15
11.00	0.00	0.46	0.00	0.09	0.00	0.18	0.37	0.00	0.00	2.00	0.00	0.58	0.00	0.16	0.00	0.00	0.62	0.48
12.00	0.00	1.84	2.41	0.01	0.00	0.26	1.57	0.00	0.00	2.00	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00
13.00	0.00	0.54	0.12	0.00	0.00	0.67	0.07	0.00	0.00	2.00	0.00	0.53	0.00	0.18	0.00	0.00	0.00	0.00
14.00	0.00	1.48	0.00	0.00	0.00	0.89	0.95	0.00	0.00	1.99	0.00	1.10	0.00	1.57	0.00	0.00	0.02	0.04
15.00	0.00	0.39	0.00	0.22	0.00	0.32	0.27	0.00	0.00	2.00	0.00	0.39	0.00	0.06	0.00	0.00	1.25	0.14
16.00	0.00	0.01	0.00	0.32	0.00	0.69	0.15	0.00	0.00	2.00	0.00	0.48	0.00	0.15	0.00	0.00	0.59	0.00
17.00	0.00	0.00	0.00	0.14	0.00	1.05	0.00	0.00	0.00	2.00	0.00	0.99	0.00	0.00	0.00	0.00	1.45	0.34
