Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.286s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.45	0.34	0.00	0.00	0.00	1.99	1.81	1.10	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.72	2.21	0.67	0.00	0.00	2.00	1.98	2.21	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.58	0.04	0.87	0.00	0.00	2.00	1.88	1.19	0.00	0.46	0.00	0.00
5.00	0.00	0.00	1.81	1.11	0.44	0.00	0.00	2.00	1.93	1.90	0.00	0.45	0.00	0.00
6.00	0.00	1.45	1.66	1.08	0.51	0.00	0.00	2.00	1.99	1.28	0.00	0.74	0.00	0.00
7.00	0.00	1.98	1.22	0.39	0.01	0.38	0.00	2.00	1.99	1.53	0.00	0.34	0.00	0.00
8.00	0.00	1.85	1.55	1.50	0.24	0.00	0.00	1.99	2.00	1.39	0.00	0.06	0.00	0.00
9.00	0.00	1.73	1.95	1.25	0.49	0.15	0.00	2.00	1.91	1.61	0.00	0.57	0.00	0.00
10.00	0.00	1.54	1.60	0.75	0.00	0.00	0.00	2.00	2.01	1.06	0.00	0.85	0.00	0.00
11.00	0.00	1.93	1.65	1.84	0.00	0.00	0.00	2.00	1.90	2.12	0.00	0.00	0.00	0.00
12.00	0.00	1.98	1.74	1.32	0.18	0.01	0.00	2.00	1.99	1.75	0.00	1.21	0.00	0.00
13.00	0.00	1.87	1.54	1.28	0.20	0.14	0.00	2.00	1.77	0.85	0.00	0.37	0.00	0.00
