Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.459s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.40	0.00
4.00	0.00	0.00	2.00	0.00
5.00	0.48	1.34	2.00	1.13
6.00	0.73	1.64	2.00	1.97
7.00	0.54	1.67	2.00	1.87
8.00	0.61	1.78	1.99	2.08
9.00	0.44	1.77	2.00	1.93
10.00	0.49	2.10	2.00	1.95
11.00	0.47	1.98	2.00	1.95
12.00	0.00	2.65	2.00	2.12
13.00	0.31	1.78	2.00	2.00
14.00	1.18	1.32	1.99	1.98
15.00	0.54	2.05	2.00	1.98
16.00	0.47	1.79	2.00	1.88
17.00	0.33	1.88	2.00	1.91
18.00	0.41	1.85	2.00	2.03
19.00	0.00	2.24	2.00	2.06
20.00	0.00	2.65	1.99	2.05
21.00	0.00	1.95	2.00	1.94
22.00	0.00	2.03	2.00	2.00
23.00	1.21	1.26	2.00	1.99
24.00	0.66	1.51	2.00	2.01
25.00	0.25	1.99	2.00	2.00
26.00	0.33	2.48	1.99	1.71
27.00	0.00	2.18	2.00	2.19
28.00	0.00	2.16	2.00	2.05
29.00	0.00	2.00	2.00	2.00
30.00	0.00	2.00	2.00	2.00
31.00	0.00	2.00	2.00	1.99
32.00	0.00	1.99	1.99	2.01
33.00	0.00	2.00	2.00	2.00
34.00	0.00	2.00	2.00	1.99
35.00	0.00	2.00	2.00	2.00
36.00	0.00	2.00	2.00	2.00
37.00	0.00	2.00	2.00	2.00
38.00	0.00	2.00	1.99	2.00
39.00	0.00	2.00	2.00	1.99
40.00	0.00	2.00	2.00	2.00
41.00	0.00	1.99	2.00	2.00
42.00	0.00	2.00	2.00	2.00
43.00	0.00	0.04	2.00	0.02
