Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.236s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.79	0.00
4.00	0.00	0.00	2.00	0.00
5.00	0.72	1.35	2.00	1.27
6.00	0.61	1.55	2.00	1.95
7.00	0.41	1.95	2.00	2.12
8.00	0.69	1.70	1.99	1.85
9.00	0.32	2.04	2.00	2.05
10.00	0.42	1.93	2.00	2.00
11.00	0.48	1.88	2.00	1.48
12.00	0.00	2.38	2.00	2.58
13.00	0.00	2.32	2.00	1.99
14.00	0.00	2.00	1.99	2.00
15.00	0.00	1.99	2.00	2.01
16.00	0.00	2.01	2.00	1.97
17.00	0.00	1.99	2.00	2.00
18.00	0.00	2.00	2.00	2.00
19.00	0.00	2.00	2.00	2.00
20.00	0.00	1.99	1.99	2.00
21.00	0.00	2.00	2.00	1.99
22.00	0.00	2.00	2.00	2.00
23.00	0.00	2.00	2.00	2.00
24.00	0.00	2.00	2.00	2.00
25.00	0.00	1.99	2.00	2.00
26.00	0.00	2.01	1.99	1.99
27.00	0.00	1.98	2.00	2.01
28.00	0.00	2.00	2.00	1.99
29.00	0.00	2.00	2.00	2.00
30.00	0.00	2.00	2.00	2.00
31.00	0.00	2.00	2.00	2.00
32.00	0.00	2.00	1.99	1.99
33.00	0.00	2.00	2.00	2.00
34.00	0.00	1.99	2.00	2.01
35.00	0.00	2.00	2.00	1.99
36.00	0.00	2.00	2.00	2.00
37.00	0.00	2.00	2.00	2.00
38.00	0.00	2.00	1.99	2.00
39.00	0.00	1.99	2.00	2.00
40.00	0.00	2.00	2.00	2.00
41.00	0.14	1.79	2.00	1.94
42.00	0.00	2.10	2.00	2.05
43.00	0.59	1.93	2.00	1.90
44.00	0.81	1.60	1.99	1.99
45.00	0.49	1.95	2.00	2.01
46.00	0.22	2.13	2.00	2.01
