Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.250s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	0.95	0.93	1.00	2.00	1.18	0.95	0.00	0.94
6.00	1.18	1.99	1.99	2.00	2.00	1.99	1.94	0.00	2.00
7.00	2.00	1.98	2.00	1.99	2.00	2.00	1.98	1.17	2.00
8.00	2.00	1.93	1.99	2.00	1.99	2.00	2.00	1.95	2.00
9.00	1.97	1.97	1.99	2.00	2.00	2.00	2.00	1.98	1.98
10.00	2.00	1.94	1.97	2.00	2.00	2.00	1.99	1.97	1.99
11.00	2.00	1.98	2.00	2.00	2.00	1.99	1.99	1.97	1.97
12.00	2.00	1.91	1.97	2.00	2.00	2.01	1.98	1.93	2.00
13.00	1.97	1.93	2.00	2.00	2.00	1.99	1.99	1.93	1.95
14.00	2.00	1.97	1.98	1.99	1.99	1.99	1.98	1.95	2.00
15.00	1.99	1.97	1.99	2.00	2.00	2.00	2.00	1.97	1.98
16.00	2.00	1.95	1.99	2.00	2.00	2.00	1.94	1.92	1.97
17.00	1.98	1.97	1.98	2.00	2.00	1.99	1.98	2.00	2.00
18.00	2.00	1.95	1.99	2.00	2.00	2.00	1.99	1.97	2.00
19.00	1.99	1.99	1.99	2.00	2.00	1.97	1.98	1.98	1.99
20.00	2.00	1.92	1.99	1.99	1.99	1.98	1.99	1.97	2.00
21.00	2.00	1.95	2.00	2.00	2.00	1.99	1.99	1.97	1.98
22.00	1.99	1.97	2.00	2.00	2.00	2.00	2.00	1.97	2.00
23.00	2.00	1.99	1.97	2.00	2.00	1.98	1.99	1.97	1.98
24.00	2.00	1.93	2.01	2.00	2.00	2.01	1.99	1.98	2.00
25.00	1.99	1.98	1.98	2.00	2.00	2.00	1.98	1.97	2.00
26.00	1.98	1.98	2.00	1.99	1.99	1.99	2.00	1.94	1.99
27.00	1.98	1.90	2.00	2.00	2.00	2.00	1.98	1.94	1.98
28.00	1.99	1.94	1.98	2.00	2.00	2.00	1.99	1.94	1.99
29.00	1.99	1.98	2.01	2.00	2.00	1.99	1.98	1.92	1.98
30.00	2.00	1.92	1.99	2.00	2.00	1.99	2.00	1.95	2.00
31.00	2.00	1.94	1.97	2.00	2.00	1.99	1.98	1.95	1.98
32.00	2.00	1.99	1.99	1.99	1.99	1.99	2.00	1.97	2.00
33.00	1.97	1.98	2.00	2.00	2.00	1.99	1.98	1.95	1.98
34.00	1.99	1.98	1.99	2.00	2.00	1.98	2.00	1.94	1.99
35.00	1.99	1.97	2.00	2.00	2.00	1.99	1.99	1.97	1.99
36.00	1.99	1.94	1.95	2.00	2.00	1.99	1.98	1.92	1.99
37.00	1.98	1.97	2.00	2.00	2.00	2.00	1.99	1.97	1.99
38.00	2.00	1.95	2.00	1.99	1.99	1.98	1.99	1.98	2.00
39.00	1.99	1.94	1.99	2.00	2.00	1.98	2.00	1.93	2.00
40.00	2.00	1.94	1.99	2.00	2.00	2.00	1.99	1.97	2.00
41.00	1.99	1.97	1.98	2.00	2.00	2.00	1.98	1.95	1.97
42.00	2.00	1.95	1.98	2.00	2.00	1.99	1.99	1.95	2.00
43.00	1.99	1.95	1.99	2.00	2.00	2.01	2.00	1.99	2.00
44.00	2.00	1.97	1.97	1.99	1.99	1.99	2.00	1.97	2.00
45.00	2.00	1.94	1.99	2.00	2.00	1.99	2.00	1.98	2.00
46.00	1.97	1.99	1.98	2.00	2.00	2.00	1.98	1.97	1.98
47.00	2.00	1.97	1.99	2.00	2.00	2.00	1.99	1.97	1.97
48.00	2.00	1.94	1.98	2.00	2.00	1.99	2.01	1.91	2.00
49.00	1.98	1.94	2.00	2.00	2.00	2.00	1.98	1.95	2.00
50.00	2.00	1.98	1.99	1.99	2.00	1.98	1.98	1.97	2.00
51.00	2.00	1.98	1.98	2.00	1.99	2.00	2.00	1.97	1.99
52.00	1.99	1.95	1.95	2.00	2.00	1.99	1.99	1.94	2.00
53.00	1.99	1.92	1.99	2.00	2.00	1.99	2.00	1.98	1.98
54.00	2.00	1.94	1.98	2.00	2.00	2.00	1.97	1.91	1.99
55.00	1.99	1.95	1.98	2.00	2.00	2.00	1.95	1.97	1.97
56.00	1.97	1.93	1.99	2.00	2.00	1.99	1.99	1.97	1.99
57.00	1.98	1.99	1.98	1.99	1.99	2.00	1.99	1.93	2.00
58.00	2.00	1.93	1.99	2.00	2.00	1.99	2.00	1.95	2.00
59.00	1.97	1.92	1.98	2.00	2.00	1.99	1.97	1.94	1.98
60.00	2.00	1.93	1.98	2.00	2.00	1.98	1.99	1.95	2.00
61.00	1.99	1.98	1.98	2.00	2.00	2.00	2.00	1.99	1.98
