Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.244s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	0.00	1.26	1.26	2.00	1.27	1.25	0.00
6.00	0.71	1.04	1.52	0.98	2.00	1.88	1.64	0.00
7.00	1.06	1.08	0.31	0.21	2.00	0.86	0.49	0.00
8.00	1.80	1.54	1.06	0.44	1.99	1.85	0.98	0.08
9.00	1.99	2.11	1.64	0.87	2.00	1.51	1.15	0.00
10.00	2.01	1.97	1.61	0.00	2.00	2.25	0.39	0.00
11.00	2.00	1.88	0.62	0.11	2.00	1.99	1.61	0.32
12.00	1.55	1.00	0.18	0.06	2.00	1.99	0.97	0.00
13.00	1.20	1.33	0.21	0.32	2.00	1.72	0.41	0.00
14.00	1.24	0.61	0.05	0.35	1.99	1.02	0.69	0.00
15.00	1.11	0.64	0.20	0.52	2.00	1.18	0.05	0.00
16.00	1.97	1.25	0.00	0.20	2.00	1.08	0.87	0.37
17.00	1.55	1.35	0.00	0.00	2.00	2.17	0.42	0.00
18.00	1.83	1.42	0.45	0.48	2.00	0.93	0.01	0.42
19.00	0.64	0.08	1.24	0.12	2.00	1.01	0.08	0.00
20.00	1.87	1.60	1.30	0.99	1.99	1.93	0.01	0.00
21.00	1.87	1.77	1.39	0.62	2.00	1.75	0.00	0.66
22.00	1.98	1.92	1.38	0.48	2.00	1.90	0.00	0.31
23.00	1.94	1.78	1.34	1.41	2.00	1.85	1.37	0.86
24.00	1.97	1.94	0.40	0.29	2.00	2.00	1.57	0.40
25.00	1.99	2.00	1.99	0.04	2.00	2.00	1.99	1.99
26.00	1.98	1.81	1.45	0.49	1.99	2.00	1.63	1.37
27.00	1.85	1.97	0.39	0.11	2.00	1.08	0.04	0.00
28.00	2.01	1.94	1.02	0.82	2.00	1.94	1.48	0.79
29.00	1.86	1.74	1.33	0.18	2.00	1.71	1.11	0.80
30.00	1.99	2.00	2.12	0.67	2.00	2.00	1.99	0.00
31.00	1.99	1.71	1.60	0.07	2.00	1.87	0.58	0.00
32.00	1.31	0.87	0.55	0.57	1.99	1.24	1.90	0.38
33.00	2.36	2.10	1.98	0.22	2.00	1.86	1.44	1.83
34.00	2.00	1.98	1.99	0.00	2.00	2.00	0.91	0.72
35.00	1.83	1.92	0.94	0.00	2.00	1.86	1.11	0.87
36.00	2.00	1.99	1.74	0.01	2.00	1.83	1.68	0.00
37.00	1.85	1.78	1.53	0.00	2.00	1.66	0.16	0.67
38.00	1.60	1.83	1.47	2.16	1.99	1.88	1.60	0.91
39.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	0.60
40.00	2.00	1.51	1.95	0.94	2.00	1.97	0.89	0.78
41.00	1.75	1.93	1.88	0.24	2.00	1.91	1.53	0.26
42.00	1.98	1.93	1.91	0.00	2.00	1.90	1.70	0.00
43.00	2.00	1.95	1.90	0.39	2.00	2.00	1.72	0.60
44.00	1.99	1.94	1.98	0.84	1.99	1.99	1.92	0.66
45.00	1.95	1.81	1.73	0.74	2.00	1.87	1.59	0.01
46.00	1.78	1.38	0.14	0.00	2.00	0.64	0.01	0.00
47.00	2.00	1.71	0.71	0.57	2.00	1.60	1.02	0.00
48.00	2.00	1.93	1.38	0.00	2.00	2.21	0.74	0.52
49.00	1.99	1.94	0.61	0.00	2.00	1.72	2.11	0.06
50.00	2.00	2.04	2.31	0.21	2.00	2.00	1.80	0.47
51.00	1.79	0.19	1.39	0.37	1.99	1.67	1.24	0.69
52.00	2.00	0.00	2.12	0.81	2.00	2.08	2.00	1.92
53.00	0.26	0.00	0.72	0.11	2.00	1.93	1.60	0.62
54.00	0.00	0.00	2.54	1.37	2.00	1.90	1.14	1.04
55.00	0.00	1.83	1.95	1.40	2.00	2.03	1.81	1.40
56.00	0.00	1.87	1.51	0.08	2.00	1.66	1.65	0.77
57.00	1.14	0.75	1.54	0.02	1.99	1.71	1.65	0.16
58.00	2.00	2.80	1.72	0.33	2.00	2.00	1.83	0.00
59.00	2.00	1.88	1.25	0.91	2.00	1.83	1.81	1.41
60.00	1.99	2.00	1.28	0.22	2.00	2.00	1.99	0.61
61.00	2.00	1.95	1.81	0.11	2.00	2.01	1.75	0.28
62.00	1.78	1.95	1.92	1.32	2.00	1.98	1.70	0.64
63.00	1.99	1.95	1.52	0.00	1.99	0.57	0.39	0.57
64.00	2.00	2.00	1.97	1.48	2.00	0.00	1.19	0.01
65.00	2.00	2.00	1.95	0.53	2.00	1.34	1.86	0.00
66.00	1.99	1.72	0.73	1.17	2.00	1.26	0.73	0.00
67.00	0.35	1.73	1.22	0.00	2.00	1.75	1.51	0.00
68.00	0.00	1.60	1.34	0.49	2.00	1.45	1.44	0.00
69.00	0.00	1.97	0.54	0.49	1.99	2.13	2.12	0.89
70.00	0.00	1.83	0.00	0.29	2.00	1.98	1.58	0.47
71.00	1.32	1.73	0.00	0.00	2.00	1.81	1.53	1.10
72.00	2.00	2.00	0.04	0.31	2.00	2.00	1.95	1.14
73.00	1.40	1.93	0.46	0.82	2.00	1.35	1.50	0.00
74.00	2.06	2.00	1.99	0.99	2.00	2.31	2.27	0.31
75.00	1.42	1.44	1.22	0.20	1.99	2.00	1.37	0.16
76.00	1.98	2.05	1.39	0.93	2.00	1.66	1.94	0.06
77.00	1.98	1.44	1.52	0.32	2.00	1.41	0.25	0.00
78.00	2.00	1.84	1.88	0.00	2.00	2.00	1.78	0.48
79.00	1.99	1.99	1.98	1.27	2.00	1.99	1.71	0.48
80.00	1.99	1.99	1.98	0.00	2.00	1.99	1.98	0.60
81.00	1.99	1.94	1.94	1.00	1.99	2.01	2.00	1.48
