Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.235s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.31	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.85	1.07	1.11	2.00	1.26	1.21
6.00	1.14	1.46	1.72	2.00	2.01	1.94
7.00	0.94	1.52	1.93	2.00	1.98	1.99
8.00	0.37	0.64	2.41	1.99	0.61	0.61
9.00	0.62	2.06	1.32	2.00	2.90	2.80
10.00	0.77	1.52	1.84	2.00	1.99	1.97
11.00	0.89	1.28	2.30	2.00	2.01	1.95
12.00	1.26	1.47	1.57	2.00	1.98	1.71
13.00	0.16	1.72	1.98	2.00	1.85	1.97
14.00	0.86	1.53	1.92	1.99	1.99	1.99
15.00	0.97	1.48	1.85	2.00	2.01	2.01
16.00	0.87	1.52	1.86	2.00	1.98	1.92
17.00	0.48	1.80	2.10	2.00	2.00	1.97
18.00	0.00	2.33	2.32	2.00	2.00	2.01
19.00	0.78	1.72	1.72	2.00	2.00	2.03
20.00	1.19	1.52	1.67	1.99	2.00	1.99
21.00	0.94	1.55	1.90	2.00	1.99	1.97
22.00	0.61	1.04	2.46	2.00	1.92	0.61
23.00	0.00	0.00	2.00	2.00	1.99	2.81
24.00	0.00	0.99	2.00	2.00	1.78	1.78
25.00	0.05	1.99	1.93	2.00	2.00	1.98
26.00	1.38	1.33	1.45	1.99	1.98	1.95
27.00	0.44	2.05	2.21	2.00	0.37	0.06
28.00	0.42	2.16	2.17	2.00	1.24	0.74
29.00	1.46	1.61	1.61	2.00	0.99	0.00
30.00	0.54	2.05	2.06	2.00	1.26	0.46
31.00	0.60	1.95	2.16	2.00	2.00	0.89
32.00	0.86	0.24	2.13	1.99	2.00	1.21
33.00	0.12	1.34	1.85	2.00	1.98	1.99
34.00	0.53	1.72	1.94	2.00	2.00	2.00
35.00	0.40	1.66	2.01	2.00	2.01	1.93
36.00	1.38	1.33	1.55	2.00	1.98	2.00
37.00	0.78	1.28	2.14	2.00	2.00	1.99
38.00	0.00	1.77	1.80	1.99	2.00	1.97
39.00	0.57	1.06	2.38	2.00	1.50	1.44
40.00	1.01	1.34	1.44	2.00	2.00	2.01
41.00	0.51	0.78	2.37	2.00	1.99	1.98
42.00	0.00	0.00	2.00	2.00	1.99	2.00
43.00	1.25	1.24	1.50	2.00	1.99	1.97
44.00	0.95	1.54	1.92	1.99	1.95	1.91
45.00	0.60	1.00	2.32	2.00	1.55	1.37
46.00	0.00	1.22	1.98	2.00	1.99	1.98
47.00	0.47	2.07	1.42	2.00	1.98	1.97
48.00	0.25	1.99	2.17	2.00	1.99	2.00
49.00	0.28	0.93	2.32	2.00	2.00	2.01
50.00	0.00	0.00	1.99	2.00	1.99	2.00
51.00	0.51	0.79	1.80	1.99	2.00	1.98
52.00	1.79	0.87	1.87	2.00	2.00	2.01
53.00	1.63	0.47	1.67	2.00	1.72	1.64
54.00	0.79	0.48	1.41	2.00	1.24	1.24
55.00	0.85	0.80	2.45	2.00	2.00	1.99
56.00	0.58	0.41	1.97	2.00	1.98	1.97
57.00	0.49	1.28	1.81	1.99	2.00	1.94
58.00	0.01	2.18	2.18	2.00	1.99	2.05
59.00	0.37	0.78	1.99	2.00	2.00	1.99
60.00	0.00	0.41	1.72	2.00	2.00	1.97
61.00	0.00	1.19	1.95	2.00	2.00	1.98
62.00	0.65	2.06	1.60	2.00	2.00	2.03
63.00	0.92	1.19	2.30	1.99	1.97	1.93
64.00	1.27	1.41	1.64	2.00	2.00	2.03
65.00	0.71	1.71	1.84	2.00	2.00	1.94
66.00	0.85	1.34	1.60	2.00	1.57	0.04
67.00	0.85	1.52	1.81	2.00	1.83	1.67
68.00	0.11	1.28	1.98	2.00	2.00	1.35
69.00	0.08	1.19	2.38	1.99	2.00	1.97
70.00	0.19	0.25	2.08	2.00	2.00	2.03
71.00	0.14	1.14	1.63	2.00	1.99	1.93
72.00	0.00	0.00	2.38	2.00	2.00	2.05
73.00	1.17	1.22	1.57	2.00	2.00	1.95
74.00	0.98	1.58	1.78	2.00	2.00	1.99
75.00	0.93	1.54	1.90	1.99	2.00	1.97
76.00	0.92	1.47	1.81	2.00	1.99	1.98
77.00	0.97	1.18	2.20	2.00	1.99	1.98
78.00	1.18	1.52	1.70	2.00	2.00	2.00
79.00	0.94	1.52	1.92	2.00	2.00	2.00
80.00	0.79	1.26	2.21	2.00	1.99	1.99
81.00	1.11	1.68	1.55	1.99	2.00	1.95
82.00	0.95	1.48	1.88	2.00	1.98	1.99
83.00	0.52	0.84	2.45	2.00	2.01	2.01
84.00	0.40	0.40	2.00	2.00	2.01	2.00
85.00	0.00	1.46	2.00	2.00	1.98	2.00
86.00	0.13	1.94	1.98	2.00	1.99	1.95
87.00	1.38	1.41	1.50	1.99	2.00	2.03
88.00	1.00	1.40	1.93	2.00	2.00	1.99
89.00	1.01	1.46	1.83	2.00	1.99	2.00
90.00	0.97	1.48	1.92	2.00	1.99	1.98
91.00	0.85	1.20	2.25	2.00	2.01	2.00
92.00	0.52	0.52	2.16	2.00	2.00	2.01
93.00	0.57	2.12	1.41	1.99	2.00	1.97
94.00	0.92	1.41	1.93	2.00	1.98	1.98
95.00	0.91	1.55	1.91	2.00	1.99	2.01
96.00	0.86	1.55	1.86	2.00	1.99	1.97
97.00	0.99	1.46	1.90	2.00	2.01	1.98
98.00	0.00	0.00	2.54	2.00	2.00	2.01
99.00	1.44	1.44	1.47	2.00	1.99	1.98
100.00	0.87	1.53	1.95	1.99	2.00	1.99
101.00	0.71	1.60	1.84	2.00	2.00	1.99
102.00	0.87	1.57	1.91	2.00	2.00	1.98
103.00	0.97	1.48	1.88	2.00	1.99	1.98
104.00	0.91	1.55	1.91	2.00	2.00	2.01
105.00	0.94	1.15	2.08	2.00	1.55	1.57
106.00	0.95	1.24	2.12	1.99	2.16	0.49
107.00	0.12	1.64	1.64	2.00	2.01	2.03
108.00	0.00	2.21	2.20	2.00	1.60	1.63
109.00	0.49	1.99	1.99	2.00	2.24	2.21
110.00	0.95	1.63	1.66	2.00	1.81	0.59
111.00	0.82	1.38	1.71	2.00	1.72	2.36
112.00	0.61	0.94	2.45	1.99	1.37	0.00
113.00	0.68	1.60	1.78	2.00	0.71	2.94
114.00	1.38	1.51	1.67	2.00	0.00	2.03
115.00	0.88	1.55	1.90	2.00	1.30	1.99
116.00	1.04	1.44	1.87	2.00	2.04	1.93
117.00	0.79	1.58	1.85	2.00	1.99	2.01
118.00	0.91	1.57	1.90	1.99	2.00	2.00
119.00	0.80	1.35	2.25	2.00	1.98	1.99
120.00	0.00	0.00	2.17	2.00	2.00	2.00
121.00	0.67	1.10	1.98	2.00	1.98	1.98
122.00	0.35	1.74	1.39	2.00	1.85	1.74
123.00	0.73	1.53	1.95	2.00	2.00	2.03
124.00	0.41	1.11	2.33	1.99	1.84	1.84
125.00	0.28	1.63	1.50	2.00	1.98	1.97
126.00	0.22	0.33	2.30	2.00	2.00	1.97
127.00	1.28	1.44	1.52	2.00	1.94	1.87
128.00	0.64	1.73	1.98	2.00	1.54	1.44
129.00	0.95	1.51	1.73	2.00	2.00	1.98
130.00	0.97	1.52	1.87	1.99	1.97	1.94
131.00	1.04	1.25	2.24	2.00	2.04	2.00
132.00	1.17	1.44	1.63	2.00	2.00	2.03
133.00	0.94	1.52	1.94	2.00	1.97	1.97
134.00	0.81	1.52	1.92	2.00	2.03	2.03
135.00	0.89	1.57	1.95	2.00	1.99	1.92
136.00	0.92	1.42	1.90	1.99	2.00	2.01
137.00	0.51	1.00	2.39	2.00	1.99	2.00
138.00	0.07	0.20	1.99	2.00	1.98	2.00
139.00	1.01	1.01	1.66	2.00	2.00	1.99
140.00	1.02	1.53	1.71	2.00	2.00	2.01
141.00	0.89	1.53	1.84	2.00	1.98	1.94
142.00	0.91	1.52	1.87	2.00	1.99	2.01
143.00	0.81	1.45	1.91	1.99	2.01	1.98
144.00	0.86	1.59	1.90	2.00	1.99	1.99
145.00	0.48	0.88	2.40	2.00	2.00	1.99
146.00	0.00	0.00	2.00	2.00	1.99	1.98
147.00	1.12	1.14	1.58	2.00	2.01	1.94
148.00	0.95	1.47	1.74	2.00	1.80	1.78
149.00	0.89	1.45	1.88	1.99	1.99	1.98
150.00	0.93	1.53	1.91	2.00	2.01	2.00
151.00	0.94	1.40	1.79	2.00	1.81	1.78
