Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.357s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.21	0.80	0.08	0.00
3.00	0.00	0.00	0.00	0.00	1.94	0.00	0.00	0.00	2.00	0.47	0.00	0.00	1.63	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.94	0.31	0.31	0.11
5.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.40	0.95	0.00	0.00
6.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.53	1.37	0.28	0.00
7.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	2.00	0.66	0.00	0.00	1.32	1.19	0.57	0.53
8.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	1.99	2.12	0.00	0.00	2.00	2.00	0.86	1.10
9.00	0.00	0.00	0.00	0.00	1.10	0.00	0.00	0.00	2.00	0.09	0.00	0.00	0.54	0.52	0.35	0.35
10.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.47	0.95	0.31	0.18
11.00	0.00	0.00	0.00	0.00	1.90	0.00	0.00	0.00	2.00	2.56	0.00	0.00	1.01	1.70	0.11	0.04
12.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	2.00	0.48	0.00	0.00	1.26	1.10	0.00	0.00
13.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	2.00	0.48	0.00	0.00	1.31	0.54	0.22	0.00
14.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	1.99	0.31	0.00	0.00	0.53	0.89	0.33	0.40
15.00	0.00	0.00	0.00	0.00	1.19	0.00	0.00	0.00	2.00	2.71	0.00	0.00	1.91	1.64	0.21	0.14
16.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	2.00	1.18	0.00	0.00	0.75	1.20	1.00	0.31
17.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	2.00	1.34	0.00	0.00	1.46	0.45	0.19	0.18
18.00	0.00	0.00	0.00	0.00	1.94	0.00	0.00	0.00	2.00	1.98	0.00	0.00	1.67	1.61	1.26	1.52
19.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	2.00	1.27	0.00	0.00	1.86	1.58	0.66	0.65
20.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	1.99	0.49	0.00	0.00	1.84	1.14	0.00	0.00
21.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	2.00	0.67	0.00	0.00	2.00	1.13	0.55	0.18
22.00	0.00	0.00	0.00	0.00	2.06	0.00	0.00	0.00	2.00	1.28	0.00	0.00	2.00	1.78	0.34	0.33
23.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	2.00	0.40	0.00	0.00	1.59	0.99	0.66	1.24
24.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	2.00	0.07	0.00	0.00	1.99	1.55	0.75	0.01
25.00	0.00	0.00	0.00	0.00	2.25	0.00	0.00	0.00	2.00	2.11	0.00	0.00	0.67	1.33	0.86	0.44
26.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	1.99	4.39	0.00	0.00	1.87	1.55	0.05	0.00
27.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	2.00	0.18	0.00	0.00	1.91	1.51	0.75	0.53
28.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00	0.00	2.00	1.30	0.00	0.00	1.97	1.14	0.16	0.16
29.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	2.00	0.66	0.00	0.00	1.02	0.34	0.68	0.57
30.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.93	0.00	0.00	1.91	1.93	0.91	1.01
31.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	2.00	0.48	0.00	0.00	1.53	1.15	0.21	0.21
