Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.169s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.28	0.00	1.18	1.31	2.00	1.48	1.25	1.28	0.00
6.00	2.00	1.28	1.92	2.00	2.00	2.01	1.97	2.00	1.52
7.00	1.99	1.95	1.99	1.99	2.00	1.99	1.98	1.95	1.99
8.00	2.00	1.93	2.00	2.00	1.99	2.00	1.99	1.94	2.00
9.00	1.98	1.93	1.99	2.00	2.00	1.99	1.99	1.97	1.94
10.00	1.99	1.94	1.98	2.00	2.00	1.99	2.00	1.88	2.01
11.00	2.00	1.93	2.01	2.00	2.00	2.00	1.99	1.93	1.94
12.00	2.00	1.99	1.97	2.00	2.00	1.98	1.99	1.90	2.00
13.00	1.98	1.94	1.99	2.00	2.00	1.99	1.99	1.97	1.99
14.00	2.00	1.94	1.98	1.99	1.99	1.99	1.99	1.98	2.00
15.00	1.99	1.99	1.97	2.00	2.00	2.00	2.00	1.97	1.98
16.00	1.99	1.92	2.00	2.00	2.00	2.00	2.00	1.95	1.97
17.00	1.98	1.99	1.98	2.00	2.00	1.98	1.97	1.92	2.00
18.00	2.00	1.95	2.00	2.00	2.00	1.99	1.99	1.97	2.00
19.00	2.00	1.95	1.95	2.00	2.00	2.00	1.95	1.94	1.98
20.00	2.00	1.91	2.00	1.99	1.99	2.00	1.97	1.95	2.00
21.00	1.98	1.97	1.99	2.00	2.00	2.00	2.00	1.94	1.98
22.00	1.99	1.95	1.99	2.00	2.00	2.00	2.00	1.95	1.99
23.00	1.97	1.98	1.98	2.00	2.00	2.00	1.99	1.95	1.98
24.00	2.00	1.95	2.00	2.00	2.00	1.98	1.98	1.97	2.00
25.00	2.00	1.97	1.99	2.00	2.00	1.99	1.98	1.98	2.00
26.00	1.99	1.97	2.00	1.99	1.99	2.00	1.99	1.94	2.00
27.00	1.99	1.98	1.99	2.00	2.00	2.00	1.99	1.98	1.98
28.00	1.99	1.95	1.99	2.00	2.00	2.00	1.99	1.95	2.00
29.00	1.99	1.94	1.99	2.00	2.00	2.00	2.00	1.97	1.99
30.00	1.99	1.95	2.01	2.00	2.00	1.98	1.99	1.97	2.00
31.00	1.98	1.99	1.99	2.00	2.00	2.00	1.98	1.97	2.00
32.00	2.00	1.95	1.99	1.99	1.99	2.00	2.00	1.93	2.00
33.00	2.00	1.94	2.00	2.00	2.00	1.99	1.98	1.98	2.00
34.00	2.00	1.94	1.99	2.00	2.00	1.99	1.98	1.94	1.99
35.00	1.98	1.97	2.00	2.00	2.00	2.00	2.00	1.99	2.00
36.00	1.97	1.94	1.98	2.00	2.00	2.00	1.99	1.97	1.98
37.00	2.00	1.97	1.99	2.00	2.00	1.99	2.00	1.95	1.99
38.00	2.00	1.93	2.00	1.99	1.99	1.98	1.99	1.94	2.00
39.00	2.00	1.94	1.99	2.00	2.00	2.00	1.99	1.94	2.00
40.00	2.00	1.94	1.99	2.00	2.00	2.00	1.99	1.94	2.00
41.00	1.97	1.95	2.00	2.00	2.00	2.00	1.98	1.93	1.98
42.00	2.00	1.99	1.99	2.00	2.00	2.00	2.00	1.94	2.00
43.00	2.00	1.99	2.00	2.00	2.00	2.00	1.99	1.92	1.98
44.00	2.00	1.94	2.00	1.99	1.99	1.98	1.97	1.97	2.00
45.00	1.99	1.95	1.98	2.00	2.00	1.98	1.99	1.95	1.97
46.00	2.00	1.93	1.99	2.00	2.00	1.98	2.00	1.98	1.99
47.00	1.99	1.93	1.95	2.00	2.00	1.99	2.00	1.95	1.95
48.00	2.00	1.95	2.01	2.00	2.00	2.00	1.97	1.98	2.00
49.00	1.99	1.95	2.00	2.00	2.00	1.99	1.99	1.98	1.98
50.00	2.00	1.97	1.98	1.99	2.00	2.00	1.97	1.94	2.00
51.00	1.98	1.98	2.00	2.00	1.99	1.99	0.75	0.75	0.74
52.00	2.00	1.95	1.98	2.00	2.00	2.00	1.18	0.31	0.00
53.00	1.99	1.95	1.99	2.00	2.00	2.00	0.49	0.00	0.00
54.00	2.00	1.98	1.99	2.00	2.00	0.40	0.00	0.00	0.00
55.00	1.98	1.95	1.99	2.00	2.00	1.32	0.00	0.00	0.00
56.00	1.99	1.93	1.98	2.00	2.00	1.99	0.58	0.57	0.58
57.00	2.00	1.98	1.99	1.99	1.99	2.00	1.97	1.98	1.99
58.00	2.00	1.93	1.99	2.00	2.00	2.00	1.99	1.97	2.00
59.00	1.98	1.97	1.98	2.00	2.00	2.00	1.97	1.93	1.95
60.00	2.00	1.98	1.98	2.00	2.00	1.99	1.99	1.94	2.00
61.00	1.98	1.95	1.98	2.00	2.00	1.99	2.00	1.95	1.99
62.00	2.00	1.95	2.00	2.00	2.00	2.00	1.99	1.95	2.00
63.00	1.99	1.93	2.00	1.99	1.99	1.99	2.00	1.98	1.99
64.00	2.00	1.97	2.00	2.00	2.00	2.00	2.00	1.97	2.00
65.00	2.00	1.97	1.99	2.00	2.00	1.98	2.00	1.94	1.97
66.00	1.98	1.94	1.98	2.00	2.00	2.00	1.99	2.00	1.99
