Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.308s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.27	0.00	1.98	0.89	0.00	0.00	0.00
3.00	0.00	0.00	1.07	0.77	2.00	1.70	0.00	1.75	0.00
4.00	0.00	0.00	1.07	2.63	2.00	2.64	0.54	2.14	0.00
5.00	0.00	0.64	1.01	0.44	2.00	1.47	1.02	1.93	0.09
6.00	0.12	2.04	0.52	0.85	2.00	1.94	0.06	1.25	0.48
7.00	0.42	1.40	1.04	0.28	2.00	0.45	0.00	1.98	0.45
8.00	0.99	2.04	1.10	0.26	1.99	1.00	0.00	1.55	0.42
9.00	1.24	0.75	0.75	0.65	2.00	0.22	0.05	0.27	1.52
10.00	1.28	1.51	1.90	1.08	2.00	1.86	1.06	1.87	1.50
11.00	0.18	1.52	1.91	0.88	2.00	1.77	1.02	1.65	0.00
12.00	1.44	1.01	0.19	0.98	2.00	0.58	0.34	0.82	0.05
13.00	0.00	0.49	0.31	0.62	2.00	1.24	0.25	0.92	0.16
14.00	2.19	0.75	1.77	1.55	1.99	1.08	1.00	1.04	1.53
15.00	1.95	1.07	1.45	1.07	2.00	1.46	0.45	1.25	1.08
16.00	1.04	2.34	0.45	1.97	2.00	1.78	1.58	1.48	1.52
17.00	0.25	1.26	0.38	0.88	2.00	0.62	0.61	0.72	0.60
18.00	2.45	1.63	1.41	1.13	2.00	1.40	0.59	1.58	2.11
19.00	2.28	2.00	1.99	2.00	2.00	2.01	0.00	2.00	2.01
20.00	2.00	2.00	2.00	2.00	1.99	2.00	0.00	2.00	1.99
21.00	1.97	1.99	1.99	2.00	2.00	1.99	0.00	2.00	2.00
22.00	2.01	2.01	1.93	2.00	2.00	2.01	0.00	2.00	1.99
23.00	1.77	1.61	1.38	1.63	2.00	1.37	1.91	1.88	1.15
24.00	0.25	1.55	2.12	0.71	2.00	0.55	0.49	1.30	0.85
25.00	2.03	1.85	0.88	2.03	2.00	1.70	0.00	2.03	1.97
26.00	1.80	1.83	0.49	1.85	1.99	1.93	0.00	1.27	1.27
27.00	1.95	1.74	2.14	1.05	2.00	1.98	0.93	2.26	0.21
28.00	1.68	1.61	1.72	0.86	2.00	1.31	1.48	1.10	2.14
29.00	1.57	1.84	1.67	2.28	2.00	2.20	1.35	2.07	1.90
30.00	2.21	1.81	1.52	1.17	2.00	1.86	0.00	1.95	1.97
31.00	1.92	1.73	1.52	2.06	2.00	1.53	1.27	1.73	0.55
32.00	1.95	2.03	2.05	1.99	1.99	1.80	0.00	2.03	2.04
33.00	2.00	2.00	2.00	2.00	2.00	1.99	0.00	2.00	1.97
34.00	1.99	2.00	1.99	2.00	2.00	2.00	0.00	2.00	2.01
35.00	1.98	2.00	2.00	1.99	2.00	2.00	0.00	1.98	2.00
36.00	0.46	1.94	1.99	1.91	2.00	1.54	0.00	2.00	1.94
37.00	1.77	1.57	0.51	1.50	2.00	1.27	2.11	1.75	1.78
38.00	2.04	2.01	1.08	1.95	1.99	2.00	1.93	2.04	2.00
39.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	2.00	2.00
40.00	1.99	1.99	1.99	1.99	2.00	2.01	2.00	1.99	1.98
41.00	2.00	2.00	2.00	2.01	2.00	2.00	1.98	2.00	2.01
42.00	2.00	2.00	1.99	1.99	2.00	1.99	2.00	2.00	1.98
43.00	2.00	2.00	1.99	2.00	2.00	2.00	0.18	2.00	1.99
44.00	1.64	1.50	1.66	1.77	1.99	1.91	0.00	1.87	1.95
45.00	1.37	2.03	1.58	1.47	2.00	1.68	0.49	1.47	1.21
