Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.247s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.27	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.75	0.00	0.00	2.00	0.00	0.77
6.00	1.40	0.00	0.04	2.00	0.00	0.89
7.00	0.64	0.00	0.39	2.00	1.15	0.21
8.00	1.81	1.05	1.19	1.99	1.40	0.00
9.00	1.84	0.58	0.88	2.00	0.61	0.27
10.00	1.66	1.47	0.49	2.00	1.74	1.39
11.00	1.25	1.12	0.35	2.00	1.41	0.05
12.00	1.93	1.00	1.01	2.00	2.32	0.04
13.00	1.60	1.35	0.66	2.00	1.30	0.16
14.00	0.00	1.06	0.41	1.99	0.00	0.27
15.00	1.91	1.98	0.95	2.00	2.50	0.61
16.00	2.05	1.21	0.88	2.00	2.01	0.54
17.00	2.00	2.14	1.61	2.00	2.00	1.92
18.00	2.00	1.99	2.00	2.00	2.00	1.99
19.00	2.00	2.00	2.00	2.00	1.99	1.98
20.00	1.99	2.00	2.00	1.99	2.00	1.99
21.00	2.00	2.00	2.00	2.00	2.00	1.95
22.00	2.00	2.00	2.00	2.00	2.00	2.00
23.00	2.00	2.00	2.00	2.00	2.00	1.99
24.00	2.00	1.99	1.99	2.00	2.00	1.98
25.00	2.00	2.00	2.00	2.00	1.99	1.98
26.00	1.99	2.00	2.00	1.99	2.00	2.00
27.00	2.00	2.00	2.00	2.00	2.00	1.99
28.00	2.00	2.00	2.00	2.00	2.00	1.99
29.00	2.00	2.00	1.99	2.00	2.00	2.00
30.00	2.00	2.00	1.99	2.00	2.00	1.98
31.00	2.00	1.99	2.00	2.00	2.00	1.98
32.00	1.99	2.00	2.00	1.99	1.99	2.00
33.00	2.00	2.00	2.00	2.00	2.00	1.99
34.00	2.00	2.00	2.00	2.00	2.00	1.98
35.00	2.00	2.00	1.99	2.00	2.00	1.99
36.00	2.00	2.00	2.00	2.00	2.00	1.99
37.00	2.00	1.99	2.00	2.00	2.00	1.98
38.00	1.99	2.00	2.00	1.99	1.99	1.99
39.00	2.00	2.00	1.99	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00	2.00	1.99
41.00	2.00	2.00	1.99	2.00	2.00	1.99
42.00	2.00	2.00	1.99	2.00	2.00	1.98
43.00	2.00	1.99	2.00	2.00	2.00	1.98
44.00	1.99	2.00	2.00	1.99	1.99	2.00
45.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00	2.00	1.99
47.00	2.00	2.00	1.99	2.00	2.00	1.98
48.00	2.00	2.00	1.99	2.00	2.00	1.95
49.00	2.00	1.99	1.99	2.00	2.00	1.99
50.00	1.99	2.00	2.00	2.00	1.99	1.98
51.00	2.00	2.00	1.99	1.99	2.00	1.99
52.00	2.00	2.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	1.99	2.00	2.00	1.97
55.00	2.00	2.00	2.00	2.00	1.99	1.98
56.00	2.00	1.99	2.00	2.00	2.00	1.98
57.00	1.99	2.00	2.00	1.99	2.00	1.99
58.00	2.00	2.00	2.00	2.00	2.00	1.97
59.00	2.00	2.00	2.00	2.00	2.00	1.98
60.00	2.00	2.00	1.99	2.00	2.00	1.98
61.00	2.00	2.00	1.99	2.00	2.00	2.00
62.00	2.00	1.99	2.00	2.00	1.99	1.99
63.00	1.99	2.00	2.00	1.99	2.00	1.99
64.00	2.00	2.00	2.00	2.00	2.00	1.99
65.00	2.00	2.00	2.00	2.00	2.00	2.00
66.00	2.00	2.00	2.00	2.00	2.00	1.99
67.00	2.00	1.99	1.99	2.00	2.00	1.98
68.00	2.00	2.00	2.00	2.00	1.99	1.97
69.00	1.99	2.00	1.99	1.99	2.00	1.98
70.00	2.00	2.00	2.00	2.00	2.00	1.97
71.00	2.00	2.00	1.99	2.00	2.00	2.00
72.00	2.00	2.00	1.99	2.00	2.00	1.95
73.00	2.00	2.00	1.99	2.00	2.00	1.97
74.00	2.00	1.99	2.00	2.00	1.99	2.00
75.00	1.99	2.00	2.00	1.99	2.00	2.00
76.00	2.00	2.00	2.00	2.00	2.00	1.95
77.00	2.00	2.00	1.99	2.00	0.20	1.99
78.00	2.00	2.00	2.00	2.00	0.00	1.99
79.00	2.00	1.99	2.00	2.00	0.00	1.97
80.00	2.00	2.00	1.99	2.00	0.00	1.97
81.00	1.99	2.00	2.00	1.99	0.00	1.98
82.00	2.00	2.00	2.00	2.00	0.00	2.00
83.00	2.00	2.00	1.99	2.00	0.00	1.99
