Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.379s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.34	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.66	0.00	1.68	2.00	1.90	1.68
6.00	1.46	1.37	1.48	2.00	1.98	1.98
7.00	0.05	0.07	2.47	2.00	2.00	1.99
8.00	0.15	1.42	1.44	1.99	2.00	1.97
9.00	0.14	1.19	2.48	2.00	1.99	2.03
10.00	0.00	0.95	1.53	2.00	1.99	1.98
11.00	0.89	1.53	1.78	2.00	2.01	1.99
12.00	0.46	0.78	2.47	2.00	1.99	2.01
13.00	0.00	2.43	1.55	2.00	1.92	1.81
14.00	1.11	1.35	1.68	1.99	2.00	2.00
15.00	0.25	1.28	2.14	2.00	2.00	1.98
16.00	0.26	0.00	2.38	2.00	2.00	1.99
17.00	0.92	0.93	1.66	2.00	1.99	1.98
18.00	1.08	1.41	1.65	2.00	1.48	1.48
19.00	0.88	1.45	1.77	2.00	2.36	2.34
20.00	0.24	1.47	2.11	1.99	1.83	1.79
21.00	0.16	1.67	1.83	2.00	1.99	1.94
22.00	0.00	0.31	2.43	2.00	1.99	2.03
23.00	0.00	0.52	1.74	2.00	1.98	2.00
24.00	0.80	1.86	1.65	2.00	1.99	1.95
25.00	0.92	1.51	1.85	2.00	2.00	2.00
26.00	0.87	1.48	1.83	1.99	1.93	1.90
27.00	0.84	1.40	1.90	2.00	1.98	1.98
28.00	0.94	1.50	1.88	2.00	2.00	1.99
29.00	0.69	1.01	2.46	2.00	1.99	1.99
30.00	0.00	0.00	2.00	2.00	2.00	2.00
31.00	0.77	0.77	1.75	2.00	2.00	1.97
32.00	1.15	1.52	1.66	1.99	2.00	2.01
33.00	0.05	1.35	2.04	2.00	1.99	1.97
34.00	0.00	1.26	2.45	2.00	1.95	1.91
35.00	0.00	0.49	2.00	2.00	2.00	2.00
36.00	0.00	1.12	1.50	2.00	1.98	1.95
37.00	0.08	0.16	2.44	2.00	1.99	1.99
38.00	1.13	1.26	1.53	1.99	1.99	1.99
39.00	0.89	1.47	1.85	2.00	2.01	1.98
40.00	1.00	1.47	1.86	2.00	2.00	1.97
41.00	0.88	1.54	1.86	2.00	1.99	2.00
42.00	0.87	1.55	1.88	2.00	2.00	1.99
43.00	0.48	0.81	2.37	2.00	1.97	2.00
44.00	0.04	0.00	2.00	1.99	1.99	2.00
45.00	1.28	1.30	1.54	2.00	1.99	1.99
46.00	0.97	1.50	1.75	2.00	1.98	1.95
47.00	0.57	0.92	2.39	2.00	1.99	1.83
48.00	0.51	1.80	1.37	2.00	1.99	1.98
49.00	0.94	1.40	1.79	2.00	1.99	1.95
50.00	0.18	0.26	2.52	2.00	1.87	1.84
51.00	0.00	1.50	1.54	1.99	1.97	1.78
52.00	0.44	1.83	1.86	2.00	1.85	1.99
53.00	0.87	1.40	1.95	2.00	1.99	1.99
54.00	1.05	1.52	1.84	2.00	2.01	2.01
55.00	0.41	0.62	2.33	2.00	1.75	1.72
56.00	0.62	2.13	1.44	2.00	0.29	0.29
57.00	0.49	0.82	2.38	1.99	2.52	1.51
58.00	0.00	0.00	2.00	2.00	2.00	1.99
59.00	0.75	0.92	1.71	2.00	1.99	1.98
60.00	1.10	1.54	1.95	2.00	0.47	0.46
61.00	1.01	1.50	1.61	2.00	3.01	2.89
62.00	0.98	1.48	1.90	2.00	1.99	1.99
63.00	0.47	0.75	2.45	1.99	1.98	2.01
64.00	0.02	0.57	1.85	2.00	1.97	1.99
65.00	0.62	0.58	1.98	2.00	1.98	1.74
66.00	0.53	0.54	2.04	2.00	1.93	1.50
67.00	0.16	0.16	2.00	2.00	2.00	1.99
68.00	0.00	0.61	2.00	2.00	2.00	2.00
69.00	0.28	1.78	1.92	1.99	1.15	0.25
70.00	0.42	2.03	1.40	2.00	2.32	1.99
71.00	0.44	0.75	2.47	2.00	1.98	1.85
72.00	0.21	0.29	1.93	2.00	1.99	1.98
73.00	1.25	1.26	1.87	2.00	1.98	1.99
74.00	1.26	1.44	1.57	2.00	2.01	2.03
75.00	0.82	1.48	1.88	1.99	1.99	1.98
76.00	0.88	1.50	1.84	2.00	1.99	1.94
77.00	0.89	1.59	1.79	2.00	1.99	2.03
78.00	0.94	1.51	1.88	2.00	2.01	2.01
79.00	0.97	1.33	2.12	2.00	1.98	1.97
80.00	0.00	0.00	2.24	2.00	1.98	2.00
81.00	1.19	1.21	1.52	1.99	1.99	1.95
82.00	0.61	0.97	2.43	2.00	2.00	2.01
83.00	0.00	1.21	1.93	2.00	2.00	2.00
84.00	0.00	0.49	2.00	2.00	2.00	1.99
85.00	0.00	1.19	1.93	2.00	1.99	0.54
86.00	0.00	0.98	1.99	2.00	1.98	2.78
87.00	0.38	0.45	1.86	1.99	1.98	1.99
88.00	1.31	1.46	1.58	2.00	2.00	2.00
89.00	0.92	1.45	1.84	2.00	1.99	1.97
90.00	0.86	1.54	1.91	2.00	2.00	2.00
91.00	0.98	1.50	1.84	2.00	1.99	1.95
92.00	0.85	1.53	1.97	2.00	2.00	2.01
93.00	0.65	0.95	2.41	1.99	1.98	1.98
94.00	0.00	0.00	1.99	2.00	1.99	2.00
95.00	0.57	0.59	2.00	2.00	2.00	2.00
96.00	0.00	1.19	1.68	2.00	2.00	1.93
97.00	0.00	0.00	2.31	2.00	1.97	2.05
98.00	0.14	1.48	1.38	2.00	1.99	1.98
99.00	0.88	1.51	1.95	2.00	1.99	1.95
100.00	0.97	1.50	1.85	1.99	2.00	2.00
101.00	0.02	1.45	2.05	2.00	1.45	1.46
102.00	0.00	2.40	2.43	2.00	2.00	1.11
103.00	0.80	1.46	1.66	2.00	2.01	2.34
104.00	0.24	1.83	2.33	2.00	1.42	1.38
105.00	0.00	0.00	2.00	2.00	0.00	0.00
106.00	0.54	1.97	1.38	1.99	2.38	1.91
107.00	0.95	1.48	1.85	2.00	2.03	2.03
108.00	0.94	1.48	1.95	2.00	2.00	1.98
109.00	0.79	1.45	1.80	2.00	1.80	1.72
110.00	0.15	1.28	1.98	2.00	1.99	2.03
111.00	0.18	1.47	1.84	2.00	2.00	2.04
112.00	0.79	1.44	1.70	1.99	1.77	1.72
113.00	0.87	1.51	1.87	2.00	2.00	2.01
114.00	0.97	1.54	1.85	2.00	1.99	1.99
115.00	0.85	1.52	1.84	2.00	1.99	1.97
116.00	0.49	0.88	2.43	2.00	1.92	0.48
117.00	0.49	1.18	1.98	2.00	2.01	2.89
118.00	1.99	0.00	2.00	1.99	1.99	2.00
119.00	1.50	1.31	1.48	2.00	1.80	1.50
120.00	0.08	0.09	2.46	2.00	2.14	2.43
121.00	0.21	1.57	1.46	2.00	1.99	1.97
122.00	0.89	1.54	1.80	2.00	2.00	2.00
123.00	0.99	1.53	1.92	2.00	2.00	1.99
124.00	0.62	0.71	1.98	1.99	1.80	1.75
125.00	1.08	1.21	1.98	2.00	2.13	2.07
126.00	0.99	1.45	1.71	2.00	1.50	1.50
127.00	0.84	1.54	1.84	2.00	2.28	2.30
128.00	0.95	1.52	1.92	2.00	2.00	1.99
129.00	0.95	1.48	1.86	2.00	1.98	1.94
130.00	0.59	0.97	2.37	1.99	0.38	0.39
131.00	0.00	0.31	1.99	2.00	3.13	3.01
132.00	0.00	0.00	2.00	2.00	2.00	2.00
133.00	0.55	2.06	1.37	2.00	1.98	1.94
134.00	0.94	1.53	1.95	2.00	2.01	2.03
135.00	0.66	1.46	1.99	2.00	2.00	1.95
136.00	0.34	1.61	1.83	1.99	2.00	2.00
137.00	0.64	1.13	2.43	2.00	1.98	1.99
138.00	0.00	0.00	1.99	2.00	1.98	2.01
139.00	0.00	1.81	2.00	2.00	1.95	1.98
140.00	0.00	2.00	2.00	2.00	2.00	2.01
141.00	0.81	1.67	1.68	2.00	2.00	1.97
142.00	1.10	1.51	1.73	2.00	2.00	2.01
143.00	0.91	1.53	1.87	1.99	1.99	1.98
144.00	0.98	1.55	1.87	2.00	2.00	1.97
145.00	0.89	1.51	1.90	2.00	1.97	1.98
146.00	0.94	1.52	1.87	2.00	2.01	1.99
147.00	0.13	0.19	2.50	2.00	1.98	2.01
148.00	0.12	1.35	1.40	2.00	1.99	1.99
149.00	0.92	1.51	1.94	1.99	1.97	1.94
150.00	0.87	1.52	1.84	2.00	1.81	1.80
151.00	0.66	1.51	2.00	2.00	1.97	1.97
152.00	1.14	1.42	1.79	2.00	2.00	2.01
153.00	0.54	0.91	2.45	2.00	2.00	2.00
154.00	0.00	0.00	2.00	2.00	1.98	2.00
155.00	0.65	0.68	1.98	1.99	1.99	1.98
156.00	1.27	1.61	1.47	2.00	1.84	0.25
157.00	0.98	1.48	1.78	2.00	1.42	2.46
158.00	0.07	1.28	1.91	2.00	2.03	0.49
159.00	0.02	1.60	2.14	2.00	2.00	0.00
160.00	0.29	1.88	2.01	2.00	2.00	2.86
161.00	0.42	1.90	1.99	1.99	1.92	1.05
162.00	1.14	1.42	1.75	2.00	2.00	2.03
163.00	0.91	1.47	1.86	2.00	2.01	1.99
164.00	0.95	1.48	1.86	2.00	1.99	1.99
165.00	0.82	1.32	2.33	2.00	1.94	1.90
166.00	0.34	1.77	1.85	2.00	1.53	1.41
167.00	0.73	1.60	2.03	1.99	2.01	2.00
168.00	0.49	1.90	1.70	2.00	1.60	1.50
169.00	0.00	2.17	2.13	2.00	2.03	2.04
170.00	0.73	1.80	1.87	2.00	1.84	1.74
171.00	0.69	1.81	1.87	2.00	1.99	2.04
172.00	0.21	0.22	2.44	2.00	1.98	2.01
173.00	0.66	0.67	1.67	1.99	1.83	1.77
174.00	0.64	0.77	2.28	2.00	2.00	2.04
175.00	0.02	2.53	1.70	2.00	2.00	1.99
176.00	1.24	1.40	1.67	2.00	0.58	0.54
177.00	0.97	1.32	1.77	2.00	2.90	2.85
178.00	0.57	1.10	2.50	2.00	2.00	1.39
179.00	0.00	0.00	2.00	1.99	2.00	2.06
10.2.1.2	2.04	7.89
10.1.1.1	0.60	302894.97
10.1.1.2	1.23	330002.64
10.1.1.3	1.96	153285.74
10.1.1.5	1.97	23608.05
10.1.1.6	1.90	39160.12
