Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.236s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.80	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.34	1.00	1.01	2.00	1.14	0.00
6.00	1.97	1.92	1.39	2.00	2.00	0.24
7.00	1.95	0.53	0.79	2.00	1.97	0.71
8.00	1.81	1.55	1.06	1.99	1.71	0.94
9.00	1.75	1.80	1.75	2.00	1.99	1.11
10.00	2.01	2.03	2.26	2.00	2.03	2.31
11.00	1.94	1.93	2.17	2.00	1.99	1.33
12.00	1.72	1.85	1.71	2.00	1.98	0.84
13.00	1.20	1.50	0.80	2.00	1.44	0.00
14.00	2.37	1.94	1.98	1.99	2.32	1.02
15.00	1.73	1.42	1.81	2.00	1.85	0.07
16.00	1.59	1.40	1.15	2.00	1.55	1.25
17.00	1.79	1.80	1.80	2.00	1.66	0.81
18.00	1.93	1.86	2.45	2.00	2.13	2.08
19.00	2.00	1.99	2.00	2.00	1.99	2.00
20.00	1.99	2.00	2.00	1.99	2.00	2.00
21.00	1.99	2.00	1.99	2.00	2.00	1.99
22.00	2.00	1.99	2.00	2.00	2.00	2.00
23.00	2.00	2.01	1.99	2.00	2.00	1.99
24.00	2.00	1.99	2.00	2.00	1.99	2.00
