Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.235s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.73	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.28	1.30	0.00	2.00	0.00	1.48
6.00	1.98	2.00	0.00	2.00	1.52	1.99
7.00	1.65	1.67	0.86	2.00	1.98	1.98
8.00	1.24	1.42	1.68	1.99	2.01	1.98
9.00	0.79	1.25	2.44	2.00	1.98	1.97
10.00	0.16	1.72	1.58	2.00	2.00	1.97
11.00	0.00	2.07	2.06	2.00	1.78	1.70
12.00	0.00	2.16	2.24	2.00	1.83	1.85
13.00	1.28	1.38	1.51	2.00	2.00	1.98
14.00	0.53	1.80	2.16	1.99	2.00	2.03
15.00	1.01	1.55	1.73	2.00	1.98	1.95
16.00	0.86	1.47	1.94	2.00	2.03	1.99
17.00	0.54	0.94	2.39	2.00	1.88	1.85
18.00	0.00	2.19	1.53	2.00	1.88	1.87
19.00	0.00	1.80	2.36	2.00	2.00	1.99
20.00	1.55	1.15	1.35	1.99	2.00	1.98
21.00	0.66	1.48	1.87	2.00	1.99	1.98
22.00	0.79	1.52	1.97	2.00	2.00	1.99
23.00	0.65	1.22	2.33	2.00	1.87	1.86
24.00	0.46	1.88	1.66	2.00	1.99	1.01
25.00	0.00	0.87	2.25	2.00	1.86	1.18
26.00	0.20	2.10	1.48	1.99	1.99	2.76
27.00	0.00	2.28	2.28	2.00	1.98	1.93
28.00	0.00	2.11	2.08	2.00	2.00	2.03
