Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.254s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	0.21	0.00	0.00	0.00	2.00	0.00	0.57	0.00	0.00
6.00	0.00	0.71	0.49	0.00	0.00	2.00	0.00	0.38	0.00	0.00
7.00	1.24	1.25	1.31	0.00	0.04	2.00	1.21	1.13	0.00	0.44
8.00	1.99	1.04	0.62	0.00	0.22	1.99	1.93	0.80	0.00	0.22
9.00	2.01	0.74	0.62	0.00	0.13	2.00	2.04	1.31	0.15	0.27
10.00	1.86	1.34	1.52	0.00	0.00	2.00	1.88	1.60	0.12	0.08
11.00	1.99	0.97	1.67	0.00	0.12	2.00	2.01	1.60	0.46	0.45
12.00	2.03	1.50	1.50	0.00	0.00	2.00	2.01	2.20	0.09	0.58
13.00	1.74	1.27	1.84	0.00	0.00	2.00	2.00	1.67	0.57	0.00
14.00	2.00	0.93	0.84	0.00	0.00	1.99	1.35	0.40	0.26	0.38
15.00	1.28	0.79	0.88	0.00	0.29	2.00	1.31	0.93	0.01	0.00
16.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00
17.00	0.71	0.04	0.00	0.00	0.06	2.00	1.39	0.07	0.07	0.07
18.00	1.99	0.93	0.65	0.00	0.00	2.00	0.78	0.13	0.00	0.00
19.00	2.01	0.86	0.53	0.00	0.00	2.00	1.93	1.19	0.00	0.00
20.00	1.90	0.35	1.39	0.00	0.00	1.99	1.90	1.86	0.00	0.00
21.00	2.01	0.74	0.05	0.00	0.00	2.00	2.00	0.52	0.00	0.00
22.00	1.99	0.12	2.16	0.00	0.00	2.00	1.98	1.94	1.81	0.00
23.00	2.01	0.14	1.19	0.00	0.16	2.00	2.01	1.38	0.13	0.13
24.00	2.00	0.05	0.00	0.00	0.00	2.00	2.00	0.59	0.58	0.59
25.00	2.00	0.05	0.00	0.00	0.44	2.00	1.52	1.54	1.27	1.27
26.00	1.99	0.06	1.01	0.00	0.15	1.99	1.66	1.65	0.88	0.26
27.00	2.00	0.06	1.54	0.00	0.31	2.00	2.00	1.97	1.15	0.14
28.00	1.98	1.07	1.44	0.00	0.00	2.00	1.67	1.33	0.73	0.01
29.00	2.00	0.00	1.54	0.00	0.04	2.00	2.00	1.64	1.47	0.00
30.00	2.00	1.68	1.64	0.00	0.47	2.00	1.92	0.92	0.52	0.33
31.00	2.00	1.07	1.25	0.00	0.00	2.00	2.00	2.17	0.59	0.00
32.00	1.99	0.71	0.87	0.00	0.00	1.99	1.63	1.24	0.86	0.00
33.00	2.00	0.35	1.17	0.00	0.81	2.00	2.00	1.17	0.78	0.15
34.00	2.00	0.22	1.08	0.00	0.16	2.00	2.00	1.17	1.11	0.00
35.00	2.00	0.39	0.99	0.00	0.00	2.00	1.99	0.53	0.51	0.01
36.00	2.00	0.69	1.39	0.00	0.05	2.00	1.99	0.98	1.06	0.57
37.00	2.00	0.97	0.95	0.00	0.00	2.00	1.95	1.68	0.32	0.00
38.00	1.99	0.42	0.41	0.00	0.00	1.99	1.84	1.70	2.17	0.66
39.00	1.52	0.87	0.55	0.00	0.33	2.00	1.80	1.27	0.92	1.05
40.00	2.01	0.12	1.46	0.00	0.00	2.00	2.00	1.15	0.91	0.00
41.00	1.99	0.19	0.34	0.00	0.06	2.00	1.95	1.94	0.35	0.82
42.00	1.99	0.78	1.55	0.00	0.00	2.00	2.00	0.42	0.80	0.81
43.00	2.01	0.80	1.84	0.00	0.07	2.00	2.01	1.42	1.11	0.39
44.00	2.00	0.04	1.59	0.00	0.88	1.99	2.00	1.28	1.21	0.41
45.00	1.97	0.00	1.60	0.00	1.05	2.00	2.00	1.78	1.87	0.00
46.00	1.98	0.00	1.17	0.00	0.00	2.00	1.99	1.94	0.94	0.00
47.00	1.65	0.53	1.17	0.00	0.00	2.00	1.90	0.98	0.20	0.01
48.00	2.00	1.41	1.31	0.00	0.04	2.00	1.66	1.78	1.63	0.11
49.00	2.00	1.04	1.32	0.00	0.47	2.00	2.17	1.93	0.64	0.69
50.00	1.99	0.34	0.35	0.00	0.37	2.00	1.99	1.94	1.91	1.92
51.00	1.98	0.37	0.61	0.00	0.12	1.99	1.53	0.32	0.04	0.11
52.00	2.00	1.55	1.86	0.00	0.00	2.00	2.00	2.12	0.00	0.00
53.00	2.00	0.00	0.21	0.00	0.00	2.00	2.00	1.66	0.02	0.00
54.00	2.00	0.00	1.97	0.00	0.00	2.00	1.99	1.94	0.00	0.00
55.00	1.99	0.47	0.40	0.00	0.00	2.00	1.84	0.38	0.65	0.00
56.00	1.99	0.28	0.09	0.00	0.07	2.00	1.48	0.24	0.00	0.00
57.00	1.99	0.00	1.73	0.00	0.07	1.99	2.00	1.01	2.31	1.11
