Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.341s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	1.92	0.00	0.80	0.00	1.99	0.84	0.00	0.00
3.00	1.97	1.84	1.78	0.00	2.00	2.63	1.74	1.42
4.00	1.98	1.91	1.98	0.66	2.00	2.00	1.95	2.00
5.00	1.97	1.99	2.00	1.99	2.00	1.99	1.94	1.98
6.00	1.99	2.00	2.00	2.00	2.00	1.97	1.95	2.00
7.00	2.00	2.00	2.00	2.00	2.00	2.00	1.97	2.00
8.00	2.00	1.98	2.00	2.00	1.99	1.99	2.00	1.98
9.00	2.00	2.00	2.00	1.99	2.00	1.99	1.95	2.00
10.00	1.99	1.99	2.00	2.00	2.00	2.00	1.97	2.00
11.00	1.99	1.99	1.99	2.00	2.00	1.99	1.98	1.99
12.00	2.00	2.00	2.00	2.00	2.00	2.00	1.94	1.99
13.00	1.99	2.00	2.00	2.00	2.00	1.99	1.98	2.00
14.00	2.00	1.99	2.00	1.99	1.99	2.00	1.93	2.00
15.00	1.99	2.00	2.00	1.99	2.00	2.00	1.97	1.99
16.00	1.99	1.99	1.99	2.00	2.00	2.00	1.95	1.99
17.00	2.00	2.00	2.00	2.00	2.00	1.99	1.97	1.99
18.00	2.00	2.00	2.00	2.00	2.00	2.00	1.94	2.00
19.00	1.99	2.00	2.00	2.00	2.00	1.97	1.93	2.00
20.00	1.98	1.99	2.00	1.98	1.99	2.00	1.95	2.00
21.00	1.99	1.99	2.00	2.00	2.00	2.00	1.95	1.99
22.00	2.00	1.99	2.00	2.00	2.00	1.99	1.94	2.00
23.00	1.99	2.00	1.99	2.00	2.00	1.99	1.99	1.99
24.00	2.00	1.99	2.00	1.99	2.00	2.00	1.95	2.00
25.00	1.99	2.00	2.00	2.00	2.00	1.99	1.97	2.00
26.00	1.99	1.98	2.00	1.99	1.99	1.98	1.95	2.00
27.00	2.00	2.00	2.00	1.99	2.00	1.99	1.93	2.00
28.00	1.99	1.99	2.00	2.00	2.00	1.98	1.92	2.00
29.00	2.00	2.00	2.00	1.99	2.00	2.00	1.99	2.00
30.00	2.00	2.00	1.99	2.00	2.00	1.99	1.95	1.99
31.00	2.00	1.99	2.00	2.00	2.00	2.00	1.94	2.00
32.00	1.99	2.00	2.00	2.00	1.99	2.00	1.94	2.00
33.00	1.99	2.00	2.00	1.99	2.00	2.00	1.97	2.00
34.00	2.01	2.00	2.00	2.00	2.00	2.00	1.97	2.00
35.00	1.97	2.00	1.99	2.00	2.00	1.99	1.97	1.98
36.00	1.99	1.99	1.99	2.00	2.00	1.99	1.93	1.99
37.00	1.99	2.00	2.00	2.00	2.00	2.00	1.99	2.00
38.00	1.31	1.31	1.31	1.30	1.99	1.97	1.98	2.00
39.00	0.00	0.00	2.10	0.00	2.00	1.97	1.94	2.00
40.00	0.00	0.47	0.65	0.00	2.00	1.99	1.95	2.00
41.00	0.00	0.28	0.52	0.00	2.00	1.98	1.93	1.98
42.00	0.00	0.00	3.14	0.00	2.00	2.00	1.92	2.00
43.00	0.01	0.01	1.95	0.00	2.00	1.99	1.80	1.99
44.00	0.00	0.00	1.32	0.00	1.99	2.00	1.94	2.00
45.00	0.00	0.44	1.65	0.00	2.00	2.00	1.84	1.99
46.00	0.00	0.00	1.11	0.00	2.00	2.00	1.97	2.00
47.00	0.00	0.00	0.58	0.00	2.00	1.79	1.75	1.78
48.00	0.00	0.00	2.05	0.00	2.00	1.75	1.28	0.00
49.00	0.59	0.59	1.22	0.54	2.00	2.25	1.95	0.80
50.00	0.00	0.00	0.25	0.00	2.00	1.99	1.99	1.84
51.00	0.00	0.00	0.00	0.00	1.99	2.00	1.97	2.00
52.00	0.00	0.00	2.17	0.00	2.00	2.00	1.86	2.00
