Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.548s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.58	0.59	0.99	0.60	0.00	0.60	2.00	0.00	0.00	0.59	0.60	0.00
6.00	0.44	1.26	1.60	1.47	0.00	1.17	2.00	0.35	0.00	0.28	0.95	0.16
7.00	0.00	0.45	0.00	0.00	0.00	0.42	2.00	0.14	0.16	0.67	0.09	0.57
8.00	0.13	0.12	0.82	0.94	0.00	0.20	1.99	1.35	0.20	0.60	0.48	0.40
9.00	0.00	0.62	0.31	0.49	0.00	0.00	2.00	0.81	0.29	0.37	0.12	0.00
10.00	0.00	0.57	0.62	0.21	0.04	0.49	2.00	0.49	0.04	0.27	0.73	0.01
11.00	0.00	0.11	0.19	0.16	0.00	0.32	2.00	1.57	0.00	0.35	1.17	0.52
12.00	0.40	0.15	0.00	0.00	0.14	1.87	2.00	1.99	0.16	0.87	1.73	1.84
13.00	0.00	0.00	0.00	0.00	0.00	0.32	2.00	0.65	0.00	0.48	1.21	1.28
14.00	0.79	0.00	0.00	0.00	0.00	0.00	1.99	1.97	0.00	0.07	1.99	1.99
15.00	0.00	0.02	0.34	0.01	0.00	0.58	2.00	0.27	0.00	0.33	1.83	0.12
16.00	0.41	0.49	0.00	0.31	0.07	1.01	2.00	0.00	0.00	0.68	0.37	0.00
17.00	0.82	0.89	0.62	0.14	0.25	1.39	2.00	0.22	0.00	0.31	1.02	0.37
18.00	0.42	1.67	1.25	0.53	0.15	1.40	2.00	1.08	0.04	0.51	1.25	0.16
19.00	0.00	0.33	1.57	1.27	0.00	1.40	2.00	1.31	0.31	0.18	0.95	0.99
20.00	0.37	0.73	0.44	0.33	0.08	1.01	1.99	0.57	0.15	0.69	1.07	0.92
21.00	0.13	0.67	0.44	0.31	0.07	0.97	2.00	0.87	0.12	1.37	0.67	0.28
22.00	0.11	0.64	1.51	0.29	0.45	1.35	2.00	0.55	0.08	0.94	0.88	0.98
23.00	0.15	0.29	0.00	0.28	0.38	0.57	2.00	0.75	0.01	0.00	1.58	0.00
24.00	0.15	0.22	0.00	0.33	0.02	0.64	2.00	0.55	0.11	0.19	0.73	0.00
25.00	0.19	0.85	1.05	0.19	0.22	1.37	2.00	1.14	0.00	0.00	0.40	0.20
26.00	0.22	0.29	1.00	0.41	0.53	1.07	1.99	0.65	0.00	0.62	1.77	0.59
27.00	0.53	1.51	1.26	0.35	0.00	0.87	2.00	1.19	0.00	0.34	0.48	0.39
28.00	0.00	0.85	1.13	0.54	0.26	0.34	2.00	0.95	0.00	0.02	0.20	0.75
29.00	0.88	1.53	1.19	0.62	0.13	0.18	2.00	1.02	0.00	0.00	1.22	0.94
30.00	0.02	0.59	2.25	1.25	0.14	0.79	2.00	0.87	0.00	2.01	0.24	1.04
31.00	0.95	0.64	0.75	0.00	0.89	1.05	2.00	1.19	0.01	0.14	1.90	0.00
32.00	0.01	0.02	1.00	0.00	0.61	0.60	1.99	0.86	0.00	1.11	1.65	0.46
33.00	0.13	0.98	1.31	0.00	0.16	1.78	2.00	0.92	0.34	1.38	1.38	0.82
34.00	0.48	1.45	1.28	0.00	0.82	0.84	2.00	1.67	1.28	1.57	1.63	0.51
35.00	0.13	0.51	0.73	0.00	0.05	0.00	2.00	0.25	0.05	0.00	0.95	0.21
36.00	0.33	1.37	1.11	0.00	0.16	0.00	2.00	1.64	0.00	0.00	0.67	1.83
37.00	0.62	0.86	1.45	0.31	0.85	1.38	2.00	1.35	0.68	1.15	1.32	0.37
38.00	0.00	1.00	0.94	0.39	0.64	0.81	1.99	0.13	0.13	0.87	0.97	0.33
39.00	0.00	0.86	1.10	0.82	0.12	1.24	2.00	1.53	0.28	0.33	1.05	0.98
40.00	0.20	0.64	0.54	0.32	0.20	1.68	2.00	0.14	0.19	0.72	1.39	0.94
41.00	0.21	0.34	0.94	0.02	0.38	0.77	2.00	0.32	0.37	0.54	0.59	0.97
