Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.205s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.75	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.00	0.00	1.50	2.00	1.68	1.50
6.00	0.00	1.72	2.00	2.00	2.01	1.99
7.00	1.17	1.53	1.53	2.00	1.70	1.67
8.00	1.11	1.53	1.94	1.99	1.78	0.99
9.00	0.00	0.65	2.14	2.00	1.04	0.47
10.00	0.00	0.51	2.28	2.00	2.44	2.10
11.00	0.00	0.00	2.00	2.00	1.99	1.99
12.00	0.00	0.49	2.00	2.00	1.97	2.00
13.00	0.68	0.68	1.74	2.00	2.00	1.99
14.00	1.18	1.54	1.70	1.99	1.99	1.95
15.00	0.93	1.53	1.85	2.00	2.01	2.01
16.00	0.52	0.95	2.31	2.00	1.73	1.71
17.00	0.44	1.83	1.38	2.00	0.57	0.54
18.00	0.31	0.48	2.46	2.00	2.87	2.72
19.00	0.00	2.63	1.77	2.00	0.79	0.73
20.00	1.13	1.45	1.64	1.99	2.68	2.63
21.00	0.81	1.51	1.86	2.00	2.00	1.95
22.00	0.95	1.47	1.88	2.00	2.00	2.01
23.00	0.68	1.37	1.83	2.00	1.80	1.78
24.00	0.92	1.54	1.94	2.00	2.00	1.97
25.00	0.29	0.47	2.45	2.00	1.99	2.04
26.00	0.00	0.00	2.00	1.99	1.99	1.97
27.00	0.00	1.18	2.00	2.00	2.00	1.98
28.00	0.00	2.00	2.00	2.00	2.00	2.00
29.00	1.11	1.55	1.55	2.00	1.06	1.00
30.00	0.87	1.63	1.90	2.00	2.43	0.00
31.00	0.01	1.27	2.27	2.00	1.99	2.65
32.00	0.02	1.65	1.67	1.99	2.00	2.05
33.00	0.35	2.03	2.08	2.00	2.00	1.97
34.00	1.21	1.40	1.75	2.00	2.00	2.00
35.00	0.84	1.47	1.87	2.00	1.99	2.00
36.00	0.72	1.19	2.12	2.00	2.00	1.94
37.00	0.60	1.31	2.19	2.00	1.99	2.03
38.00	0.00	0.00	1.99	1.99	1.99	2.00
39.00	1.14	1.14	1.57	2.00	1.99	1.97
40.00	0.95	1.52	1.86	2.00	2.01	1.99
41.00	0.88	1.47	1.79	2.00	1.98	1.95
42.00	1.04	1.48	1.92	2.00	2.01	2.03
43.00	0.35	1.06	2.46	2.00	0.73	0.71
44.00	0.99	0.19	2.00	1.99	2.73	2.71
45.00	0.00	0.61	1.66	2.00	1.98	1.95
46.00	0.86	1.81	1.67	2.00	2.03	2.00
47.00	0.77	1.25	2.11	2.00	1.98	1.92
48.00	0.39	1.61	1.63	2.00	1.77	1.44
49.00	0.81	1.57	1.90	2.00	1.99	2.30
50.00	0.94	1.52	1.92	2.00	2.00	2.01
51.00	1.00	1.17	2.21	1.99	2.00	1.97
52.00	1.17	1.48	1.68	2.00	2.00	1.98
53.00	0.89	1.53	1.81	2.00	1.91	1.92
54.00	0.84	1.59	1.90	2.00	1.99	1.98
55.00	0.87	1.57	1.85	2.00	2.00	2.01
56.00	0.79	1.47	1.79	2.00	1.98	1.94
57.00	0.44	1.33	2.44	1.99	1.93	1.95
58.00	0.55	0.00	1.99	2.00	2.00	2.00
59.00	1.25	1.26	1.52	2.00	1.98	1.98
60.00	0.74	1.54	1.92	2.00	1.80	1.35
61.00	0.07	1.12	2.47	2.00	1.99	2.34
62.00	0.00	1.30	2.00	2.00	2.00	0.75
63.00	0.00	0.00	2.00	1.99	0.51	0.49
64.00	0.00	1.85	1.41	2.00	2.39	2.39
65.00	0.19	1.44	2.40	2.00	1.94	1.98
