Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.233s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.34	0.00	1.06	1.07	2.00	0.00	1.07	0.00
6.00	1.34	0.81	1.30	1.10	2.00	1.37	1.31	0.32
7.00	1.38	0.53	0.02	0.11	2.00	1.98	0.49	0.28
8.00	1.91	2.39	1.08	0.54	1.99	1.63	1.05	0.00
9.00	1.93	1.88	1.78	1.71	2.00	1.81	1.63	0.48
10.00	1.86	1.74	1.77	0.71	2.00	1.83	1.26	0.00
11.00	2.06	1.35	1.52	0.02	2.00	1.84	0.49	0.22
12.00	0.27	1.52	1.57	1.00	2.00	1.99	0.58	0.31
13.00	2.24	1.37	0.59	0.40	2.00	1.47	1.05	0.11
14.00	2.00	2.01	0.00	1.46	1.99	1.99	2.01	1.25
15.00	1.45	0.55	0.00	0.19	2.00	1.53	0.55	0.66
16.00	1.66	1.88	1.12	0.22	2.00	1.95	0.74	0.15
17.00	1.95	1.70	1.48	0.00	2.00	1.99	1.01	0.15
18.00	0.66	1.58	0.71	0.33	2.00	1.20	1.12	0.39
19.00	2.01	1.73	0.21	0.38	2.00	2.40	0.64	0.00
20.00	1.99	1.86	1.33	0.58	1.99	1.91	1.24	0.00
21.00	2.00	1.97	1.45	1.45	2.00	1.54	1.46	0.31
22.00	1.34	1.55	0.60	0.00	2.00	1.42	0.09	0.06
23.00	2.20	1.83	0.37	0.44	2.00	2.05	2.33	0.27
24.00	1.77	1.67	0.79	0.12	2.00	1.75	1.02	0.28
25.00	1.97	1.99	0.42	0.07	2.00	2.00	1.92	0.62
26.00	1.98	1.91	0.80	0.02	1.99	1.63	0.54	0.46
27.00	1.74	1.34	1.50	1.24	2.00	1.93	0.48	0.85
28.00	1.93	2.11	1.22	0.08	2.00	1.79	1.18	0.15
29.00	1.97	1.88	1.35	0.06	2.00	1.87	1.44	0.01
30.00	2.01	2.00	1.19	0.00	2.00	1.99	1.42	0.00
31.00	1.99	1.87	1.01	0.29	2.00	1.79	1.41	0.08
32.00	2.00	1.90	1.60	0.48	1.99	1.98	1.72	1.17
33.00	2.00	0.58	1.65	0.33	2.00	1.81	1.83	0.31
34.00	1.51	0.00	1.70	0.11	2.00	1.81	1.93	1.42
35.00	2.00	1.04	1.59	0.52	2.00	1.95	1.85	1.10
36.00	2.00	2.05	1.77	0.49	2.00	1.99	1.92	0.58
37.00	0.13	2.01	1.24	0.72	2.00	2.00	0.88	0.61
38.00	0.04	1.91	1.48	1.22	1.99	1.79	1.55	0.02
39.00	1.26	1.85	1.02	0.38	2.00	1.70	1.10	0.49
40.00	2.21	1.80	0.67	0.53	2.00	1.71	1.72	0.47
41.00	1.93	1.95	0.82	0.00	2.00	1.85	0.45	0.00
42.00	1.98	1.95	0.74	0.51	2.00	1.99	1.83	0.12
43.00	1.91	1.88	1.08	0.72	2.00	1.91	0.38	0.00
44.00	1.63	1.79	0.85	0.20	1.99	1.35	1.22	0.65
45.00	0.79	0.77	0.24	1.04	2.00	0.77	0.20	0.13
46.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
47.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
48.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
49.00	1.63	1.59	0.89	0.64	2.00	1.67	1.07	0.00
50.00	1.65	1.51	1.63	0.00	2.00	1.73	1.39	0.00
51.00	1.73	2.11	1.67	0.27	1.99	1.88	1.88	0.64
52.00	2.00	1.95	0.82	0.38	2.00	1.78	1.18	0.97
53.00	1.93	0.69	0.06	1.37	2.00	1.91	1.84	0.00
54.00	2.00	1.74	0.21	0.28	2.00	2.00	1.91	0.46
55.00	1.99	1.99	0.85	0.08	2.00	1.90	2.05	0.00
56.00	1.95	1.84	1.87	0.84	2.00	1.97	1.91	0.04
57.00	0.75	0.67	0.00	0.13	1.99	0.28	0.07	0.12
58.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
59.00	1.10	1.11	1.05	0.00	2.00	0.00	1.10	0.00
60.00	2.00	1.99	2.00	0.00	2.00	0.00	1.99	0.00
61.00	2.00	1.90	1.53	0.00	2.00	0.00	1.63	0.00
62.00	2.00	1.99	2.00	0.00	2.00	0.00	2.00	0.00
63.00	1.99	2.00	2.00	0.00	1.99	0.00	2.00	0.00
64.00	2.00	2.00	2.00	0.00	2.00	0.00	2.00	0.00
65.00	2.00	2.00	2.00	0.00	2.00	0.00	2.00	0.00
66.00	2.00	2.00	1.99	0.00	2.00	0.00	2.00	0.00
