Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.208s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
45.00	0.00	2.34	2.00	1.65	0.87
46.00	0.00	2.36	2.00	2.63	0.00
47.00	1.18	1.61	2.00	2.14	0.00
48.00	1.42	1.61	2.00	2.00	0.00
49.00	1.01	1.61	2.00	1.59	0.59
50.00	0.80	1.44	2.00	1.40	1.18
51.00	0.91	1.74	1.99	1.41	0.73
52.00	1.00	1.51	2.00	1.51	0.80
53.00	0.46	1.26	2.00	1.71	0.92
54.00	0.00	2.98	2.00	1.72	0.92
55.00	0.00	2.23	2.00	1.60	0.86
56.00	0.00	2.20	2.00	2.85	0.00
57.00	0.78	1.48	1.99	1.58	0.77
58.00	1.01	1.53	2.00	1.18	1.01
59.00	0.41	1.77	2.00	2.01	0.79
60.00	0.28	2.10	2.00	1.52	0.88
61.00	0.99	1.55	2.00	1.66	0.77
62.00	0.74	1.31	2.00	1.81	0.87
63.00	0.67	2.04	1.99	1.83	0.68
64.00	0.00	2.52	2.00	2.43	0.00
65.00	0.72	2.03	2.00	2.18	0.00
66.00	1.40	1.63	2.00	1.97	0.00
67.00	1.37	1.65	2.00	2.00	0.00
68.00	1.30	1.85	2.00	2.00	0.00
69.00	1.27	1.84	1.99	1.99	0.00
70.00	1.20	1.85	2.00	1.99	0.00
71.00	1.04	2.04	2.00	1.99	0.00
72.00	0.00	2.60	2.00	2.01	0.00
73.00	0.61	1.53	2.00	1.61	0.69
74.00	0.88	1.35	2.00	1.38	1.30
75.00	0.74	1.77	1.99	1.59	0.84
76.00	0.94	1.59	2.00	1.77	0.69
77.00	0.73	1.58	2.00	1.59	0.92
78.00	0.75	1.60	2.00	1.60	0.87
79.00	0.71	1.63	2.00	1.71	0.95
80.00	0.00	2.52	2.00	2.59	0.00
81.00	0.24	2.23	1.99	2.19	0.00
82.00	1.35	1.21	2.00	1.99	0.00
83.00	0.95	1.54	2.00	1.30	1.01
84.00	0.86	1.54	2.00	1.44	1.04
85.00	0.93	1.50	2.00	1.64	0.79
86.00	0.79	1.61	2.00	1.52	0.95
87.00	0.75	1.67	1.99	1.66	0.84
88.00	0.00	2.33	2.00	1.71	0.95
89.00	0.00	2.46	2.00	1.85	0.57
90.00	0.00	2.10	2.00	2.79	0.00
91.00	0.92	1.39	2.00	1.37	0.88
92.00	1.07	1.45	2.00	1.32	0.97
93.00	0.99	1.57	1.99	1.71	0.71
94.00	0.75	1.72	2.00	1.73	0.81
95.00	0.85	1.46	2.00	1.46	0.87
96.00	0.77	1.57	2.00	1.70	1.00
97.00	0.44	2.03	2.00	1.88	0.64
98.00	0.00	2.45	2.00	2.56	0.00
99.00	0.80	1.67	2.00	1.46	1.02
100.00	0.89	1.18	1.99	1.63	1.01
101.00	0.91	1.88	2.00	1.31	0.55
102.00	0.89	1.39	2.00	1.61	1.21
103.00	0.74	1.52	2.00	1.72	0.91
104.00	0.78	1.70	2.00	1.63	0.87
105.00	0.67	1.97	2.00	1.79	0.58
106.00	0.00	2.30	1.99	2.57	0.00
107.00	0.58	2.05	2.00	2.08	0.25
108.00	1.38	1.35	2.00	0.95	1.25
109.00	0.81	1.67	2.00	1.66	0.85
110.00	0.87	1.64	2.00	1.59	0.79
111.00	0.79	1.66	2.00	1.71	0.82
112.00	0.77	1.58	1.99	1.63	0.91
113.00	0.80	1.79	2.00	1.86	0.57
114.00	0.09	2.24	2.00	2.67	0.00
115.00	0.38	2.34	2.00	1.37	0.89
116.00	1.18	1.37	2.00	1.26	0.92
117.00	0.92	1.55	2.00	1.63	0.86
118.00	0.79	1.73	1.99	1.65	0.80
119.00	0.61	1.65	2.00	1.64	1.07
120.00	0.74	1.59	2.00	1.63	0.87
121.00	0.91	1.81	2.00	1.81	0.57
122.00	0.18	2.21	2.00	2.60	0.00
123.00	0.58	2.20	2.00	1.98	0.00
124.00	1.55	1.60	1.99	1.99	0.00
125.00	0.87	1.54	2.00	1.31	1.10
126.00	0.77	1.71	2.00	1.45	0.92
127.00	0.86	1.68	2.00	1.59	0.77
128.00	0.79	1.60	2.00	1.58	0.89
129.00	0.67	1.48	2.00	1.79	0.89
130.00	0.06	2.46	1.99	1.68	0.77
131.00	0.00	2.45	2.00	2.30	0.22
132.00	0.00	2.00	2.00	2.48	0.00
133.00	1.07	1.33	2.00	1.31	1.08
134.00	0.88	1.28	2.00	1.59	1.07
135.00	0.80	1.44	2.00	1.51	0.99
136.00	0.81	1.59	1.99	1.74	0.91
137.00	0.74	1.59	2.00	1.57	0.94
138.00	0.84	1.63	2.00	1.72	0.77
139.00	0.42	1.66	2.00	2.26	0.49
140.00	0.00	2.58	2.00	2.39	0.00
141.00	0.68	1.88	2.00	1.30	1.05
142.00	1.01	1.26	2.00	1.46	0.99
143.00	0.68	1.48	1.99	1.79	0.89
144.00	0.97	1.47	2.00	1.50	0.86
145.00	0.58	1.58	2.00	1.72	0.97
146.00	0.93	1.58	2.00	1.51	0.93
147.00	0.78	1.74	2.00	2.05	0.40
148.00	0.00	2.54	2.00	2.38	0.00
149.00	0.45	1.90	1.99	2.08	0.39
150.00	1.18	1.40	2.00	1.33	1.14
151.00	0.72	1.60	2.00	1.65	0.91
152.00	0.81	1.41	2.00	1.45	0.89
153.00	0.84	1.60	2.00	1.48	0.94
154.00	0.91	1.48	2.00	1.63	0.92
155.00	0.71	1.74	1.99	1.61	0.79
156.00	0.09	2.28	2.00	2.24	0.24
157.00	0.00	2.40	2.00	2.50	0.00
158.00	0.00	1.99	2.00	2.00	0.00
159.00	1.04	1.30	2.00	1.26	0.97
160.00	1.02	1.47	2.00	1.52	0.86
161.00	0.72	1.54	1.99	1.63	0.93
162.00	0.93	1.65	2.00	1.58	0.68
163.00	0.85	1.53	2.00	1.46	0.81
164.00	0.98	1.45	2.00	1.59	0.91
165.00	0.54	2.20	2.00	1.85	0.35
166.00	0.00	2.38	2.00	2.67	0.00
167.00	0.92	1.31	1.99	1.46	1.07
168.00	0.91	1.55	2.00	1.54	0.95
169.00	0.95	1.68	2.00	1.45	0.82
170.00	0.82	1.60	2.00	1.77	0.79
171.00	0.74	1.80	2.00	1.66	0.85
172.00	0.82	1.68	2.00	1.51	0.75
173.00	0.52	1.98	1.99	1.93	0.52
174.00	0.00	2.60	2.00	2.60	0.00
175.00	0.98	1.33	2.00	1.51	1.04
176.00	0.95	1.63	2.00	0.81	0.72
177.00	0.67	1.60	2.00	2.26	1.19
178.00	0.88	1.68	2.00	1.57	0.88
179.00	0.80	1.64	1.99	1.65	0.89
10.2.1.2	2.04	7.82
10.1.1.1	0.72	428818.16
10.1.1.2	1.78	346752.76
10.1.1.4	1.79	323718.88
10.1.1.5	0.69	444119.31
