Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.220s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.51	1.35	0.16	0.16	0.00	2.00	1.12	0.97	0.00	0.00
6.00	0.99	1.00	0.13	0.08	0.00	2.00	0.66	0.14	0.00	0.00
7.00	1.34	1.50	0.16	0.16	0.00	2.00	1.25	0.99	0.00	0.00
8.00	2.12	1.74	1.27	1.04	0.26	1.99	1.58	0.37	0.00	0.00
9.00	1.98	0.54	1.19	0.38	0.39	2.00	1.83	0.40	0.00	0.00
10.00	1.98	2.39	1.34	0.51	0.51	2.00	1.90	0.85	0.00	0.01
11.00	1.02	0.85	0.35	0.26	0.02	2.00	1.84	0.71	0.00	0.26
12.00	2.79	2.79	1.83	1.18	0.00	2.00	2.00	1.64	0.00	0.00
13.00	2.00	1.80	1.32	0.92	0.45	2.00	1.75	0.68	0.00	0.00
14.00	1.99	1.91	1.78	0.04	0.01	1.99	1.78	1.60	0.00	0.00
15.00	1.50	1.98	1.97	0.65	0.00	2.00	1.78	1.35	0.00	0.00
16.00	2.37	1.88	1.81	0.92	0.00	2.00	2.00	0.98	0.00	0.00
17.00	1.07	1.72	1.67	0.11	0.32	2.00	2.00	2.08	0.00	0.00
18.00	1.94	1.83	1.68	0.00	0.06	2.00	1.80	1.24	0.00	0.00
19.00	2.43	1.88	1.51	0.14	0.08	2.00	1.66	1.48	0.00	0.74
20.00	2.00	2.01	1.75	1.90	0.00	1.99	1.95	1.86	0.00	0.00
21.00	1.80	1.80	1.72	1.74	2.76	2.00	1.80	1.73	0.01	1.79
22.00	2.00	1.98	1.61	1.48	0.19	2.00	1.95	1.83	0.00	0.20
23.00	1.98	1.90	1.86	1.87	0.49	2.00	1.95	1.97	0.00	0.19
24.00	2.04	1.81	1.60	0.77	0.09	2.00	1.94	1.48	0.00	0.00
25.00	2.00	1.85	1.74	0.53	0.00	2.00	1.27	1.06	0.00	0.00
26.00	1.99	1.04	1.59	0.16	0.00	1.99	1.66	1.06	0.00	0.00
27.00	2.00	1.99	1.93	1.80	0.00	2.00	2.00	2.00	0.00	0.00
28.00	2.00	2.00	1.97	1.63	0.00	2.00	2.00	2.00	0.00	0.00
29.00	1.86	1.51	1.14	0.52	0.19	2.00	1.52	1.05	0.00	0.00
30.00	1.93	1.18	0.72	0.34	0.00	2.00	1.37	0.67	0.00	0.00
31.00	1.98	1.85	1.75	1.58	0.31	2.00	1.99	1.44	0.00	0.33
32.00	2.01	2.01	1.81	1.77	0.00	1.99	1.98	1.95	0.00	0.00
33.00	1.99	1.94	1.92	1.72	0.39	2.00	2.04	0.18	0.00	0.86
34.00	2.00	1.92	1.80	1.53	0.24	2.00	2.00	1.14	0.00	0.74
35.00	1.99	1.67	1.25	0.73	0.40	2.00	1.92	1.45	0.00	0.25
36.00	2.00	2.04	2.06	1.26	0.00	2.00	2.05	2.11	0.00	0.00
37.00	1.66	1.18	1.52	0.28	0.00	2.00	2.00	1.38	0.00	0.41
38.00	1.15	2.36	1.71	0.32	0.00	1.99	1.88	1.17	0.00	0.00
39.00	1.93	1.92	1.65	0.58	0.00	2.00	1.99	1.45	0.00	0.00
40.00	2.01	1.94	2.01	0.98	0.01	2.00	2.01	1.98	0.00	0.08
41.00	0.89	1.13	0.71	0.00	0.00	2.00	0.34	0.42	0.00	0.00
42.00	1.85	1.85	1.04	0.22	0.22	2.00	0.51	0.64	0.00	0.00
43.00	1.94	1.98	1.15	0.13	0.00	2.00	0.71	1.26	0.00	0.00
44.00	2.03	2.03	0.48	0.00	0.00	1.99	0.00	0.00	0.00	0.00
45.00	0.84	1.37	0.62	0.41	0.00	2.00	1.57	2.47	0.00	0.00
46.00	0.01	1.78	1.74	1.59	0.00	2.00	1.17	1.97	0.00	0.00
47.00	1.25	1.93	1.28	0.00	0.62	2.00	2.37	1.85	0.00	0.00
48.00	2.00	1.92	1.84	1.54	0.33	2.00	1.94	1.85	0.00	0.00
49.00	1.98	1.99	1.86	0.21	0.12	2.00	1.94	1.98	0.00	0.59
50.00	1.99	1.61	1.26	0.00	0.00	2.00	1.65	0.87	0.00	0.00
51.00	2.00	1.84	0.21	0.15	0.00	1.99	1.80	0.44	0.00	0.00
52.00	1.85	1.92	1.74	0.75	0.04	2.00	1.75	2.32	0.00	0.52
53.00	1.90	0.24	1.83	0.71	0.09	2.00	2.11	1.93	0.00	0.00
54.00	2.00	0.14	1.99	0.49	0.00	2.00	2.00	0.62	0.00	0.00
55.00	2.00	1.10	1.77	1.30	0.13	2.00	1.87	0.20	0.00	0.46
56.00	1.99	1.93	1.53	0.93	0.33	2.00	1.52	1.45	0.00	0.24
57.00	1.68	1.52	1.19	0.78	0.00	1.99	1.87	1.08	0.00	0.13
58.00	2.06	1.80	1.65	1.41	0.00	2.00	1.90	1.38	0.00	0.26
59.00	2.00	1.61	0.06	0.00	0.00	2.00	1.55	0.99	0.00	0.05
60.00	2.00	2.00	0.00	0.00	0.00	2.00	2.00	1.90	0.00	0.74
61.00	1.99	1.87	0.00	0.00	0.86	2.00	1.92	1.61	0.00	0.74
62.00	2.01	1.90	0.00	0.00	1.27	2.00	1.99	2.00	0.00	0.31
63.00	1.99	1.98	0.00	0.00	0.40	1.99	2.00	1.97	0.00	0.00
64.00	1.95	2.00	0.00	0.00	0.26	2.00	1.84	1.74	0.00	0.72
65.00	0.26	2.00	1.54	0.00	0.11	2.00	2.00	2.01	0.00	0.32
66.00	0.00	1.80	1.61	0.00	0.97	2.00	1.88	1.63	0.00	0.00
67.00	1.37	1.85	1.12	0.12	0.41	2.00	1.77	1.74	0.00	0.59
68.00	1.99	1.98	0.79	0.00	0.07	2.00	1.87	1.78	0.00	0.39
69.00	2.00	1.93	1.88	0.00	0.24	1.99	1.99	0.44	0.00	0.00
70.00	2.01	2.00	2.01	0.00	0.05	2.00	2.00	2.01	0.00	0.18
71.00	2.00	1.99	0.29	0.04	1.68	2.00	2.00	2.00	0.00	0.00
72.00	2.00	2.00	0.00	0.00	2.01	2.00	2.00	1.98	0.00	0.00
73.00	1.97	1.63	0.88	0.29	0.28	2.00	1.70	0.44	0.00	0.26
74.00	1.97	1.93	1.67	0.66	0.00	2.00	2.00	0.93	0.00	0.35
75.00	2.01	1.98	1.72	0.12	0.00	1.99	0.87	0.75	0.00	0.18
76.00	1.98	1.99	1.77	0.19	0.00	2.00	0.00	1.93	0.00	0.12
77.00	2.01	2.01	1.93	1.59	0.00	2.00	0.00	1.78	0.00	0.00
78.00	2.00	1.84	1.68	1.19	0.28	2.00	0.00	1.10	0.00	0.00
79.00	2.00	2.01	1.99	1.25	0.31	2.00	1.31	2.01	0.00	0.11
80.00	1.90	1.98	1.42	0.98	0.08	2.00	1.98	1.59	0.00	0.31
81.00	1.88	1.95	1.32	0.65	0.38	1.99	1.98	0.68	0.00	0.08
82.00	2.00	1.80	1.39	1.12	0.16	2.00	1.90	1.75	0.00	0.00
83.00	1.98	1.39	1.17	0.24	0.00	2.00	0.99	0.55	0.00	0.49
84.00	2.00	2.43	2.39	0.33	0.00	2.00	1.99	2.01	0.00	0.31
85.00	1.99	2.00	1.78	0.09	0.00	2.00	1.95	0.47	0.00	0.00
86.00	2.01	1.94	2.03	0.49	0.00	2.00	2.06	0.00	0.00	0.32
87.00	1.99	2.00	2.00	0.00	0.00	1.99	1.99	0.00	0.00	0.00
88.00	2.00	1.68	1.35	0.54	0.25	2.00	1.98	0.00	0.00	0.00
89.00	2.00	1.92	0.05	1.66	0.81	2.00	1.94	0.00	0.00	0.35
90.00	2.00	2.00	0.00	1.83	0.00	2.00	2.00	0.00	0.00	0.00
91.00	1.94	1.97	1.87	1.67	0.00	2.00	1.99	0.00	0.00	1.63
92.00	1.99	1.95	1.92	1.24	0.45	2.00	2.01	0.00	0.00	1.53
93.00	1.35	1.98	1.86	1.05	0.16	1.99	0.92	0.00	0.00	0.32
94.00	2.47	2.00	1.84	0.61	0.00	2.00	0.00	0.00	0.00	0.61
95.00	1.98	1.90	1.12	0.16	0.00	2.00	1.75	0.64	0.00	0.00
96.00	1.95	1.98	1.59	0.31	0.00	2.00	1.85	0.88	0.00	0.00
97.00	2.01	1.99	1.99	0.27	0.00	2.00	1.99	2.38	0.00	0.00
98.00	2.00	2.00	1.91	1.93	0.34	2.00	2.00	2.00	0.00	0.53
99.00	1.98	1.93	1.42	1.28	0.22	2.00	1.98	1.95	0.00	0.00
100.00	2.00	2.00	1.94	0.64	0.34	1.99	2.00	1.99	0.00	0.92
101.00	1.99	2.00	1.99	1.77	0.19	2.00	2.00	1.98	0.00	0.00
102.00	2.00	1.88	1.74	1.63	0.00	2.00	1.97	1.97	0.00	0.00
103.00	1.95	1.88	1.75	1.44	0.06	2.00	1.84	1.51	0.00	0.00
104.00	2.01	1.88	1.59	1.32	0.34	2.00	2.06	1.39	0.00	0.00
105.00	1.95	1.93	1.72	0.84	0.00	2.00	2.00	0.52	0.00	0.00
106.00	1.95	1.99	1.53	0.95	0.07	1.99	1.92	1.01	0.00	0.15
107.00	1.99	1.87	1.11	0.16	0.16	2.00	1.71	0.85	0.00	0.00
108.00	2.00	1.91	1.58	0.08	0.00	2.00	1.86	1.60	0.00	0.20
109.00	1.99	1.91	1.83	0.86	0.02	2.00	1.68	1.44	0.00	1.24
110.00	2.01	1.74	1.57	1.45	0.28	2.00	2.00	1.92	1.19	0.37
111.00	1.98	1.94	1.59	0.58	0.20	2.00	1.70	1.34	0.54	0.14
112.00	2.00	2.01	1.15	0.99	0.26	1.99	1.86	1.84	0.39	0.24
113.00	2.00	1.90	1.48	1.27	0.00	2.00	1.81	1.61	0.47	0.69
114.00	1.97	1.88	1.78	0.85	0.04	2.00	1.92	1.94	0.22	0.00
115.00	1.65	1.40	0.53	0.09	0.00	2.00	1.46	0.27	0.39	0.00
116.00	1.22	1.55	1.30	0.44	0.15	2.00	1.63	1.65	0.64	0.00
117.00	2.45	1.94	1.75	0.24	0.00	2.00	1.98	1.37	0.01	0.00
118.00	1.97	1.85	1.66	0.91	0.00	1.99	1.94	1.26	0.00	0.00
119.00	2.04	1.99	1.72	0.35	0.25	2.00	2.01	1.27	0.92	0.00
120.00	2.00	2.00	1.79	0.69	0.00	2.00	2.03	0.02	1.14	0.00
121.00	1.74	1.77	1.45	0.73	0.00	2.00	0.47	0.65	0.53	0.00
122.00	1.92	1.80	1.22	0.74	0.00	2.00	0.00	0.93	0.80	0.00
123.00	1.98	1.81	1.32	0.32	0.00	2.00	0.00	0.53	0.32	0.02
124.00	1.94	2.00	1.04	0.00	0.00	1.99	0.00	0.57	0.00	0.00
125.00	1.81	1.77	0.00	0.00	0.00	2.00	1.39	1.34	0.00	0.00
126.00	1.94	2.00	1.39	0.87	0.00	2.00	0.21	1.91	0.00	0.00
127.00	2.00	1.98	1.74	1.32	0.53	2.00	1.83	0.00	0.93	0.00
128.00	1.99	1.75	0.24	0.95	0.13	2.00	1.81	0.00	0.08	0.97
129.00	2.01	1.86	0.62	0.08	0.00	2.00	1.94	0.00	0.29	0.00
130.00	1.99	2.13	2.03	1.81	0.00	1.99	2.00	0.00	1.22	0.00
131.00	1.99	0.62	1.59	1.34	0.05	2.00	1.86	0.00	0.00	0.00
132.00	1.91	0.00	1.67	0.47	0.00	2.00	1.95	0.00	0.39	0.25
133.00	2.00	0.00	1.85	0.72	0.00	2.00	2.01	0.00	0.06	0.55
134.00	2.00	0.04	1.90	1.17	0.00	2.00	2.00	0.00	0.00	0.00
135.00	1.99	0.25	2.04	0.02	0.15	2.00	1.95	0.00	0.13	0.00
136.00	1.99	1.12	1.99	0.00	0.00	1.99	1.99	0.00	0.00	0.21
