Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.224s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.84	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.00	1.21	1.00	2.00	1.54	0.00
6.00	1.75	1.13	0.81	2.00	1.72	0.00
7.00	1.99	2.68	1.45	2.00	2.30	0.71
8.00	2.00	1.48	1.30	1.99	1.90	1.92
9.00	1.99	1.85	1.70	2.00	1.98	0.60
10.00	1.99	1.99	1.38	2.00	2.00	0.64
11.00	1.24	1.15	0.88	2.00	1.88	1.48
12.00	1.55	1.20	0.00	2.00	1.30	0.47
13.00	2.40	1.40	0.02	2.00	1.83	1.58
14.00	2.00	0.38	0.92	1.99	2.00	0.29
15.00	2.00	1.95	2.03	2.00	1.99	1.08
16.00	1.97	2.01	1.94	2.00	1.99	1.92
17.00	2.01	1.70	0.97	2.00	2.01	1.19
18.00	1.90	1.06	0.93	2.00	2.00	1.53
19.00	1.64	1.66	0.09	2.00	1.53	0.53
20.00	2.16	2.60	1.77	1.99	2.10	3.03
21.00	1.64	1.33	1.66	2.00	1.99	0.93
22.00	2.21	2.17	2.27	2.00	2.01	2.01
23.00	1.99	2.00	1.98	2.00	2.00	1.95
24.00	2.00	1.99	2.00	2.00	1.99	2.00
25.00	1.97	1.70	1.59	2.00	1.99	1.40
