Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.233s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	1.04	0.00	0.00	2.00	1.11	0.97	0.00	0.84
6.00	1.37	0.00	1.99	1.20	0.00	2.00	2.00	2.00	1.04	2.00
7.00	1.90	1.13	1.10	0.38	0.00	2.00	1.84	1.50	0.48	0.22
8.00	1.99	1.90	2.14	1.55	0.00	1.99	2.07	1.50	0.69	0.45
9.00	1.30	0.72	0.44	0.52	0.00	2.00	0.95	0.62	0.06	0.01
10.00	1.67	1.58	1.14	0.40	0.00	2.00	1.73	1.21	0.15	0.00
11.00	2.03	1.44	1.37	0.73	0.00	2.00	1.74	0.58	0.00	0.00
12.00	1.95	1.74	1.74	0.57	0.00	2.00	1.65	0.82	0.00	0.19
13.00	2.01	2.07	1.75	0.46	0.00	2.00	2.03	0.57	0.14	0.00
14.00	2.00	2.01	1.93	1.28	0.00	1.99	2.03	2.13	0.67	0.00
15.00	1.94	1.93	0.37	0.39	0.00	2.00	1.59	1.35	0.53	0.34
16.00	1.99	1.65	0.00	0.42	0.00	2.00	2.25	1.63	1.10	1.13
17.00	1.78	1.86	0.93	1.51	0.00	2.00	1.98	1.74	0.86	0.57
18.00	0.35	1.64	0.49	0.12	0.00	2.00	1.44	1.41	0.00	0.00
19.00	0.93	1.67	0.73	0.51	0.00	2.00	1.32	0.98	1.18	0.58
20.00	1.35	1.07	1.01	0.00	0.00	1.99	0.45	0.32	0.09	0.08
21.00	2.00	2.07	1.37	0.00	0.00	2.00	1.80	1.47	0.00	0.00
22.00	1.95	1.70	0.64	0.00	0.00	2.00	2.00	1.67	0.31	0.00
23.00	1.99	1.83	1.55	0.85	0.00	2.00	2.01	2.00	0.61	0.42
24.00	2.00	2.00	1.99	0.66	0.00	2.00	2.01	2.00	0.00	0.00
25.00	1.97	1.98	1.66	0.32	0.00	2.00	0.85	1.81	0.12	0.00
26.00	1.97	1.97	1.84	0.91	0.00	1.99	0.00	1.98	0.00	0.00
27.00	1.91	1.91	1.20	0.52	0.00	2.00	0.00	1.59	1.06	0.00
28.00	1.99	1.54	1.04	0.42	0.00	2.00	0.00	1.30	0.25	0.00
29.00	1.99	1.91	1.95	0.33	0.00	2.00	1.66	0.72	0.47	0.00
30.00	2.00	1.97	1.87	0.14	0.00	2.00	1.99	1.98	0.72	0.00
31.00	1.99	1.99	1.68	0.55	0.00	2.00	1.99	1.19	0.62	0.29
32.00	1.99	1.90	1.44	0.88	0.00	1.99	1.91	1.46	0.65	0.00
33.00	1.78	1.80	1.57	0.00	0.00	2.00	1.92	0.02	0.00	0.00
34.00	1.35	1.55	1.32	0.69	0.00	2.00	1.85	1.17	0.19	0.11
35.00	2.00	1.98	0.65	0.33	0.00	2.00	2.05	1.27	0.82	0.00
36.00	1.59	1.30	0.80	0.01	0.00	2.00	0.51	0.64	0.07	0.00
37.00	1.98	1.87	0.16	0.58	0.00	2.00	1.68	0.19	0.61	0.00
38.00	2.00	2.00	0.00	1.51	0.00	1.99	1.70	0.33	0.47	0.00
39.00	1.98	2.00	1.21	1.61	0.00	2.00	2.00	0.78	1.04	0.00
40.00	2.00	1.92	1.91	1.68	0.00	2.00	1.99	1.34	0.00	0.00
41.00	2.00	1.91	1.58	0.07	0.00	2.00	1.93	1.45	0.00	0.00
42.00	2.00	1.86	0.68	0.15	0.00	2.00	1.75	1.57	0.11	0.04
43.00	1.97	1.57	1.35	0.38	0.00	2.00	1.32	0.92	0.93	0.00
44.00	2.00	1.83	1.58	0.16	0.00	1.99	2.28	1.27	1.44	0.04
45.00	1.90	1.93	1.25	0.20	0.00	2.00	1.66	1.66	0.31	0.00
46.00	1.98	1.97	1.90	0.02	0.00	2.00	1.59	1.75	0.15	0.00
47.00	1.99	1.99	1.21	0.00	0.00	2.00	1.60	0.89	0.14	0.00
48.00	2.00	1.98	0.44	0.04	0.00	2.00	1.98	0.59	0.29	0.27
49.00	1.97	1.77	0.33	0.00	0.00	2.00	1.77	1.30	0.00	0.00
50.00	1.99	1.83	0.26	0.00	0.00	2.00	1.33	0.52	0.80	0.00
