Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.195s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.77	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.67	1.39	0.00	2.00	1.40	0.00
6.00	1.72	2.51	0.06	2.00	2.33	0.00
7.00	1.98	1.85	0.44	2.00	2.00	1.55
8.00	1.41	1.71	0.85	1.99	1.39	1.46
9.00	1.34	1.57	0.31	2.00	1.63	0.82
10.00	2.28	1.94	0.65	2.00	2.11	0.40
11.00	1.46	1.63	1.59	2.00	2.00	1.66
12.00	1.06	0.94	0.80	2.00	1.15	0.31
13.00	1.94	1.38	0.14	2.00	1.50	0.38
14.00	1.34	1.17	0.73	1.99	1.90	0.98
15.00	1.47	1.07	1.00	2.00	1.64	1.07
16.00	1.25	0.52	1.87	2.00	1.99	0.75
17.00	1.24	0.00	0.07	2.00	0.78	1.33
18.00	1.73	0.00	1.75	2.00	2.32	1.72
19.00	1.95	0.00	1.33	2.00	1.94	1.97
20.00	2.01	0.00	2.43	1.99	1.98	1.98
21.00	1.99	1.73	1.78	2.00	1.99	0.88
22.00	2.00	1.52	1.35	2.00	2.00	0.89
23.00	1.51	1.45	1.58	2.00	1.85	0.11
24.00	0.71	0.98	0.00	2.00	0.04	0.00
