Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.230s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.57	1.81	0.35	0.00	2.00	1.60	0.22	0.00
6.00	1.90	1.45	0.52	0.00	2.00	1.59	0.81	0.11
7.00	1.40	1.60	0.58	0.00	2.00	2.24	1.13	0.57
8.00	1.19	1.17	0.93	0.00	1.99	0.88	0.22	0.19
9.00	0.28	0.61	0.49	0.00	2.00	0.39	0.04	0.07
10.00	2.56	1.18	0.82	0.00	2.00	2.05	0.00	0.53
11.00	1.98	1.51	1.24	0.00	2.00	1.87	0.84	0.26
12.00	1.87	1.90	0.94	0.00	2.00	1.84	0.95	0.27
13.00	1.92	1.94	1.01	0.00	2.00	1.71	0.28	0.39
14.00	1.99	1.92	0.04	0.00	1.99	2.06	1.01	0.13
15.00	2.00	2.00	1.75	0.00	2.00	2.00	2.00	0.00
16.00	1.97	1.83	1.30	0.00	2.00	1.87	0.71	0.07
17.00	1.99	2.00	1.53	0.00	2.00	2.00	2.17	0.69
18.00	1.99	1.99	1.61	0.00	2.00	2.00	1.99	1.59
19.00	1.99	1.94	1.48	0.00	2.00	1.99	0.75	0.82
20.00	1.99	1.22	0.97	0.00	1.99	1.75	1.34	0.65
21.00	1.99	2.00	1.99	0.00	2.00	2.01	2.04	2.07
22.00	2.00	1.99	2.00	0.00	2.00	2.00	2.03	2.00
23.00	1.99	2.01	2.01	0.00	2.00	2.00	2.00	1.99
24.00	2.00	2.00	1.99	0.00	2.00	1.99	1.97	2.00
25.00	2.00	1.99	2.00	0.00	2.00	2.00	1.99	1.98
26.00	1.99	1.99	1.99	0.00	1.99	2.00	2.00	0.31
27.00	1.90	1.77	1.10	0.00	2.00	0.13	1.19	0.55
28.00	1.99	1.34	0.99	0.00	2.00	0.57	1.30	1.12
29.00	1.98	1.72	1.11	0.00	2.00	1.71	0.60	0.31
30.00	2.03	2.00	2.01	0.00	2.00	2.04	2.26	0.00
31.00	1.98	1.97	1.90	0.00	2.00	1.91	1.45	0.67
32.00	1.97	1.85	1.64	0.00	1.99	1.98	1.33	0.41
33.00	1.88	1.58	1.88	0.00	2.00	1.75	1.24	1.55
34.00	2.00	2.00	2.00	0.00	2.00	2.00	2.00	1.99
35.00	2.00	1.99	1.99	0.00	2.00	2.00	1.99	1.99
36.00	2.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00
37.00	0.59	0.77	0.47	0.00	2.00	1.01	1.04	0.53
38.00	2.53	2.07	0.68	0.00	1.99	1.99	2.00	0.00
39.00	1.73	1.17	0.93	0.00	2.00	0.71	0.92	0.00
40.00	2.00	1.60	0.04	0.00	2.00	1.60	0.27	0.00
41.00	1.95	1.90	3.09	0.00	2.00	2.00	1.41	0.62
