Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.507s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.13	0.00	0.00	0.52	2.00	0.72	0.62	0.00	0.00	0.05	0.34	0.00
6.00	0.15	0.00	0.00	0.00	0.00	0.71	1.07	2.00	0.75	0.26	0.00	0.00	0.18	0.00	0.20
7.00	0.00	0.00	0.00	0.00	0.00	0.16	0.09	2.00	0.00	0.00	0.00	0.05	0.49	0.00	0.00
8.00	0.01	0.75	0.35	0.00	0.00	1.26	1.22	1.99	0.00	0.00	0.00	1.11	0.00	0.47	0.14
9.00	0.00	0.12	0.14	0.15	0.00	0.20	0.14	2.00	0.87	0.12	0.00	0.00	0.00	0.25	0.16
10.00	0.00	1.27	0.35	0.34	0.00	0.06	0.26	2.00	0.52	0.12	0.00	0.25	0.51	0.95	0.12
11.00	0.11	0.94	2.10	0.00	0.00	0.39	0.78	2.00	0.39	0.00	0.00	0.58	0.66	0.58	0.00
12.00	0.01	0.29	1.08	1.83	0.00	1.05	0.99	2.00	0.85	0.00	0.00	0.09	0.37	0.80	0.33
13.00	0.00	0.68	1.44	0.39	0.00	0.78	1.65	2.00	0.86	0.00	0.00	0.09	1.20	0.41	0.65
14.00	0.00	0.84	0.52	0.01	0.00	0.31	0.41	1.99	0.79	0.41	0.00	0.55	0.54	0.00	0.39
15.00	0.16	0.13	0.49	0.15	0.00	0.13	0.51	2.00	0.34	0.55	0.00	0.00	0.22	0.00	0.00
16.00	0.00	0.00	0.53	0.61	0.00	0.00	0.64	2.00	1.33	0.35	0.00	0.00	1.59	0.00	0.00
17.00	0.68	0.49	0.73	0.25	0.00	0.00	0.32	2.00	0.00	0.11	0.00	0.15	0.02	0.00	0.00
18.00	0.00	0.73	0.15	0.00	0.00	0.00	0.37	2.00	0.00	0.33	0.00	0.54	0.66	0.00	0.04
19.00	0.31	1.31	0.42	0.13	0.00	0.00	1.00	2.00	0.12	0.01	0.00	0.11	0.48	0.00	0.21
20.00	0.00	0.92	0.35	1.06	0.00	0.00	1.90	1.99	0.21	0.11	0.00	0.00	1.02	0.00	0.18
21.00	0.00	0.02	0.31	0.89	0.00	0.00	1.75	2.00	1.25	0.84	0.00	0.00	0.08	0.00	1.15
22.00	0.00	0.68	0.20	0.07	0.00	0.00	0.32	2.00	0.88	0.31	0.00	0.00	0.72	0.00	0.47
23.00	0.00	1.40	0.21	0.71	0.00	0.47	0.64	2.00	0.14	0.19	0.00	0.20	0.62	0.00	0.00
24.00	0.00	0.81	0.34	0.74	0.00	0.27	0.78	2.00	0.32	0.58	0.00	0.78	0.12	0.15	0.15
25.00	0.00	0.00	0.12	0.20	0.00	0.00	0.00	2.00	1.22	0.08	0.00	0.00	0.00	0.00	0.06
26.00	0.05	0.00	0.00	0.00	0.00	0.00	1.02	1.99	0.07	0.01	0.00	0.00	1.68	0.29	0.00
27.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.21	0.60	0.00	0.31	0.00	1.35	0.05
28.00	0.22	0.00	0.00	0.73	0.00	0.27	0.32	2.00	1.27	0.40	0.00	0.37	0.34	0.81	0.00
29.00	1.27	1.08	0.57	2.57	0.00	0.00	0.39	2.00	1.53	0.75	0.00	0.00	0.59	0.00	0.00
30.00	0.28	1.35	0.00	1.60	0.00	0.00	0.00	2.00	2.12	1.19	0.00	0.00	0.00	0.00	0.00
31.00	0.33	1.35	0.00	0.77	0.00	0.00	0.00	2.00	1.18	0.80	0.00	0.12	0.35	0.00	0.00
32.00	0.07	0.46	0.00	0.77	0.00	0.00	0.00	1.99	1.55	0.44	0.00	0.24	0.02	0.00	0.00
33.00	0.00	0.71	0.00	1.48	0.00	0.00	0.00	2.00	1.73	1.50	0.00	0.00	0.01	0.00	0.00
34.00	0.00	2.61	0.00	1.99	0.00	0.00	0.00	2.00	2.00	1.94	0.00	0.00	0.00	0.00	0.00
35.00	0.00	0.59	0.00	1.81	0.00	0.00	0.00	2.00	1.81	1.46	0.00	0.00	0.20	0.00	0.00
36.00	0.00	0.00	0.00	1.95	0.00	0.00	0.00	2.00	2.10	1.72	0.00	0.04	4.55	0.00	0.00
37.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	2.00	0.61	0.61	0.00	0.00	0.61	0.00	0.00
38.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
41.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
45.00	0.00	0.73	0.00	0.00	0.00	0.00	0.65	2.00	0.94	0.00	0.00	1.08	0.60	1.12	1.12
46.00	0.92	1.41	0.00	0.00	0.00	0.00	1.10	2.00	1.66	0.00	0.00	1.19	0.62	1.32	1.20
47.00	0.01	1.14	0.71	0.00	0.00	0.00	1.15	2.00	0.18	0.00	0.00	0.41	0.12	0.00	0.35
48.00	0.38	1.44	1.94	0.66	0.00	0.00	0.61	2.00	0.52	0.00	0.00	0.64	0.33	0.64	0.32
49.00	0.00	0.00	0.72	0.49	0.00	0.05	0.69	2.00	0.91	0.21	0.00	0.57	1.04	0.86	0.33
50.00	0.15	1.01	0.98	0.45	0.00	0.26	0.29	2.00	0.69	0.68	0.00	0.69	0.41	0.00	0.00
51.00	0.00	0.00	1.51	0.44	0.00	0.00	0.82	1.99	0.65	0.02	0.00	0.00	0.32	0.34	0.24
52.00	0.19	0.77	1.48	1.05	0.00	0.57	0.47	2.00	1.21	0.20	0.00	0.19	0.00	0.58	0.29
53.00	0.12	0.13	0.01	0.42	0.00	0.00	1.14	2.00	0.77	0.12	0.00	0.32	0.00	0.49	0.40
54.00	0.00	0.00	0.21	1.01	0.00	0.00	0.00	2.00	0.51	0.74	0.00	0.24	0.00	0.22	0.08
55.00	1.25	1.27	0.79	0.16	0.00	0.02	0.73	2.00	0.31	0.20	0.00	0.00	0.00	0.21	0.13
56.00	0.19	0.00	0.00	0.26	0.00	0.32	0.73	2.00	0.41	0.65	0.00	0.02	0.00	0.68	0.39
57.00	0.04	0.00	0.00	0.26	0.00	0.34	0.00	1.99	0.81	0.09	0.00	1.17	0.00	0.27	0.28
58.00	0.00	0.04	0.00	0.00	0.00	0.00	0.01	2.00	1.32	0.00	0.00	1.99	0.00	0.00	0.00
59.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.67	0.00	0.00	0.64	0.00	0.00	0.00
