Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.238s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.40	0.00	0.00	0.00	0.00	2.00	0.00	0.29	0.38	0.48	0.00
6.00	0.00	0.86	0.00	0.88	0.00	0.18	2.00	0.74	0.00	0.22	0.08	0.00
7.00	0.14	1.45	0.73	0.07	0.00	2.03	2.00	0.91	0.49	0.95	1.61	0.29
8.00	0.08	0.40	0.97	1.94	0.00	1.07	1.99	1.59	1.02	0.47	1.71	0.27
9.00	0.46	0.51	0.46	0.34	0.00	1.50	2.00	0.47	0.25	1.15	1.86	0.34
10.00	0.02	0.35	0.67	1.15	0.00	0.81	2.00	1.24	0.02	1.39	1.42	0.68
11.00	0.11	1.47	1.61	0.41	0.00	1.05	2.00	0.65	0.00	0.00	0.95	0.19
12.00	0.01	0.77	0.77	0.33	0.00	1.86	2.00	0.40	0.01	0.33	1.42	0.24
13.00	0.01	0.51	0.64	0.45	0.00	0.16	2.00	0.48	0.22	1.46	0.39	0.55
14.00	0.00	0.00	2.00	0.00	0.00	0.00	1.99	0.00	0.49	1.92	0.00	0.00
15.00	0.00	0.27	0.86	0.08	0.00	0.01	2.00	0.48	0.57	0.87	0.72	0.26
16.00	0.00	1.46	0.93	0.79	0.00	0.00	2.00	1.68	0.31	0.00	0.88	0.00
17.00	0.27	0.79	2.26	0.09	0.00	2.91	2.00	0.15	1.35	1.72	1.30	0.39
18.00	0.00	0.21	0.16	0.00	0.00	0.49	2.00	0.38	0.13	0.00	0.39	0.00
19.00	0.61	1.11	0.62	0.44	0.00	1.61	2.00	1.06	0.00	0.37	0.60	0.66
20.00	0.51	0.27	1.39	0.24	0.00	1.13	1.99	1.14	0.19	1.02	0.66	0.07
21.00	0.16	0.75	1.60	0.51	0.00	0.41	2.00	1.39	0.00	0.02	0.94	0.29
22.00	0.38	0.92	0.82	0.68	0.00	1.68	2.00	0.89	0.00	0.65	0.09	0.00
23.00	0.38	1.04	0.91	0.00	0.00	0.89	2.00	0.18	0.24	0.67	0.95	0.82
24.00	0.62	0.34	1.13	1.52	0.00	0.82	2.00	0.46	0.00	0.34	0.31	0.61
25.00	0.00	0.75	0.65	0.53	0.00	0.60	2.00	0.49	0.00	0.57	0.77	0.22
26.00	0.57	0.85	0.73	0.14	0.00	0.66	1.99	0.35	0.11	1.18	1.45	0.89
27.00	0.00	0.02	0.44	0.45	0.00	0.18	2.00	0.64	0.00	1.10	1.21	0.55
28.00	0.32	1.30	0.55	0.46	0.00	2.13	2.00	0.46	0.19	1.15	1.42	1.12
29.00	1.48	1.51	1.18	0.01	0.00	1.87	2.00	0.14	1.18	0.08	0.02	0.14
30.00	0.00	0.34	0.22	0.77	0.00	1.14	2.00	1.18	0.48	2.08	0.98	0.52
31.00	0.49	0.28	0.86	0.09	0.00	0.98	2.00	0.02	0.49	1.02	0.97	1.48
32.00	0.24	0.45	1.60	0.00	0.00	1.24	1.99	0.00	0.00	0.60	1.12	1.31
33.00	0.81	0.37	0.31	0.09	0.65	0.29	2.00	0.00	0.00	1.31	1.10	0.13
34.00	0.25	2.85	0.02	0.00	0.00	0.02	2.00	0.00	0.04	0.42	1.18	0.00
35.00	0.25	1.14	1.48	1.44	0.25	1.58	2.00	1.63	0.38	1.42	0.57	0.00
36.00	0.69	1.08	1.10	0.77	0.15	0.54	2.00	0.71	0.00	1.41	0.59	0.00
37.00	0.00	0.99	0.98	0.29	0.00	1.08	2.00	0.95	0.00	1.46	0.59	0.00
38.00	0.31	0.16	1.55	0.92	0.00	1.04	1.99	1.63	1.20	0.64	0.57	0.00
39.00	0.46	0.55	0.89	1.11	0.00	1.54	2.00	0.94	0.47	0.87	0.26	0.00
40.00	0.05	0.82	1.05	0.33	0.00	1.72	2.00	2.16	0.00	0.19	0.00	0.00
41.00	0.00	0.32	0.39	0.27	0.00	0.16	2.00	0.38	0.45	0.02	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
43.00	0.00	0.00	1.02	0.94	0.00	1.04	2.00	1.18	0.64	0.93	1.24	1.15
44.00	0.00	0.00	0.28	0.98	0.00	1.15	1.99	0.55	0.39	0.62	0.37	0.54
45.00	0.00	0.00	0.81	0.65	0.00	1.48	2.00	0.77	0.00	0.80	0.28	0.77
46.00	0.00	0.00	1.71	0.84	0.00	2.14	2.00	0.73	0.55	1.15	0.82	0.54
47.00	0.00	0.00	0.34	0.44	0.00	1.99	2.00	0.20	1.70	1.66	1.99	2.03
